Krosno,クロスノ
Polska na Letnich Igrzyskach Olimpijskich 1976,1976年モントリオールオリンピックのポーランド選手団
Zabytkowa Kopalnia Węgla Kamiennego Guido,グイド鉱山と炭鉱博物館
Bitwa o Poznań,ポーゼン包囲戦
Stadion Miejski w Poznaniu,ポズナン市立競技場
Tarczyński Arena Wrocław,ヴロツワフ市立競技場
Nysa,ニサ
Noteć,ノテチ川
Mistrzostwa Europy w Koszykówce Kobiet 2011,2011年バスケットボール女子欧州選手権
Gryfino,グリフィノ
Litwini,リトアニア人
Kolejka Parkowa Maltanka,マルタンカ公園鉄道
Strzelcy podhalańscy,ポドハレ狙撃兵
Transport kolejowy w Polsce,ポーランドの鉄道
Włodawa,ヴウォダヴァ
Piast Gliwice,GKSピアスト・グリヴィツェ
Knyszyn,クニシン
Państwowe Muzeum Auschwitz-Birkenau w Oświęcimiu,アウシュヴィッツ・ビルケナウ博物館
Legia Warszawa,レギア・ワルシャワ
Buk,ブク
Lidzbark Warmiński,リズバルク・ヴァルミンスキ
Stalowa Wola,スタロヴァ・ヴォラ
Rudna,ルドナ
Polska na Zimowych Igrzyskach Olimpijskich 1960,1960年スコーバレーオリンピックのポーランド選手団
Obrona Modlina 1939,モドリンの戦い
Krasnosielc,クラスノシェルツ
Horodło,ホロドウォ
Dyskobolia Grodzisk Wielkopolski,ディスコボリア・グロヂスク・ヴィエルコポルスキ
Getto lubelskie,ルブリン・ゲットー
Wisła Kraków,ヴィスワ・クラクフ
Trzcianka,チチャンカ
powiat wołomiński,ヴォウォミン郡
kuchnia polska,ポーランド料理
Zamek Królewski w Warszawie,ワルシャワ王宮
Uniwersytet Jagielloński w Krakowie,ヤギェウォ大学
Wałcz,バウチェ
Oborniki Śląskie,オボルニキ・シロンスキェ
powiat pruszkowski,プルシュクフ郡
Sanktuarium Bożego Miłosierdzia,神のいつくしみの聖域
Dzień Nauczyciela,教師の日
Tatry,タトラ山脈
Muzeum Narodowe w Poznaniu,ポズナン国立美術館
Muzeum Etnograficzne im. Seweryna Udzieli w Krakowie,クラクフ民族学博物館
Nickelodeon Polska,ニコロデオン (ポーランド)
Sandomierz,サンドミェシュ市
trasa europejska E67,E67号線
Reprezentacja Polski w piłce ręcznej mężczyzn,ハンドボールポーランド代表
Podbeskidzie Bielsko-Biała,TSポドベスキジェ・ビェルスコ＝ビャワ
Kujawy,クヤヴィ
Smocza Jama,スモチャ・ヤマ
Puszcza Białowieska,ビャウォヴィエジャの森
Euroregion Sprewa-Nysa-Bóbr,シュプレー＝ナイセ＝ボブル・ユーロリージョン
Pomnik Obrońców Wybrzeża,ヴェステルプラッテ記念碑
MDM-1 Fox,MDM-1 (航空機)
GKS Bełchatów,GKSベウハトゥフ
Strzyżów,ストシジュフ
Pogoń Szczecin,MKSポゴニ・シュチェチン
Tour de Pologne 2008,ツール・ド・ポローニュ2008
Drezdenko,ドレズデンコ
Władysławowo,ヴワディスワヴォヴォ
Rysy,リスィ山
Wejherowo,ヴェイヘロヴォ
Przasnysz,プシャスヌィシュ
Krynica Morska,クリュィニツァ・モルスカ
Kościerzyna,コシュチェジナ
Gostynin,ゴスティニン
Stadion GKS Bełchatów,スタディオンGKS
Muzeum Narodowe w Krakowie,クラクフ国立美術館
Mława,ムワヴァ
Tatarzy w Polsce,リプカ・タタール人
Nagroda Literacka Nike,文学賞ニケ
Ziemia chełmińska,クルムラント
Reprezentacja Polski w koszykówce mężczyzn,バスケットボールポーランド代表
Atlas Arena,アトラス・アリーナ
Polska na letnich igrzyskach olimpijskich,オリンピックのポーランド選手団
Trolejbusy we Wrocławiu,ブレスラウ・トロリーバス
Bohoniki,ボホニキ
Obserwatorium Astronomiczne Uniwersytetu im. Adama Mickiewicza w Poznaniu,ポズナン天文台
Płonia,プウォニア川
powiat radomski,ラドム郡
Przeworsk,プジェヴォルスク
Łobez,ウォベス
Krapkowice,クラピッツ
Dęblin,デンブリン
Mierzanowo,ミェジャノヴォ
Kolej Arcyksięcia Albrechta,大公アルブレヒト鉄道
Puchar Polski w piłce nożnej,ポーランド・カップ
Kruszyniany,クルシニャーニ
Maków Mazowiecki,マクフ・マゾビエツキ
Tour de Pologne 2010,ツール・ド・ポローニュ2010
Wybory prezydenckie w Polsce w 1990 roku,1990年ポーランド大統領選挙
12 Dywizja Zmechanizowana,第12機械化師団
Reda,レダ
Kołbacz,コウバチ
Dunajec,ドゥナイェツ川
J&S Cup,ワルシャワ・オープン
Ojców,オイツフ城
Swobnica,スフォブニツァ
Port lotniczy Łódź-Lublinek,ウッチ・ヴワディスワフ・レイモント空港
Liga Światowa siatkarzy 2001,2001年バレーボール・ワールドリーグ
Łemkowie,レムコ人
Solaris Bus & Coach,ソラリス
Gronowo Elbląskie,グロノボ・エルブロンスキエ
Orogeneza hercyńska,ヘルシニア造山運動
Ostrów Mazowiecka,オストロフ・マゾヴィエツカ
Łańcuch alpejsko-himalajski,アルプス・ヒマラヤ造山帯
Potulice,ポトゥリチェ
W-3 Sokół,W-3
Stowarzyszenie Architektów Polskich,ポーランド建築家協会
Nisko,ニスコ
Pałac Przebendowskich w Warszawie,プルゼベンドフスキ・パレス
Orkan Kyrill,キリル
porozumienia sierpniowe,グダンスク協定
Instytut Języka Polskiego Polskiej Akademii Nauk,ポーランド語研究所
Koleje Mazowieckie – KM,マゾフシェ鉄道
Krotoszyn,クロトシン
Borowy Las,ボロウィ・ラス
Smreczyński Staw,スムレチニスキ・スタフ湖
Bombardier Traxx,TRAXX
Polska na Zimowych Igrzyskach Olimpijskich 1984,1984年サラエボオリンピックのポーランド選手団
Pisa,ピサ川
Newag,ネヴァグ
Piecki,ピエツキ
Stare Juchy,スタレ＝ユヒ
Rychliki,リフリキ
Piątek,ピョンテク
Tymczasowy Rząd Jedności Narodowej,挙国一致臨時政府
TVP Kultura,ポーランド
Czaplinek,チャプリネク
Grodków,グロトクフ
Jasło,ヤスウォ
Szczecinek,シュチェチネク
Pieniężno,ピエニエンジノ
Wiślica,ヴィスリツァ
bar mleczny,バル・ムレチュニィ
Chełmża,ヘウムジャ
Bielsk Podlaski,ビエルスク・ポドラスキ
Janowiec Kościelny,ヤノビエツ＝コシチェルニ
Markusy,マルクシ
Giżycko,ギジツコ
Sławków,スワフクフ
Koźmin Wielkopolski,コジミン・ヴィエルコポルスキ
Popielno,ポピェルノ
Olkusz,オルクシュ
Order Virtuti Militari,ヴィルトゥティ・ミリターリ勲章
Stronnictwo Narodowe,国民党
podział administracyjny Polski,ポーランドの地方行政区画
media w Polsce,ポーランドのメディア
Konarzewo,クニープホフ
Jonkowo,ヨンコボ
Mikołajki,ミコワイキ
Żandarmeria Wojskowa,ポーランド憲兵隊
Wolsztyn,ヴォルシュティン
Bełżec,ベウジェツ
Drewniane kościoły południowej Małopolski,南部小ポーランドの木造聖堂群
Bezpartyjny Blok Wspierania Reform,改革支持無党派ブロック
Biebrza,ビェブジャ川
Pol’and’Rock Festival,プレジィスタネク・ウッドストック
Mokra,モルカ
Pieniny,ピェニヌィ山地
Biała Piska,クーメレ
Centrum LIM,ホテル・マリオット
Sieczychy,シェチヒ
Biała,ビャワ川
Biało-Czerwone Iskry,ビアノチェルバーノ・イスクリ
Białochowo,ビャウォホヴォ
Pojezierze Mazurskie,マズールィ湖水地方
Polonia Bytom,ポロニア・ビトム
Hel,ヘル
Dębica,デンビツァ
Wybory parlamentarne w Polsce w 1993 roku,1993年ポーランド議会選挙
Rynek Główny w Krakowie,中央広場
Miedź Legnica,ミェジ・レグニツァ
Drohiczyn,ドロヒチン
powiat miński,ミンスク郡
Gołdap,ゴウダプ
Kwitajny,クフィタイニ
Bitwa pod Jordanowem,ヨルダヌフの戦い
Pisz,ピシュ
Bielany,ビエラニー
Bielawa,ランゲンビーラウ
Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,ショパン国際ピアノコンクール
Mistrzostwa Świata w Biathlonie 1969,1969年バイアスロン世界選手権
Białołęka,ビャウォウェンカ
Biały Kamień (Wałbrzych),ビャウィ・カーミェン
Tarnowscy herbu Leliwa,タルノフスキ家
powiat mławski,ムワヴァ郡
Biblioteka Narodowa,ポーランド国立図書館
Nieszawa,ニエスザワ
Kanał Augustowski,アウグストゥフ運河
powiat nowodworski,ノビ・ドブル・グダンスキ郡
Lipowina,リポヴィナ
Iłowo-Osada,イウォヴォ＝オサダ
Kozłów Biskupi,コズウフ・ビスクピ
Konstantynów Łódzki,コンスタンティヌフ
powiat nowotarski,ノヴィ・タルク郡
Padniewko,パドニェフコ
Ulanów,ウラヌフ
Wilamowice,ヴィラモヴィツェ
Bierawa,ビエラヴァ
Biskupia Górka,ビスクピア・グルカ
Biskupiec,ビスクピエツ
Stanowisko archeologiczne w Biskupinie,ビスクピン
Wieża Bismarcka w Szczecinie,ビスマルク塔
Gorlice,ゴルリツェ
Lubliniec,ルブリニェツ
Olecko,オレツコ
Trzebinia,トシェビニャ
Muszynianka Muszyna,ムシニアンカ・ムシナ
Kramsk,クラムスク
Milejewo,ミレイェボ
H. Cegielski - Poznań,H.ツェギェルスキ・ポズナン
Rydułtowy,リドゥウトビ
Pszczyna,プシュチナ
Legia Warszawa,レギア・ワルシャワ
Ciechocinek,チェホチネク
Przysucha,プシスハ
Józefów,ユゼフフ
system oświaty w Polsce,ポーランドの教育
Binarowa,ビナロヴァ
Wojkowice,ヴォイコヴィツェ
Góra Kalwaria,グラ・カルヴァリア
Konstancin-Jeziorna,コンスタンチン＝イエジェオナ
Układ zgorzelecki,ゲルリッツ協定
Kamieniec Ząbkowicki,カミェニエツ・ゾンプコヴィツキ
Polska Partia Robotnicza,ポーランド労働党
Bierutów,ビエルートゥフ
Brodnica,ブロドニツァ
Nowy Dwór Mazowiecki,ノヴィ・ドヴォル・マゾヴィエツキ
KL Warschau,ワルシャワ強制収容所
Warszawa Centralna,ワルシャワ中央駅
Wkra,ウクラ川
Aula Leopoldina,アウラ レオポルディナ
Polskie Radio Program I,ワルシャワの放送局（ポーランドラジオ）
Diecezja pelplińska,クルム司教
Muzeum Geologiczne Państwowego Instytutu Geologicznego w Warszawie,ポーランド地質調査所地質博物館
Kowary,コヴァルィ
Grybów,グリブフ
Liga Polskich Rodzin,ポーランド家族同盟
Biuro Odbudowy Stolicy,首都復興局
Kiełczygłów,キエウチグウフ
Bobrowniki,ボブロウニキ
Redłowo,レドウォボ
Połczyn-Zdrój,ポウチン＝ズドルイ
Sulmierzyce,スルミエジツェ
Walewice,ヴァレヴィツェ
Ministerstwo Skarbu Państwa,ポーランド国有財産省
Medyk Konin,KKPKメディク・コニン
Tatry Wysokie,ビソケ・タトリ
Muzeum Wojska Polskiego w Warszawie,ポーランド陸軍博物館
Klecina,クレチナ
sołtys,シュルトハイス
diecezja włocławska,カトリック・ヴウォツワヴェク司教区
Dąbie,ドンビエ、シュチェチン
Baborówko,バボロフコ
Głogówek,グウォグベク
literatura polska,ポーランド文学
Szczytno,シュチトノ
Sojusz Lewicy Demokratycznej,民主左翼連合
Podpłomyk,ポドプウォムィク
Cedynia,ツェディニャ
Chojna,ホイナ
Brda,ブルダ川
Auschwitz III – Monowitz,アウシュヴィッツ第三収容所モノヴィッツ
Stalag Luft III,スタラグ・ルフト III
Sąd Ostateczny,最後の審判
Głuszyca,ヴェステギアースドルフ
Zielone Świątki,緑のスヴャートキ
powiat inowrocławski,イノヴロツワフ郡
Pomorski Uniwersytet Medyczny w Szczecinie,ポメラニアン医科大学
powiat rypiński,リピン県
Warszawska Kolej Dojazdowa,ワルシャワ通勤鉄道
Reszel,レシェル
Poniatowa,ポニャトーヴァ
Olesno,オレスノ
Strzelce Wielkie,ストシェルツェビエルキエ
Rudy,ルディ
powiat świdnicki,シュフィドニツァ郡
Czartoryscy herbu własnego,チャルトリスキ家
Sanniki,サンニキ
Siemkowice,シェムコビツェ
Armia Polska we Francji,青軍 (ポーランド)
Ty1,プロイセン邦有鉄道G12形蒸気機関車
Oi2,BR24型蒸気機関車
OKl2,ドイツ国鉄64形蒸気機関車
Pałac Błękitny w Warszawie,青の宮殿
Karaimi,クリミア・カライム人
Jarosław,ヤロスワフ
Namysłów,ナミスウフ
Milicz,ミリチュ
Prudnik,プルドニク
Bojanowo,ボヤノヴォ
operacja Tannenberg,タンネンベルク作戦
Masyw Czeski,ボヘミア山地
obrona Helu,ヘルの戦い
powiat lipnowski,リプノ県
Rogoźno,ロゴジノ
Górowo Iławeckie,ゴローボ・イワウェツキ
Susz,スシュ
Kudowa-Zdrój,クドヴァ＝ズドルイ
Instytut Pamięci Narodowej,国家記銘院
Żydowski Związek Wojskowy,ユダヤ人軍事同盟
pogrom w Jedwabnem,イェドヴァブネ事件
Głubczyce,グブツィツェ
Sulęcin,スレンチン
stan wojenny w Polsce w latach 1981–1983,ポーランド戒厳令
powiat grudziądzki,グルジョンツ郡
Powiat Meseritz,メゼリッツ群
Dwór Artusa w Gdańsku,アルトゥスコート
powiat myślenicki,ムィシレニツェ郡
Ludomy,ルドミ
Polska Partia Przyjaciół Piwa,ビール愛好者党
Rudy,ルディ
Polonia Bydgoszcz,ポロニア・ブィドゴシュチュ
Pruszków,プルシュクフ
Skoczów,スコチュフ
Polska szkoła filmowa,ポーランド派
Strzelin,シュチュシェリン
Fabryka Samochodów Ciężarowych „Star”,FSC スター
Bitwa pod Gołębiem,ゴウォンプの戦い
Akademia Muzyczna im. Ignacego Jana Paderewskiego w Poznaniu,ポズナニ音楽院
Tramwaje w Szczecinie,シュチェチン市電
powiat wołowski,ボウウフ郡
powiat wrocławski,ヴロツワフ郡
Dynów,ドィヌフ
Ostróda,オストルダ
Europa Środkowo-Wschodnia,中東欧
powiat wodzisławski,ヴォジスワフ郡
Lubawa,ルババ
Konstytucja Rzeczypospolitej Polskiej,ポーランド憲法
Wieleń,ビェレニ
Polanów,ポラヌフ
trasa europejska E65,E65号線
Sieraków,シェラクフ
Prabuty,リーゼンブルク
Paczków,パチクフ
Nakło nad Notecią,ナケル
gospodarka Polski,ポーランドの経済
Pokój,ポクイ (オポーレ県)
Burkatów,ブルカトゥフ
Końskie,コンスキエ
Kazimierz Dolny,カジミェジュ・ドルニー
Bolków,ボルクフ
Stadion Miejski w Krakowie,ヘンリク・レイマン市営スタジアム
Sośnicowice,ソシニツォビツェ
Trzebieszowice,クンツェンドルフ
Kalinowo,カリノボ
Koleje Śląskie,コレジェ・シレジア
Szczuczyn,シチュチン
Odra Opole,オードラ・オポーレ
Trzebnica,チュシェブニツァ
Pruszcz Gdański,プルシュチ・グダンスキ
Karlino,カルリノ
Prochowice,プロホビツェ
Kłodawa,クウォダヴァ町
Maszewo,マシェヴォ
Motor Lublin,モトル・ルブリン
Krzywy Domek,クシヴィ・ドメク
Przełęcz Dukielska,デュクラ峠
Wyrzysk,ヴィジスク
ORP Orzeł,オジェウ (潜水艦・初代)
Mistrzostwa Europy w Piłce Siatkowej Kobiet 2009,2009年バレーボール女子欧州選手権
Stadion Miejski w Łodzi,ヴワディスワフ・クロル市営競技場
"Konferencja Narodów Zjednoczonych w sprawie Zmian Klimatu, Poznań 2008",第14回気候変動枠組条約締約国会議
Wyszków,ビシュクフ
Tomaszów Lubelski,トマシュフ・ルベルスキ
Obra,オブラ川
Czerwieńsk,チェルビエンスク
Nowogard,ノヴォガルト
Miłki,ミウキ
Karpaty Wschodnie,東カルパティア山脈
Czernica,チェルニツァ
Zakon Braci Mniejszych,小さき兄弟会
Pobierowo,ポビエロヴォ
Ołtarz Wita Stwosza w Krakowie,ファイト・シュトースの祭壇画
Dzierżoniów,ジェルジョニュフ
Ostrowiec Świętokrzyski,オストロヴィエツ・スヴィエトクルシスキ
Brzeszcze,ブジェシュチェ
Korona Kielce,コロナ・キェルツェ
powiat puławski,プワヴィ郡
Torpedownia,ヘクセングルント
Orzysz,オジシュ
Płoskinia,プウォスキニア
powiat łukowski,ウクフ郡
Mirosławiec,ミロスワビエツ
Kisielice,キシエリツェ
Myszków,ムィシュクフ
Kozienice,コジェニツェ
Pełczyce,ペウチツェ
Niepołomice,ニェポウォミツェ
Mieszkowice,ミェシュコヴィツェ
Pasłęk,パスウェンク
powiat gołdapski,ゴウダプ郡
Tour de Pologne 2011,ツール・ド・ポローニュ2011
trasa europejska E77,E77号線
Jaronty,ヤロンティ
Sorkwity,ソルクフィティ
Siły Powietrzne,ポーランド空軍
Prusy,プロイセン（地域）
Jawor,ヤヴォル
Pracze Odrzańskie,プラチェ・オドジャニスキェ
Długosiodło,ドルゴシドロ
Port lotniczy Gdańsk im. Lecha Wałęsy,グダニスク・レフ・ヴァウェンサ空港
PTPS Piła,PTPSピワ
Gniewkowo,グニェフコヴォ
Kobylin,コビリン
Państwowe Zakłady Lotnicze,PZL
Owiesno,オヴィエスノ
powiat węgorzewski,ヴェンゴジェヴォ郡
Oberek,オベレク
Tour de Pologne 1995,ツール・ド・ポローニュ1995
Siewierz,シェヴィエジュ城
Tolkmicko,トルケミット
Motoarena Toruń,モトアリーナ・トルン
Trójmiasto,三連都市
Perzów,ペジュフ
powiat gorlicki,ゴルリツェ郡
Lechia Gdańsk,レヒア・グダニスク
Sas,サス
Noski,ノスキ
Otyń,クレニツァ
Heraldyka polska,ポーランド紋章
granice Polski,ポーランドの国境
Oława,オワヴァ
powiat ciechanowski,チェハヌフ郡
Rzepin,ジェピン
Dziwnów,ジブヌフ
Stary Sącz,スタリ・ソンチュ
Orlen,オーレン
Koprzywnica,コプシヴニツァ
Grodzisk Mazowiecki,グロジスク・マゾヴィエツキ
Kock,コツク
Więcbork,ビエンツボルク
Janów Lubelski,ジャヌフ・ルベルスキ
Libiąż,リビョンシュ
granica polsko-rosyjska,ポーランド・ロシア国境
Turek,トゥレク
Debrzno,デブジノ
Bystrzyca Kłodzka,ビストシツァ・クウォツカ
Skaryszew,スカリスチェフ
Książ,クションシュ城
województwo nowosądeckie,ノヴィ・ソンチ県
Lubomino,ルボミノ
Stama,スタマ
Polska na Zimowych Igrzyskach Olimpijskich 1964,1964年インスブルックオリンピックのポーランド選手団
Polska na Zimowych Igrzyskach Olimpijskich 1980,1980年レークプラシッドオリンピックのポーランド選手団
powiat bełchatowski,ベウハトゥフ郡
Srebrna Góra,スレブルナ・グラ
Europejskie Siły Żandarmeryjne,欧州国家憲兵隊
Stadion Cracovii,ユゼフ・ピウスツキ・スタジアム
autostrada,アウトストラーダ
PGE Polska Grupa Energetyczna,PGEポルスカ・グルーパ・エネルゲティチュナ
Barania Góra,バラニャ山
powiat bielski,ビェルスコ・ビャワ郡
Polska na Zimowych Igrzyskach Olimpijskich 1992,1992年アルベールビルオリンピックのポーランド選手団
Polska na Zimowych Igrzyskach Olimpijskich 1968,1968年グルノーブルオリンピックのポーランド選手団
Tramwaje w Częstochowie,チェンストホヴァ市電
historia Polski w latach 1945–1989,ポーランドの歴史（1945年～1989年）
Szydłowiec,シドゥオビエツ
Izbicko,イズビッコ
Chorzele,ホジェレ
Chmielnik,フミェルニク
Ciechanowiec,チェハノビエツ
Jurata,ユラタ
Gorce,ゴルツェ連峰
powiat kołobrzeski,コウォブジェスキ郡
powiat będziński,ベンジン郡
Sztynort,シュティノルト
GKS Katowice,GKSカトヴィツェ
Ruch Palikota,パリコト運動
Uniwersytet Muzyczny Fryderyka Chopina w Warszawie,ショパン音楽アカデミー
powiat świdwiński,シフィドヴィン郡
BMC Racing,BMC・レーシングチーム
Brzeg Dolny,ブジェク・ドルニ
Brzezinka,ブジェジンカ
Ulica Nowy Świat w Warszawie,新世界通り
Skwierzyna,スクフィエジナ
Sobótka,ソブトカ
powiat wadowicki,ヴァドヴィツェ郡
powiat limanowski,リマノヴァ郡
powiat sanocki,サノツキ
Małomice,マウォミツェ
Leichte Panzermine,L.P.Z.地雷
Wybory prezydenckie w Polsce w 2000 roku,2000年ポーランド大統領選挙
Radków,ラトクフ
autostrady i drogi ekspresowe w Polsce,アウトストラーダ
Kuźnica,クジニツァ
Bitwa pod Lidzbarkiem Warmińskim,ハイルスベルクの戦い
Port lotniczy Wrocław-Strachowice,ヴロツワフ空港
Nowe Miasto,ワルシャワ新市街
Kolegium Europejskie,欧州大学院大学
Maszt radiowy w Konstantynowie,ワルシャワラジオ塔
Sierpc,シェルプツ
Stadion Oporowska,スタディオン・オポロフスカ
Brok,ブロク
powiat sztumski,シュトゥム郡
powiat kwidzyński,クワイジン郡
Witkowo,ビトコボ
Różan,ロザン (ポーランド)
powiat myszkowski,ムィシュクフ郡
powiat stargardzki,スタルガルト郡
Euroregion Karpacki,カルパチア・ユーロリージョン
III liga polska w piłce nożnej,IIIリガ
Kościół Wizytek w Warszawie,ヴィジトキ教会
Zimowa Uniwersjada 1993,1993年冬季ユニバーシアード
Szamocin,シャモチン
powiat sochaczewski,ソハチェフ郡
pałac Kazimierzowski w Warszawie,カジミェシュ宮殿
powiat augustowski,アウグストゥフ郡
Gietrzwałd,ギエトシュバウト
Czarny Staw pod Rysami,チャルニ・スタフ・ポド・ルィサミ湖
polityka zagraniczna Polski,ポーランドの国際関係
Dąb Bartek,バルテック棍棒
Narodowe Święto Niepodległości,独立記念日
Kotwica Kołobrzeg,コトフィッツァ・コウォブジェク
powiat brzeski,ブジェスコ郡
Świątynia Opatrzności Bożej w Warszawie,神の恵みの神殿
Karpaty Zachodnie,西カルパティア山脈
ISO 3166-2:PL,ISO 3166-2:PL
Stadion Polonii Warszawa,ポロニャ・ワルシャワ・スタジアム
Samoobrona Rzeczpospolitej Polskiej,自衛
Modlin,モドリン
Wołów,ヴォウフ
kinematografia polska,ポーランドの映画
Okrągły Stół,円卓会議
powiat zgierski,ズギェシ郡
powiat grajewski,グライェヴォ郡
Brama Floriańska w Krakowie,フロリアンの門
powiat pajęczański,パイェンチュノ郡
Lądek-Zdrój,ロンデク＝ズドルイ
Góry Izerskie,イゼラ山地
Orlik Opole,オルリク・オポーレ
Stadion Miejski Legii Warszawa im. Marszałka Józefa Piłsudskiego,スタディオン・ヴォイスカ・ポルスキエゴ
powiat żywiecki,ジヴィエツ郡
Malinka,ヴィスワマリンカジャンプ台
powiat kętrzyński,ケントシン郡
Alstom Konstal,アルストム・コンスタル
Młoda Polska,青年ポーランド
Centralny Okręg Przemysłowy,中央工業地域計画(en)
Sokołów Podlaski,ソコウフ・ポドラスキ
powiat bartoszycki,バルトシツェ郡
powiat mrągowski,ムロンゴヴォ郡
Wieprz,ヴィェプシュ川
Działdowo,ジャウダヴァ
Polska na Zimowych Igrzyskach Olimpijskich 1956,1956年コルチナ・ダンペッツオオリンピックのポーランド選手団
Polska na Zimowych Igrzyskach Olimpijskich 1994,1994年リレハンメルオリンピックのポーランド選手団
Polska na Zimowych Igrzyskach Olimpijskich 1998,1998年長野オリンピックのポーランド選手団
Haczów,ハチュフ
Dobrzyń nad Wisłą,ドブジン・ナド・ヴィスウォン
Bychawa,ビハヴァ
powiat sejneński,セイヌィ郡
powiat poddębicki,ポドデンビツェ郡
powiat olecki,オレツコ郡
Port lotniczy Poznań-Ławica,ポズナン・ワビサ空港
Kietrz,カトシェール（キエトシュ）
Marki,マルキ
powiat zawierciański,ザヴィエルチェ郡
powiat dąbrowski,ドンブロヴァ郡
powiat działdowski,ジャウドヴォ郡
powiat białogardzki,ビャウォガルト郡
Enter Air,エンター・エア
Osinów Dolny,オシヌフ・ドルニ
Pyrzowice,ピジョヴィツェ
Stawiguda,スタビグダ
Nowogrodziec,ノヴォグロジェツ
Archidiecezja warmińska,カトリック・ヴァルミア司教区
Pole Mokotowskie,Mokotowskie飛行場
Pałac Brühla w Warszawie,ブリュール宮殿
powiat iławski,イワヴァ郡
powiat radomszczański,ラドムスコ郡
Leśna,リャスナヤ川
Góry Sowie,オイレン高地
Suwalszczyzna/Suvalkija,スヴァルキヤ
Stare Miasto w Warszawie,ワルシャワ歴史地区
Socjaldemokracja Rzeczypospolitej Polskiej,ポーランド共和国社会民主党
powiat wejherowski,ベイヘロフスキ郡
Polregio,地域交通
powiat mikołowski,ミコウフ郡
powiat cieszyński,チェシン郡
Szczawnica,シュチャヴニツァ
Toszek,トセク
powiat suwalski,スヴァウキ郡
powiat ełcki,エウク郡
Krzywda,グミナ・クシヴダ
powiat nidzicki,ニジツァ郡
Olsztynek,オルシュティネク
Polsko-Niemiecka Nagroda Naukowa Copernicus,コペルニクス賞
powiat elbląski,エルブロンク郡
powiat chrzanowski,フシャヌフ郡
Centrum Nauki Kopernik w Warszawie,コペルニクス科学センター
Prószków,プルシュクフ
Stawiszyn,スタビシン
Euroregion Beskidy,ベスキディ・ユーロリージョン
Euroregion Pro Europa Viadrina,プロ・エウロパ・ヴィアドリナ・ユーロリージョン
Euroregion Śląsk Cieszyński,チェシン・シレジア・ユーロリージョン
Szlak rowerowy R1,ヨーロッパ自転車道R1
trasa europejska E261,E261号線
Mokotów,モコトフ
Polska na Letnich Igrzyskach Paraolimpijskich 2012,2012年ロンドンパラリンピックのポーランド選手団
trasa europejska E462,E462号線
Europejski długodystansowy szlak pieszy E8,ヨーロッパ広域遊歩道E8号線
Euroregion Glacensis,ユーロリージョン・グラセンシス
Jeziorany,イェジオラニ
Trzemeszno,チェメシュノ
Duszniki-Zdrój,ドゥシュニキ・ズドルイ
Szczawno-Zdrój,シュツァヴノ＝ズドルイ
Pałac Saski w Warszawie,サスキ宮殿
Kolno,コルノ
Ustroń,ウストロン
Uniwersytet Marii Curie-Skłodowskiej w Lublinie,マリー・キュリー・スクウォドフスカ大学
Reprezentacja Polski w piłce siatkowej kobiet,バレーボールポーランド女子代表
Turystyka w Polsce,ポーランドの観光地
Muszyna,ムシナ
powiat wieluński,ヴィエルニ郡
powiat rawski,ラヴァ郡
Łuknajno,ウクナイノ湖
Muzeum Sztuki w Łodzi,ウッチ美術館
powiat kłobucki,クウォブツク郡
Tour de Pologne 2009,ツール・ド・ポローニュ2009
Wyspa Sobieszewska,ソビエシェフスカ島
Ekstraliga baseballowa,ポーランド・エクストラリーガ
Reprezentacja Polski w piłce siatkowej mężczyzn,バレーボールポーランド男子代表
Lewica i Demokraci,左翼と民主主義
Warszawa Gdańska,ワルシャワ・グダニスク駅
Niemodlin,ニェモドリン
Mistrzostwa Świata w Narciarstwie Klasycznym 1939,1939年ノルディックスキー世界選手権
Województwo katowickie (1975–1998),カトヴィツェ県
Sytuacja prawna i społeczna osób LGBT w Polsce,ポーランドにおけるLGBTの権利
FKS Stal Mielec,スタル・ミェレツ
Muzeum Katyńskie,カティン博物館
kościół archiprezbiterialny pw. Wniebowzięcia Najświętszej Marii Panny w Krakowie,聖マリア聖堂 (クラクフ)
Lega,レガ川
Śnieżnik,クラーリツキー・スニェジュニーク
Zamek w Kliczkowie,クリチュクフ城
Sopot Festival,インタービジョン（ソポト国際音楽フェスティバル）
Unity Tower,シュキエレトル
ITI Corporation,グルパITI
Szkoła Główna Handlowa w Warszawie,ワルシャワ経済大学
Wilczęta,ヴィルジェンタ
Rybno,ルィブノ
Praga,プラガ
Uniwersytet w Białymstoku,ビアリストーク大学
Postomino,ポストミノ
Koniecpol,コニェツポル
Zalewo,グミナ・ザラヴォ
Dobczyce,ドプチツェ
OLiS,ポーランド・アルバム・チャート
Marzec 1968,三月事件
Kazimierza Wielka,カジミエジャ・ビエルカ
port lotniczy Modlin,ワルシャワ（モドリン）
Służba Bezpieczeństwa,スルジュバ・ベスピチェインスファ
Order Krzyża Grunwaldu,グルンヴァルト十字章
Wybory do Parlamentu Europejskiego w 1999 roku,1999年欧州議会議員選挙
powiat bocheński,ボフニャ郡
Kresy Wschodnie,クレスィ
Wołczyn,ヴォウチン
powiat lubliniecki,ルブリニェツ郡
powiat tarnogórski,タルノフスキェ・グルィ郡
powiat częstochowski,チェンストホーヴァ郡
Górnośląski Związek Metropolitalny,カトヴィツェ
Ina,イーナ川
Lew śpiący,眠れる獅子像
