syd owen,西德·欧文,xī dé · ōu wén
nevil sidgwick,内维尔·席德维克,nèi wéi ěr · xí dé wéi kè
lee probert,李·普拔,lǐ · pǔ bá
thomas asbridge,托马斯·阿斯布里奇,tuō mǎ sī · ā sī bù lǐ qí
jasper carrott,渣士帕·卡栗,zhā shì pà · kǎ lì
percy sykes,珀西·塞克斯,pò xī · sāi kè sī
brian deane,白赖仁·甸尼,bái lài rén · diàn ní
alan grafen,艾伦·格拉芬,ài lún · gé lā fēn
danny willett,丹尼·威尔利特,dān ní · wēi ěr lì tè
billy paynter,比利·帕伊特,bǐ lì · pà yī tè
tommy hutchison,汤美·赫捷臣,tāng měi · hè jié chén
christopher dawson,克里斯托弗·道森,kè lǐ sī tuō fú · dào sēn
archibald garrod,阿奇博尔德·加罗德,ā qí bó ěr dé · jiā luó dé
peter brabrook,彼得·布拉布鲁克,bǐ dé · bù lā bù lǔ kè
kevin hitchcock,凯文·希契科克,kǎi wén · xī qì kē kè
mike gambrill,迈克尔·甘布里尔,mài kè ěr · gān bù lǐ ěr
demis hassabis,杰米斯·哈萨比斯,jié mǐ sī · hā sà bǐ sī
stephen crainey,史提芬·格尼,shǐ tí fēn · gé ní
gladys davis,格拉迪丝·戴维斯,gé lā dí sī · dài wéi sī
martyn poliakoff,马蒂亚·波利亚科夫,mǎ dì yà · bō lì yà kē fū
ephraim longworth,伊弗雷姆·朗沃斯,yī fú léi mǔ · lǎng wò sī
nick arnold,尼克·阿诺,ní kè · ā nuò
grant mccann,格兰特·麦坎,gé lán tè · mài kǎn
derek martinus,德里克·马丁努斯,dé lǐ kè · mǎ dīng nǔ sī
thomas jessell,托马斯·杰塞尔,tuō mǎ sī · jié sāi ěr
nick barton,尼克·巴顿,ní kè · bā dùn
allenby chilton,艾伦比·奇尔顿,ài lún bǐ · qí ěr dùn
deyan sudjic,迪耶·萨迪奇,dí yē · sà dí qí
derek yalden,德里克·亚尔登,dé lǐ kè · yà ěr dēng
peter fleming,彼得·弗莱明,bǐ dé · fú lái míng
tim graham,蒂姆·格雷厄姆,dì mǔ · gé léi è mǔ
vesper lynd,慧丝柏·莲,huì sī bǎi · lián
jimmy hill,吉米·希尔,jí mǐ · xī ěr
lee clark,李尔·奇勒,lǐ ěr · qí lè
dean kelley,迪安·凯利,dí ān · kǎi lì
marco pierre white,马可·皮埃尔·怀特,mǎ kě · pí āi ěr · huái tè
john christopher willis,约翰·克里斯托弗·威利斯,yuē hàn · kè lǐ sī tuō fú · wēi lì sī
liam heath,利亚姆·希思,lì yà mǔ · xī sī
gilbert clayton,基拔·卡里顿,jī bá · kǎ lǐ dùn
pamela harriman,帕梅拉·哈里曼,pà méi lā · hā lǐ màn
raza jaffrey,拉萨·杰佛瑞,lā sà · jié fó ruì
danielle lloyd,达尼埃尔·劳埃德,dá ní āi ěr · láo āi dé
david pawson,大卫·鲍森,dà wèi · bào sēn
henry gurney,亨利·葛尼,hēng lì · gě ní
elliot omozusi,埃里奥特·奥莫祖西,āi lǐ ào tè · ào mò zǔ xī
james marsh,詹姆斯·马什,zhān mǔ sī · mǎ shén
doug cowie,道格·考伊,dào gé · kǎo yī
douglas johnson,道格拉斯·约翰逊,dào gé lā sī · yuē hàn xùn
hugh percy wilkins,休·珀西·威尔金斯,xiū · pò xī · wēi ěr jīn sī
duncan hodge,邓肯·霍奇,dèng kěn · huò qí
james mckenzie,詹姆斯·麦肯齐,zhān mǔ sī · mài kěn qí
dylan hartley,戴兰·哈特利,dài lán · hā tè lì
rory mcardle,罗伊·麦卡德尔,luó yī · mài kǎ dé ěr
robert archibald,罗伯特·阿奇巴尔德,luó bǎi tè · ā qí bā ěr dé
david dein,大卫·戴恩,dà wèi · dài ēn
toby penty,托比·潘迪,tuō bǐ · pān dí
kate howey,凯特·豪伊,kǎi tè · háo yī
brian howard,布莱恩·霍华德,bù lái ēn · huò huá dé
paul connolly,保罗·干洛尼,bǎo luó · gān luò ní
ritchie coster,里奇·柯斯特,lǐ qí · kē sī tè
kay burley,凯·伯利,kǎi · bǎi lì
don cowie,唐·康维,táng · kāng wéi
paul huntington,保罗·亨廷顿,bǎo luó · hēng tíng dùn
bernie slaven,比拿利·史拉云,bǐ ná lì · shǐ lā yún
raich carter,赖奇·卡特,lài qí · kǎ tè
joel ward,乔尔·瓦德,qiáo ěr · wǎ dé
james mcpake,詹姆斯·麦克帕克,zhān mǔ sī · mài kè pà kè
seán quinn,肖恩·奎因,xiào ēn · kuí yīn
george hogg,乔治·霍格,qiáo zhì · huò gé
jack drummond,杰克·德鲁蒙,jié kè · dé lǔ méng
jesse armstrong,杰西·阿姆斯特朗,jié xī · ā mǔ sī tè lǎng
graeme swann,格莱姆·斯旺,gé lái mǔ · sī wàng
irene manton,艾琳·曼顿,ài lín · màn dùn
alex baptiste,亚历克斯·巴蒂斯特,yà lì kè sī · bā dì sī tè
shane duffy,谢恩·达菲,xiè ēn · dá fēi
katie white,凯蒂·怀特,kǎi dì · huái tè
carl baker,卡尔·贝克,kǎ ěr · bèi kè
joseph dowler,约瑟夫·道勒,yuē sè fū · dào lè
hal robsonkanu,哈尔·笠臣简奴,hā ěr · lì chén jiǎn nú
colin pitchfork,科林·皮奇福克,kē lín · pí qí fú kè
james bailey,詹姆斯·贝利,zhān mǔ sī · bèi lì
jack hatfield,杰克·哈特菲尔德,jié kè · hā tè fēi ěr dé
jack green,杰克·格林,jié kè · gé lín
edward mellanby,爱德华·梅兰比,ài dé huá · méi lán bǐ
edward james salisbury,爱德华·詹姆斯·索尔兹伯里,ài dé huá · zhān mǔ sī · suǒ ěr zī bǎi lǐ
roland huntford,罗兰·亨特福德,luó lán · hēng tè fú dé
jamie ness,杰米·内斯,jié mǐ · nèi sī
louis carey,路易·凯里,lù yì · kǎi lǐ
matt gilks,马修·基克斯,mǎ xiū · jī kè sī
simon church,西蒙·切尔奇,xī méng · qiè ěr qí
jack purvis,杰克·普威斯,jié kè · pǔ wēi sī
jonathan clements,乔纳森·克莱门茨,qiáo nà sēn · kè lái mén cí
thomas heatherwick,托马斯·赫斯维克,tuō mǎ sī · hè sī wéi kè
ellie simmonds,埃莉·西蒙兹,āi lì · xī méng zī
tony waiters,安东尼·维特斯,ān dōng ní · wéi tè sī
brian stock,布莱恩·斯托克,bù lái ēn · sī tuō kè
keith southern,基夫·修夫恩,jī fū · xiū fū ēn
albert quixall,艾伯特·奎克索尔,ài bǎi tè · kuí kè suǒ ěr
eric green,埃里克·格林,āi lǐ kè · gé lín
ernie copland,厄尼·科普兰,è ní · kē pǔ lán
jason crowe,谢臣·高维,xiè chén · gāo wéi
will satch,威尔·萨奇,wēi ěr · sà qí
george nash,乔治·纳什,qiáo zhì · nà shén
wilko johnson,威尔科·约翰森,wēi ěr kē · yuē hàn sēn
james foad,詹姆斯·福德,zhān mǔ sī · fú dé
christopher o'neill,克里斯托弗·奥尼尔,kè lǐ sī tuō fú · ào ní ěr
eilidh doyle,埃丽·道尔,āi lì · dào ěr
gwenno saunders,关诺·莎嬿达诗,guān nuò · shā yàn dá shī
wendy darling,温蒂·达林,wēn dì · dá lín
vinette robinson,维森特·鲁宾逊,wéi sēn tè · lǔ bīn xùn
meek,米克,mǐ kè
george taylor,乔治·泰勒,qiáo zhì · tài lè
bill weasley,比尔·卫斯理,bǐ ěr · wèi sī lǐ
frederick twort,弗雷德里克·图尔特,fú léi dé lǐ kè · tú ěr tè
robert jamescollier,罗伯·詹姆士克里尔,luó bǎi · zhān mǔ shì kè lǐ ěr
chris chibnall,克里斯·奇布诺尔,kè lǐ sī · qí bù nuò ěr
jim hamilton,吉姆·汉密尔顿,jí mǔ · hàn mì ěr dùn
liam broady,利安·布鲁迪,lì ān · bù lǔ dí
chris robshaw,克里斯·罗伯萧,kè lǐ sī · luó bǎi xiāo
christian day,克里斯蒂安·戴伊,kè lǐ sī dì ān · dài yī
jason pearce,杰森·皮尔斯,jié sēn · pí ěr sī
liam payne,连恩·佩恩,lián ēn · pèi ēn
christopher lamont,克里斯托弗·拉蒙特,kè lǐ sī tuō fú · lā méng tè
tom lees,汤姆·李斯,tāng mǔ · lǐ sī
ben turner,本·特纳,běn · tè nà
savannah phillips,萨凡娜·菲利浦斯,sà fán nà · fēi lì pǔ sī
margaret hartley,玛格丽特·哈特利,mǎ gé lì tè · hā tè lì
paul bahn,保罗·巴恩,bǎo luó · bā ēn
jazmin carlin,贾丝明·卡林,jiǎ sī míng · kǎ lín
liam craig,利安·克雷格,lì ān · kè léi gé
lenny henry,连尼·亨利,lián ní · hēng lì
paul gallacher,保罗·加拉赫,bǎo luó · jiā lā hè
rhys davies,瑞斯·戴维斯,ruì sī · dài wéi sī
marrack goulding,马拉克·古丁,mǎ lā kè · gǔ dīng
jody handley,乔迪·汉德利,qiáo dí · hàn dé lì
joe brown,乔·布朗,qiáo · bù lǎng
marc fenelus,马可·费内路斯,mǎ kě · fèi nèi lù sī
konnie huq,康妮·胡克,kāng nī · hú kè
charlie brooker,查理·布鲁克,chá lǐ · bù lǔ kè
karen pickering,卡伦·皮克林,kǎ lún · pí kè lín
jock aird,乔克·艾尔德,qiáo kè · ài ěr dé
joanna scanlan,乔安娜·斯坎伦,qiáo ān nà · sī kǎn lún
david law,戴维·劳,dài wéi · láo
clement cazalet,克莱门特·卡扎勒特,kè lái mén tè · kǎ zhā lè tè
jeremy dyson,杰瑞米·德桑,jié ruì mǐ · dé sāng
clive exton,克莱夫·埃克斯顿,kè lái fū · āi kè sī dùn
freda bedi,斐达·贝荻,fěi dá · bèi dí
freddie burns,弗雷迪·巴恩斯,fú léi dí · bā ēn sī
frederick rowbottom,弗雷德里克·罗伯顿,fú léi dé lǐ kè · luó bǎi dùn
mary phillip,玛丽·菲利普,mǎ lì · fēi lì pǔ
mary adela blagg,玛丽·阿德拉·布莱格,mǎ lì · ā dé lā · bù lái gé
margaret barrand,玛格丽特·巴兰德,mǎ gé lì tè · bā lán dé
katarina johnsonthompson,卡特琳娜·约翰逊汤普森,kǎ tè lín nà · yuē hàn xùn tāng pǔ sēn
david flitcroft,大卫·费列哥夫,dà wèi · fèi liè gē fū
mark farrell,马克·法雷尔,mǎ kè · fǎ léi ěr
martin newell,马丁·纽维尔,mǎ dīng · niǔ wéi ěr
joe root,乔·鲁特,qiáo · lǔ tè
martin hollis,马丁·霍利斯,mǎ dīng · huò lì sī
johnnie beattie,强尼·比提,qiáng ní · bǐ tí
john barclay,约翰·巴克莱,yuē hàn · bā kè lái
holly bradshaw,霍莉·布拉德肖,huò lì · bù lā dé xiào
steven o'donnell,史蒂文·奥唐纳,shǐ dì wén · ào táng nà
waren tay,华伦·泰伊,huá lún · tài yī
william jackson bean,威廉·杰克逊·比恩,wēi lián · jié kè xùn · bǐ ēn
andrew donald booth,安德鲁·唐纳德·布思,ān dé lǔ · táng nà dé · bù sī
ian mcharg,英·玛哈,yīng · mǎ hā
john gittings,约翰·吉廷斯,yuē hàn · jí tíng sī
ian nish,伊恩·尼什,yī ēn · ní shén
kate summerscale,凯特·莎莫史克尔,kǎi tè · shā mò shǐ kè ěr
ed mckeever,埃德·麦基弗,āi dé · mài jī fú
gary abraham,加里·亚伯拉罕,jiā lǐ · yà bǎi lā hǎn
matthew wells,马修·韦尔斯,mǎ xiū · wéi ěr sī
john jewkes,约翰·朱克斯,yuē hàn · zhū kè sī
john richmond,约翰·里奇蒙德,yuē hàn · lǐ qí méng dé
alasdair strokosch,阿拉斯代尔·斯托罗克什,ā lā sī dài ěr · sī tuō luó kè shén
alan miller,艾伦·米勒,ài lún · mǐ lè
michelle keegan,米歇尔·基根,mǐ xiē ěr · jī gēn
declan donnelly,德科兰·当纳利,dé kē lán · dāng nà lì
stewart menzies,斯图尔特·孟席斯,sī tú ěr tè · mèng xí sī
aaron jarvis,阿隆·哈维斯,ā lóng · hā wéi sī
george perry,乔治·佩里,qiáo zhì · pèi lǐ
george north,乔治·诺斯,qiáo zhì · nuò sī
julia lennon,茱莉亚·列侬,zhū lì yà · liè nóng
stuart attwell,斯图尔特·阿特维尔,sī tú ěr tè · ā tè wéi ěr
colin turnbull,科林·特恩布尔,kē lín · tè ēn bù ěr
matt mullan,马特·穆兰,mǎ tè · mù lán
max evans,马克斯·伊万斯,mǎ kè sī · yī wàn sī
johnjoe mcfadden,约翰乔伊·麦克法登,yuē hàn qiáo yī · mài kè fǎ dēng
jon lee,强·李,qiáng · lǐ
john zachary young,约翰·扎卡里·杨,yuē hàn · zhā kǎ lǐ · yáng
mathew baynton,马修·贝恩顿,mǎ xiū · bèi ēn dùn
olivia shakespear,奥利维亚·莎士比亚,ào lì wéi yà · shā shì bǐ yà
martin wolf,马丁·沃尔夫,mǎ dīng · wò ěr fū
andy millen,安迪·米伦,ān dí · mǐ lún
maureen cleave,莫琳·克里夫,mò lín · kè lǐ fū
alexander ireland,亚历山大·爱尔兰,yà lì shān dà · ài ěr lán
alfred dunlop,艾尔弗雷德·邓洛普,ài ěr fú léi dé · dèng luò pǔ
alexander babakov,亚历山大·巴巴科夫,yà lì shān dà · bā bā kē fū
himesh patel,希姆许·帕托,xī mǔ xǔ · pà tuō
danny miller,丹尼·米勒,dān ní · mǐ lè
alfred gilbert,阿尔弗雷德·吉尔伯特,ā ěr fú léi dé · jí ěr bǎi tè
alasdair dickinson,阿拉斯戴尔·迪克金森,ā lā sī dài ěr · dí kè jīn sēn
craig conway,克雷格·康维,kè léi gé · kāng wéi
alan orr anderson,艾伦·奥尔·安德森,ài lún · ào ěr · ān dé sēn
alexander armstrong,亚历山大·阿姆斯壮,yà lì shān dà · ā mǔ sī zhuàng
alex corbisiero,阿莱克斯·科尔比谢,ā lái kè sī · kē ěr bǐ xiè
gerald duckworth,杰拉尔德·达克沃斯,jié lā ěr dé · dá kè wò sī
crissy rock,克丽西·罗克,kè lì xī · luó kè
jonathan janson,乔纳森·詹森,qiáo nà sēn · zhān sēn
jonathan kerrigan,乔纳森·科利甘,qiáo nà sēn · kē lì gān
jon schofield,乔恩·斯科菲尔德,qiáo ēn · sī kē fēi ěr dé
michael price,迈克尔·普赖斯,mài kè ěr · pǔ lài sī
jonnie peacock,强尼·匹考克,qiáng ní · pǐ kǎo kè
gethin jones,盖辛·琼斯,gài xīn · qióng sī
jonny bairstow,乔尼·贝斯托夫,qiáo ní · bèi sī tuō fū
danny talbot,丹尼尔·塔尔伯特,dān ní ěr · tǎ ěr bǎi tè
joe mcfadden,约瑟夫·麦克法登,yuē sè fū · mài kè fǎ dēng
ally hogg,阿里斯特·霍格,ā lǐ sī tè · huò gé
alison mowbray,艾莉森·莫布雷,ài lì sēn · mò bù léi
darren kenton,戴伦·简顿,dài lún · jiǎn dùn
david bloor,大卫·布鲁尔,dà wèi · bù lǔ ěr
jamie langfield,杰米·朗菲尔德,jié mǐ · lǎng fēi ěr dé
mike rann,麦克·朗,mài kè · lǎng
david strettle,大卫·斯特莱特尔,dà wèi · sī tè lái tè ěr
mike catt,麦克·卡特,mài kè · kǎ tè
graeme morrison,格雷姆·莫里逊,gé léi mǔ · mò lǐ xùn
mike brown,麦克·布朗,mài kè · bù lǎng
amy jagger,埃米·贾格尔,āi mǐ · jiǎ gé ěr
julia davis,茱莉亚·戴维斯,zhū lì yà · dài wéi sī
andy chambers,安迪·钱伯斯,ān dí · qián bǎi sī
andrew zisserman,安德鲁·泽塞曼,ān dé lǔ · zé sāi màn
guy richardson,盖伊·理查森,gài yī · lǐ chá sēn
andy farrell,安迪·法雷尔,ān dí · fǎ léi ěr
kevin mcnaughton,奇云·麦洛顿,qí yún · mài luò dùn
harry llewellyn,哈里·卢埃林,hā lǐ · lú āi lín
andrew haigh,安德鲁·海格,ān dé lǔ · hǎi gé
graham robb,格雷厄姆·罗布,gé léi è mǔ · luó bù
graham rowntree,格拉汉姆·朗特瑞,gé lā hàn mǔ · lǎng tè ruì
greig laidlaw,格雷格·莱德劳,gé léi gé · lái dé láo
graham mann,格雷厄姆·曼,gé léi è mǔ · màn
richard hounslow,理查德·豪恩斯洛,lǐ chá dé · háo ēn sī luò
keith musto,基思·马斯托,jī sī · mǎ sī tuō
gugu mbatharaw,古古·玛芭塔劳,gǔ gǔ · mǎ bā tǎ láo
kenneth macksey,肯尼斯·麦克塞,kěn ní sī · mài kè sāi
ken owens,肯·欧文斯,kěn · ōu wén sī
kelly massey,凯莉·马西,kǎi lì · mǎ xī
sarah ayton,萨拉·艾顿,sà lā · ài dùn
kenneth sisam,肯尼思·赛瑟姆,kěn ní sī · sài sè mǔ
kenny deuchar,肯尼·德查尔,kěn ní · dé chá ěr
andrew steele,安德鲁·斯蒂尔,ān dé lǔ · sī dì ěr
andrew mason,安德鲁·梅森,ān dé lǔ · méi sēn
andrew pozzi,安德鲁·波齐,ān dé lǔ · bō qí
andrew simpson,安德鲁·辛普森,ān dé lǔ · xīn pǔ sēn
moe sbihi,穆罕默德·斯比希,mù hǎn mò dé · sī bǐ xī
dean gerken,迪安·格肯,dí ān · gé kěn
dean bowditch,迪恩·鲍迪奇,dí ēn · bào dí qí
michael moritz,迈克尔·莫里茨,mài kè ěr · mò lǐ cí
sophie hitchon,索菲·希彻恩,suǒ fēi · xī chè ēn
laura donnelly,劳拉·唐纳利,láo lā · táng nà lì
lachlan murdoch,拉克兰·梅铎,lā kè lán · méi duó
sian masseyellis,西恩·玛茜,xī ēn · mǎ qiàn
clive finlayson,克莱夫·芬利森,kè lái fū · fēn lì sēn
moray low,莫雷·劳,mò léi · láo
simon yates,西蒙·耶茨,xī méng · yē cí
harry mitchell,哈里·米切尔,hā lǐ · mǐ qiè ěr
harry enfield,哈里·恩菲尔德,hā lǐ · ēn fēi ěr dé
anjli mohindra,安吉丽·莫辛德拉,ān jí lì · mò xīn dé lā
lee frecklington,李·弗雷克林顿,lǐ · fú léi kè lín dùn
dean thomas,丁·汤玛斯,dīng · tāng mǎ sī
jeremy kyle,杰瑞米·凯尔,jié ruì mǐ · kǎi ěr
nasser khalili,纳赛尔·哈利利,nà sài ěr · hā lì lì
oliver jacksoncohen,奥利弗·杰克森科恩,ào lì fú · jié kè sēn kē ēn
helen reeves,海伦·里夫斯,hǎi lún · lǐ fū sī
helen morgan,海伦·摩根,hǎi lún · mó gēn
harold dennis taylor,哈咯得·丹尼斯·泰勒,hā gē dé · dān ní sī · tài lè
john rupert firth,约翰·鲁伯特·弗斯,yuē hàn · lǔ bǎi tè · fú sī
lesley charles,莱斯莉·查尔斯,lái sī lì · chá ěr sī
adam eckersley,亚当·埃克斯利,yà dāng · āi kè sī lì
tommy knight,汤米·耐特,tāng mǐ · nài tè
neil heywood,尼尔·海伍德,ní ěr · hǎi wǔ dé
rhys priestland,瑞斯·普里斯特兰,ruì sī · pǔ lǐ sī tè lán
john souttar,约翰·苏塔尔,yuē hàn · sū tǎ ěr
sarah webb,萨拉·韦布,sà lā · wéi bù
sue vertue,苏·维特,sū · wéi tè
nigel haywood,奈杰尔·赫坞,nài jié ěr · hè wù
rita skeeter,丽塔·史讥,lì tǎ · shǐ jī
nick de luca,尼克·德·卢卡,ní kè · dé · lú kǎ
david anderson,大卫·安德森,dà wèi · ān dé sēn
richard bacon,理查·培根,lǐ chá · péi gēn
nazia hassan,娜丝亚·哈桑,nà sī yà · hā sāng
stuart broad,斯图亚特·布罗德,sī tú yà tè · bù luó dé
hugh beaver,休·比佛,xiū · bǐ fó
hugh robert mill,休·罗伯特·米尔,xiū · luó bǎi tè · mǐ ěr
harry potter,哈利·波特,hā lì · bō tè
frederick whitfield barrett,弗雷德里克·惠特菲尔德·巴雷特,fú léi dé lǐ kè · huì tè fēi ěr dé · bā léi tè
anna sloan,安娜·斯隆,ān nà · sī lóng
louis deacon,路易斯·迪肯,lù yì sī · dí kěn
louis attrill,路易斯·阿特里尔,lù yì sī · ā tè lǐ ěr
dennis bingham,丹尼斯·宾厄姆,dān ní sī · bīn è mǔ
freddie guest,弗雷迪·格斯特,fú léi dí · gé sī tè
paddy wallace,帕迪·瓦拉斯,pà dí · wǎ lā sī
paul rogers,保罗·罗杰斯,bǎo luó · luó jié sī
lee slattery,李·斯拉特里,lǐ · sī lā tè lǐ
will mellor,威尔·梅勒,wēi ěr · méi lè
molly weasley,茉莉·卫斯理,mò lì · wèi sī lǐ
jerzy braun,耶日·布劳恩,yē rì · bù láo ēn
louis baillon,路易斯·贝伦,lù yì sī · bèi lún
jerzy skolimowski,耶日·斯科利莫夫斯基,yē rì · sī kē lì mò fū sī jī
david templeton,大卫·谭普顿,dà wèi · tán pǔ dùn
charles stewart,查尔斯·斯图尔特,chá ěr sī · sī tú ěr tè
freddie grubb,弗雷迪·格拉布,fú léi dí · gé lā bù
elenor gordon,埃莉诺·戈登,āi lì nuò · gē dēng
lynne ramsay,琳恩·拉姆塞,lín ēn · lā mǔ sāi
richard o'dwyer,理查德·奥德怀尔,lǐ chá dé · ào dé huái ěr
john cockett,约翰·科克特,yuē hàn · kē kè tè
ian stark,伊恩·斯塔克,yī ēn · sī tǎ kè
ian wynne,伊恩·温,yī ēn · wēn
ian mcmillan,伊恩·麦克米伦,yī ēn · mài kè mǐ lún
peter moore,彼得·摩尔,bǐ dé · mó ěr
richie vernon,里奇·维农,lǐ qí · wéi nóng
richard wigglesworth,理查德·维格斯华斯,lǐ chá dé · wéi gé sī huá sī
richie woodhall,里奇·伍德霍尔,lǐ qí · wǔ dé huò ěr
dominic mahony,多米尼克·马奥尼,duō mǐ ní kè · mǎ ào ní
donald sumpter,唐纳德·桑普特,táng nà dé · sāng pǔ tè
judith herrin,朱迪斯·赫林,zhū dí sī · hè lín
ted burgin,特德·伯金,tè dé · bǎi jīn
helen bannerman,海伦·班尼曼,hǎi lún · bān ní màn
danielle brown,丹妮尔·布朗,dān nī ěr · bù lǎng
rob webber,罗伯·韦伯,luó bǎi · wéi bǎi
wilfred white,威尔弗雷德·怀特,wēi ěr fú léi dé · huái tè
robert barnett,罗伯·巴聂特,luó bǎi · bā niè tè
jack wilson,杰克·威尔逊,jié kè · wēi ěr xùn
johnny wright,约翰尼·赖特,yuē hàn ní · lài tè
lucien laviscount,卢西安·拉维斯考特,lú xī ān · lā wéi sī kǎo tè
christopher boardman,克里斯托弗·博德曼,kè lǐ sī tuō fú · bó dé màn
david spiegelhalter,戴维·斯皮格霍尔特,dài wéi · sī pí gé huò ěr tè
june whitfield,琼恩·维特费尔德,qióng ēn · wéi tè fèi ěr dé
charlie weasley,查理·卫斯理,chá lǐ · wèi sī lǐ
pat smythe,帕特·斯迈思,pà tè · sī mài sī
helen varcoe,海伦·瓦尔科,hǎi lún · wǎ ěr kē
guy dugdale,盖伊·达格代尔,gài yī · dá gé dài ěr
edna hughes,埃德娜·休斯,āi dé nà · xiū sī
dan bentley,丹·本特利,dān · běn tè lì
david smith,戴维·史密斯,dài wéi · shǐ mì sī
steven finn,斯蒂文·芬,sī dì wén · fēn
sophiya haque,索枇娅·海克,suǒ pí yà · hǎi kè
andromeda tonks,美黛·东施,měi dài · dōng shī
robert mond,罗伯特·蒙德,luó bǎi tè · méng dé
ellen king,埃伦·金,āi lún · jīn
tim bresnan,提姆·布雷斯南,tí mǔ · bù léi sī nán
luke wright,卢克·莱特,lú kè · lái tè
luke patience,卢克·佩兴斯,lú kè · pèi xīng sī
stuart bithell,斯图尔特·比瑟尔,sī tú ěr tè · bǐ sè ěr
robert hadfield,罗伯特·哈德菲尔,luó bǎi tè · hā dé fēi ěr
percival kinnear wise,珀西瓦尔·金尼尔·怀斯,pò xī wǎ ěr · jīn ní ěr · huái sī
peter blake,彼得·布莱克,bǐ dé · bù lái kè
malcolm tucker,马尔科姆·图克,mǎ ěr kē mǔ · tú kè
richard norris,理查德·诺里斯,lǐ chá dé · nuò lǐ sī
harold cassels,哈罗德·卡斯尔斯,hā luó dé · kǎ sī ěr sī
david brodie,戴维·布罗迪,dài wéi · bù luó dí
william lindsay,威廉·林赛,wēi lián · lín sài
tom parker bowles,汤姆·帕克·鲍尔斯,tāng mǔ · pà kè · bào ěr sī
richard burnell,迪基·伯内尔,dí jī · bǎi nèi ěr
ronald webster,罗纳德·韦伯斯特,luó nà dé · wéi bǎi sī tè
rory lawson,罗伊·罗森,luó yī · luó sēn
ronald backus,罗纳德·巴克斯,luó nà dé · bā kè sī
john walker,约翰·沃克,yuē hàn · wò kè
stephen kinnock,斯蒂芬·金诺克,sī dì fēn · jīn nuò kè
tony morgan,托尼·摩根,tuō ní · mó gēn
humphry greenwood,汉弗莱·格林伍德,hàn fú lái · gé lín wǔ dé
derek day,德里克·戴,dé lǐ kè · dài
john campbell,约翰·坎贝尔,yuē hàn · kǎn bèi ěr
john badcock,约翰·巴德科克,yuē hàn · bā dé kē kè
william white,威廉·怀特,wēi lián · huái tè
george sime,乔治·赛姆,qiáo zhì · sài mǔ
roger midgley,罗杰·米奇利,luó jié · mǐ qí lì
michael walford,迈克尔·沃尔福德,mài kè ěr · wò ěr fú dé
ronald davis,罗纳德·戴维斯,luó nà dé · dài wéi sī
frank reynolds,弗兰克·雷诺兹,fú lán kè · léi nuò zī
robin fletcher,罗宾·弗莱彻,luó bīn · fú lái chè
roger wilson,罗杰·威尔逊,luó jié · wēi ěr xùn
graham dadds,格雷厄姆·达兹,gé léi è mǔ · dá zī
ryan doble,莱安·多布尔,lái ān · duō bù ěr
francis urquhart,法兰西斯·厄克特,fǎ lán xī sī · è kè tè
frederick stapleton,弗雷德里克·斯特普尔顿,fú léi dé lǐ kè · sī tè pǔ ěr dùn
rupert simonian,鲁伯特·西莫尼安,lǔ bǎi tè · xī mò ní ān
laura lopes,劳拉·洛佩斯,láo lā · luò pèi sī
richard wood,理查德·伍德,lǐ chá dé · wǔ dé
danny nightingale,丹尼·奈廷格尔,dān ní · nài tíng gé ěr
robert kazinsky,罗伯特·卡辛斯基,luó bǎi tè · kǎ xīn sī jī
robert loe,罗伯特·洛,luó bǎi tè · luò
tommy rowe,托米·罗维,tuō mǐ · luó wéi
tommy spurr,汤米·斯普尔,tāng mǐ · sī pǔ ěr
tom palmer,汤姆·帕尔默,tāng mǔ · pà ěr mò
tom wood,汤姆·伍德,tāng mǔ · wǔ dé
robert crawshaw,罗伯特·克劳肖,luó bǎi tè · kè láo xiào
neil nugent,尼尔·纽金特,ní ěr · niǔ jīn tè
george ross,乔治·罗斯,qiáo zhì · luó sī
charles simmons,查尔斯·西蒙斯,chá ěr sī · xī méng sī
ralph shove,拉尔夫·肖夫,lā ěr fū · xiào fū
william griffiths,威廉·格里菲思,wēi lián · gé lǐ fēi sī
william titt,威廉·蒂特,wēi lián · dì tè
robert hinde,罗伯特·欣德,luó bǎi tè · xīn dé
philip hubble,菲利普·哈布尔,fēi lì pǔ · hā bù ěr
belle white,贝尔·怀特,bèi ěr · huái tè
john lander,约翰·兰德,yuē hàn · lán dé
ross wallace,罗斯·瓦雷斯,luó sī · wǎ léi sī
ross rennie,罗斯·雷尼,luó sī · léi ní
edward pepper,爱德华·佩珀,ài dé huá · pèi pò
alfred messenger,艾尔弗雷德·梅辛杰,ài ěr fú léi dé · méi xīn jié
samuel walker,塞缪尔·沃克,sāi miù ěr · wò kè
phelan hill,费伦·希尔,fèi lún · xī ěr
william mackune,威廉·麦丘恩,wēi lián · mài qiū ēn
charles luck,查尔斯·勒克,chá ěr sī · lè kè
jack macbryan,杰克·麦克布赖恩,jié kè · mài kè bù lài ēn
karl vernon,卡尔·弗农,kǎ ěr · fú nóng
rosalind pittrivers,罗莎琳德·皮特里弗斯,luó shā lín dé · pí tè lǐ fú sī
scott arfield,斯科特·阿菲尔德,sī kē tè · ā fēi ěr dé
georgina harland,乔治娜·哈兰,qiáo zhì nà · hā lán
samir carruthers,萨米尔·卡鲁瑟斯,sà mǐ ěr · kǎ lǔ sè sī
