sérgio oliveira,塞吉奥·奥利维拉,sāi jí ào · ào lì wéi lā
raphaël guerreiro,拉斐尔·古埃雷罗,lā fěi ěr · gǔ āi léi luó
josé beltrão,若泽·贝尔特朗,ruò zé · bèi ěr tè lǎng
jorge mendes,佐治·文迪斯,zuǒ zhì · wén dí sī
fineza eusébio,费尼扎·尤斯比奥,fèi ní zhā · yóu sī bǐ ào
vítor pereira,维托尔·佩雷拉,wéi tuō ěr · pèi léi lā
joão monteiro,若昂·蒙泰罗,ruò áng · méng tài luó
luís gonzaga gomes,路易士·贡沙华·高美士,lù yì shì · gòng shā huá · gāo měi shì
lucy bronze,露西·布龙泽,lù xī · bù lóng zé
tiago apolónia,蒂亚哥·阿波罗尼亚,dì yà gē · ā bō luó ní yà
marco silva,马尔科·席尔瓦,mǎ ěr kē · xí ěr wǎ
manuel monteiro de castro,厄玛奴耳·蒙泰罗·德·卡斯特罗,è mǎ nú ěr · méng tài luó · dé · kǎ sī tè luó
antónio costa,安东尼奥·科斯塔,ān dōng ní ào · kē sī tǎ
antónio félix da costa,安东尼奥·费利克斯·达·科斯塔,ān dōng ní ào · fèi lì kè sī · dá · kē sī tǎ
antónio leitão,安东尼奥·莱唐,ān dōng ní ào · lái táng
paulo d'eça leal,保罗·德萨·莱亚尔,bǎo luó · dé sà · lái yà ěr
diogo salomão,迪奥戈·萨洛芒,dí ào gē · sà luò máng
catarina martins,卡塔琳娜·马丁斯,kǎ tǎ lín nà · mǎ dīng sī
bruno pereirinha,布鲁诺·佩雷林哈,bù lǔ nuò · pèi léi lín hā
mário quina,马里奥·基纳,mǎ lǐ ào · jī nà
bruno gama,布鲁诺·伽玛,bù lǔ nuò · jiā mǎ
joão sassetti,若昂·萨塞蒂,ruò áng · sà sāi dì
nuno barreto,努诺·巴雷托,nǔ nuò · bā léi tuō
antónio sérgio,安东尼奥·塞尔吉奥,ān dōng ní ào · sāi ěr jí ào
pedro camacho,佩德罗·卡马乔,pèi dé luó · kǎ mǎ qiáo
joão vieira,若奥·维埃拉,ruò ào · wéi āi lā
sílvio manuel pereira,施维奥·文路尔·彭利拿,shī wéi ào · wén lù ěr · péng lì ná
vasco gonçalves,瓦斯科·贡萨尔维斯,wǎ sī kē · gòng sà ěr wéi sī
inês henriques,伊内斯·亨里克斯,yī nèi sī · hēng lǐ kè sī
josé fonte,何塞·冯特,hé sāi · féng tè
adrien silva,阿德里恩·席尔瓦,ā dé lǐ ēn · xí ěr wǎ
alice vieira,阿莉塞·维埃拉,ā lì sāi · wéi āi lā
paulo oliveira,保罗·奥利维拉,bǎo luó · ào lì wéi lā
orlando sá,奥兰多·萨,ào lán duō · sà
rony lopes,罗尼·卢比斯,luó ní · lú bǐ sī
bruno fernandes,布鲁诺·费尔南德斯,bù lǔ nuò · fèi ěr nán dé sī
róró,罗罗,luó luó
frederico ferreira silva,弗雷德里科·费雷拉·席尔瓦,fú léi dé lǐ kē · fèi léi lā · xí ěr wǎ
tiago ilori,蒂亚戈·伊洛里,dì yà gē · yī luò lǐ
danilo pereira,达尼洛·佩雷拉,dá ní luò · pèi léi lā
daniel podence,丹尼尔·波登塞,dān ní ěr · bō dēng sāi
joão pedro rodrigues,朱奥·佩德洛·罗德利盖斯,zhū ào · pèi dé luò · luó dé lì gài sī
manuel teixeira gomes,曼努埃尔·特谢拉·戈梅斯,màn nǔ āi ěr · tè xiè lā · gē méi sī
magdolna purgly,普格利·玛格多娜,pǔ gé lì · mǎ gé duō nà
duarte manuel bello,杜阿尔特·曼努埃尔·贝洛,dù ā ěr tè · màn nǔ āi ěr · bèi luò
ljubinko drulović,柳宾科·德鲁洛维奇,liǔ bīn kē · dé lǔ luò wéi qí
sérgio vieira,塞吉欧·维埃拉,sāi jí ōu · wéi āi lā
fernando bello,费尔南多·贝洛,fèi ěr nán duō · bèi luò
tobias figueiredo,托比亚斯·费古尔多,tuō bǐ yà sī · fèi gǔ ěr duō
rui jorge,雷·佐治,léi · zuǒ zhì
pedro martins,佩德罗·马丁斯,pèi dé luó · mǎ dīng sī
joão garcia,乔奥·加西亚,qiáo ào · jiā xī yà
mario rondón,马里奥·隆东,mǎ lǐ ào · lóng dōng
nadir afonso,那德尔·亚冯梭,nà dé ěr · yà féng suō
bruma,布鲁马,bù lǔ mǎ
antónio da madalena,安东尼奥·达·马格达连那,ān dōng ní ào · dá · mǎ gé dá lián nà
ivan cavaleiro,伊万·卡瓦莱罗,yī wàn · kǎ wǎ lái luó
hugo carreira,乌戈·卡雷拉,wū gē · kǎ léi lā
fernando pimenta,费尔南多·皮门塔,fèi ěr nán duō · pí mén tǎ
pedro costa,佩德罗·科斯塔,pèi dé luó · kē sī tǎ
joaquim fiúza,若阿金·菲乌萨,ruò ā jīn · fēi wū sà
josé manuel quina,若泽·曼努埃尔·基纳,ruò zé · màn nǔ āi ěr · jī nà
joão infante,若昂·因凡特,ruò áng · yīn fán tè
emanuel silva,埃马努埃尔·席尔瓦,āi mǎ nǔ āi ěr · xí ěr wǎ
joão sousa,若昂·索萨,ruò áng · suǒ sà
hélder martins,埃尔德·德索萨,āi ěr dé · dé suǒ sà
joão cancelo,若奥·坎塞洛,ruò ào · kǎn sāi luò
jaime pacheco,哈伊梅·帕切科,hā yī méi · pà qiè kē
nuno resende,努诺·雷森德,nǔ nuò · léi sēn dé
anthony lopes,安东尼·卢比斯,ān dōng ní · lú bǐ sī
josé sá,若泽·萨,ruò zé · sà
mário rui,马里奥·鲁伊,mǎ lǐ ào · lǔ yī
frederico paredes,弗雷德里科·帕雷德斯,fú léi dé lǐ kē · pà léi dé sī
francisco rolão preto,弗朗西斯科·罗朗·普雷托,fú lǎng xī sī kē · luó lǎng · pǔ léi tuō
rui bragança,鲁伊·布拉干萨,lǔ yī · bù lā gān sà
ileana d'cruz,艾莉安娜·迪古斯,ài lì ān nà · dí gǔ sī
paulo cunha,保罗·库尼亚,bǎo luó · kù ní yà
gastão elias,盖斯托·埃利亚斯,gài sī tuō · āi lì yà sī
miguel gomes,米盖尔·戈麦斯,mǐ gài ěr · gē mài sī
nuno delgado,努诺·德尔加多,nǔ nuò · dé ěr jiā duō
manuel clemente,厄玛奴耳·克莱门特,è mǎ nú ěr · kè lái mén tè
paulo fonseca,保罗·方辛卡,bǎo luó · fāng xīn kǎ
artur de almeida ribeiro,阿图尔·德·阿尔梅达·里贝罗,ā tú ěr · dé · ā ěr méi dá · lǐ bèi luó
domingos duarte,多明戈斯·杜阿尔特,duō míng gē sī · dù ā ěr tè
francisco geraldes,弗朗西斯科·格拉德斯,fú lǎng xī sī kē · gé lā dé sī
sara sampaio,莎拉·桑帕伊奥,shā lā · sāng pà yī ào
rúben pinto,鲁本·平托,lǔ běn · píng tuō
gonçalo guedes,冈萨洛·格德斯,gāng sà luò · gé dé sī
luís montenegro,路易斯·蒙特内格罗,lù yì sī · méng tè nèi gé luó
francisco trincão,佛朗西斯科·特林康,fó lǎng xī sī kē · tè lín kāng
renato sanches,雷纳托·桑谢斯,léi nà tuō · sāng xiè sī
bernardo silva,贝纳多·席尔瓦,bèi nà duō · xí ěr wǎ
andré silva,安达·施华,ān dá · shī huá
diogo jota,迪奥高·祖达,dí ào gāo · zǔ dá
ivo oliveira,伊沃·奥利韦拉,yī wò · ào lì wéi lā
ricardo horta,里卡多·奥尔塔,lǐ kǎ duō · ào ěr tǎ
gelson martins,谢臣·马田斯,xiè chén · mǎ tián sī
diogo abreu,迪奥戈·阿布雷乌,dí ào gē · ā bù léi wū
joão félix,若奥·菲利克斯,ruò ào · fēi lì kè sī
domingos quina,多明戈斯·奎纳,duō míng gē sī · kuí nà
jorge fonseca,若热·丰塞卡,ruò rè · fēng sāi kǎ
rúben neves,鲁本·内维斯,lǔ běn · nèi wéi sī
gedson fernandes,谢特臣·费南迪斯,xiè tè chén · fèi nán dí sī
diogo dalot,迪奥戈·达洛特,dí ào gē · dá luò tè
pedro neto,佩德罗·奈托,pèi dé luó · nài tuō
rafael leão,拉斐尔·莱昂,lā fěi ěr · lái áng
diogo costa,迪奥戈·科斯塔,dí ào gē · kē sī tǎ
auriol dongmo,奥丽奥尔·东戈莫,ào lì ào ěr · dōng gē mò
joão geraldo,若昂·热拉尔多,ruò áng · rè lā ěr duō
joão palhinha,若昂·帕利尼亚,ruò áng · pà lì ní yà
salvador sobral,萨尔瓦多·索布拉尔,sà ěr wǎ duō · suǒ bù lā ěr
rui tiago,鲁伊·席尔瓦,lǔ yī · xí ěr wǎ
rúben semedo,鲁本·塞梅多,lǔ běn · sāi méi duō
gonçalo paciência,贡萨洛·帕先西亚,gòng sà luò · pà xiān xī yà
nélson semedo,尼尔逊·施美度,ní ěr xùn · shī měi dù
wilson manafá,威尔逊·马纳法,wēi ěr xùn · mǎ nà fǎ
pedro gonçalves,佩德罗·贡萨尔维斯,pèi dé luó · gòng sà ěr wéi sī
david carmo,大卫·卡尔莫,dà wèi · kǎ ěr mò
tiago dantas,蒂亚戈·丹塔斯,dì yà gē · dān tǎ sī
hugo rocha,乌戈·罗沙,wū gē · luó shā
loïs openda,罗伊斯·奥彭达,luó yī sī · ào péng dá
rúben dias,鲁本·迪亚斯,lǔ běn · dí yà sī
iúri leitão,尤里·莱唐,yóu lǐ · lái táng
armando marques,阿曼多·马克斯,ā màn duō · mǎ kè sī
maria martins,玛丽亚·马丁斯,mǎ lì yà · mǎ dīng sī
fábio vieira,法比奥·维埃拉,fǎ bǐ ào · wéi āi lā
alba baptista,艾芭·巴普蒂斯塔,ài bā · bā pǔ dì sī tǎ
daniela melchior,丹妮拉·梅尔基奥,dān nī lā · méi ěr jī ào
gerson rodrigues,葛森·罗德里格斯,gě sēn · luó dé lǐ gé sī
gonçalo ramos,贡萨洛·拉莫斯,gòng sà luò · lā mò sī
nuno tavares,努诺·塔瓦雷斯,nǔ nuò · tǎ wǎ léi sī
fábio silva,法比奥·席尔瓦,fǎ bǐ ào · xí ěr wǎ
vitinha,维蒂尼亚,wéi dì ní yà
gonçalo inácio,贡萨洛·伊纳西奥,gòng sà luò · yī nà xī ào
nuno borges,努诺·博尔热斯,nǔ nuò · bó ěr rè sī
francisco cabral,弗朗西斯科·卡布拉尔,fú lǎng xī sī kē · kǎ bù lā ěr
nuno mendes,努诺·门德斯,nǔ nuò · mén dé sī
joão neves,祖奥·尼维斯,zǔ ào · ní wéi sī
diogo ribeiro,迪奥戈·里贝罗,dí ào gē · lǐ bèi luó
maro,玛萝,mǎ luó
paulo raimundo,保罗·雷蒙多,bǎo luó · léi méng duō
antónio silva,安东尼奥·席尔瓦,ān dōng ní ào · xí ěr wǎ
osasco,奥萨斯库,ào sà sī kù
pelotas,佩洛塔斯,pèi luò tǎ sī
manicoré,马尼科雷,mǎ ní kē léi
embraer,巴西航空工业公司,bā xī háng kōng gōng yè gōng sī
brasil,巴西,bā xī
campinas,坎皮纳斯,kǎn pí nà sī
curitiba,库里蒂巴,kù lǐ dì bā
fortaleza,福塔莱萨,fú tǎ lái sà
real,巴西雷亚尔,bā xī léi yà ěr
brasília,巴西利亚,bā xī lì yà
sergipe,塞尔希培州,sāi ěr xī péi zhōu
ernestina,埃内斯蒂娜,āi nèi sī dì nà
amazônia,亚马逊雨林,yà mǎ xùn yǔ lín
matinhos,马蒂尼奥斯,mǎ dì ní ào sī
cascavel,卡斯卡韦尔,kǎ sī kǎ wéi ěr
tocantins,托坎廷斯州,tuō kǎn tíng sī zhōu
recife,累西腓,lèi xī féi
bagé,巴热,bā rè
crixás,克里沙斯,kè lǐ shā sī
carapicuíba,卡拉皮库伊巴,kǎ lā pí kù yī bā
reserva,雷塞尔瓦,léi sāi ěr wǎ
leblon,莱伯伦,lái bǎi lún
natal,纳塔尔,nà tǎ ěr
niterói,尼泰罗伊,ní tài luó yī
petrobras,巴西石油,bā xī shí yóu
palmas,帕尔马斯,pà ěr mǎ sī
chaco,大查科,dà chá kē
maringá,马林加,mǎ lín jiā
paraná,巴拉那州,bā lā nà zhōu
macapá,马卡帕,mǎ kǎ pà
sinop,锡诺普,xī nuò pǔ
florianópolis,弗洛里亚诺波利斯,fú luò lǐ yà nuò bō lì sī
caldazinha,卡尔达齐尼亚,kǎ ěr dá qí ní yà
pampa,彭巴草原,péng bā cǎo yuán
anápolis,阿纳波利斯,ā nà bō lì sī
tramandaí,特拉曼达伊,tè lā màn dá yī
encantado,恩坎塔杜,ēn kǎn tǎ dù
guarulhos,瓜鲁柳斯,guā lǔ liǔ sī
olinda,奥林达,ào lín dá
blumenau,布卢梅瑙,bù lú méi nǎo
sorocaba,索罗卡巴,suǒ luó kǎ bā
bauru,包鲁,bāo lǔ
petrópolis,彼得罗波利斯,bǐ dé luó bō lì sī
aratiba,阿拉蒂巴,ā lā dì bā
arambaré,阿兰巴雷,ā lán bā léi
joinville,若因维利,ruò yīn wéi lì
pantanal,潘塔纳尔湿地,pān tǎ nà ěr shī dì
londrina,隆德里纳,lóng dé lǐ nà
diamantina,迪亚曼蒂纳,dí yà màn dì nà
vitória,维多利亚,wéi duō lì yà
capoeira,卡波耶拉,kǎ bō yē lā
itumbiara,伊通比亚拉,yī tōng bǐ yà lā
jacuizinho,雅奎济纽,yǎ kuí jì niǔ
catalão,卡塔洛,kǎ tǎ luò
santos,桑托斯,sāng tuō sī
poconé,波科内,bō kē nèi
teresina,特雷西纳,tè léi xī nà
salvador,萨尔瓦多,sà ěr wǎ duō
goiânia,戈亚尼亚,gē yà ní yà
taubaté,陶巴特,táo bā tè
ijuí,伊茹伊,yī rú yī
aracaju,阿拉卡茹,ā lā kǎ rú
maceió,马塞约,mǎ sāi yuē
uberlândia,乌贝兰迪亚,wū bèi lán dí yà
canoas,卡诺阿斯,kǎ nuò ā sī
nanuque,纳努克,nà nǔ kè
ibirubá,伊比鲁巴,yī bǐ lǔ bā
jóia,若亚,ruò yà
pará,帕拉州,pà lā zhōu
braúnas,布劳纳斯,bù láo nà sī
sairé,赛雷,sài léi
rialma,里亚尔马,lǐ yà ěr mǎ
coaraci,科阿拉西,kē ā lā xī
guarapari,瓜拉帕里,guā lā pà lǐ
guarujá,瓜鲁雅,guā lǔ yǎ
condado,孔达杜,kǒng dá dù
xambioá,尚比奥阿,shàng bǐ ào ā
autódromo de interlagos,若泽·卡洛斯·帕塞赛道,ruò zé · kǎ luò sī · pà sāi sài dào
cuiabá,库亚巴,kù yà bā
coroaci,科罗阿西,kē luó ā xī
vereda,韦雷达,wéi léi dá
arara,阿拉拉,ā lā lā
olímpia,奥林匹亚,ào lín pǐ yà
brazabrantes,布拉扎布兰特斯,bù lā zhā bù lán tè sī
paraíba,帕拉伊巴州,pà lā yī bā zhōu
aspásia,阿斯帕夏,ā sī pà xià
balbinos,巴尔比努斯,bā ěr bǐ nǔ sī
bananal,巴纳纳尔,bā nà nà ěr
axixá,阿希沙,ā xī shā
chimarrão,玛黛茶,mǎ dài chá
copacabana,科帕卡巴纳,kē pà kǎ bā nà
dumont,杜蒙特,dù méng tè
auriflama,奥里夫拉马,ào lǐ fū lā mǎ
corumbá,科伦巴,kē lún bā
contagem,孔塔任,kǒng tǎ rèn
glória,格洛里亚,gé luò lǐ yà
jaguari,雅瓜里,yǎ guā lǐ
paranapuã,帕拉纳普昂,pà lā nà pǔ áng
turiaçu,图里亚苏,tú lǐ yà sū
brasiléia,巴西莱亚,bā xī lái yà
arcoverde,阿尔科韦迪,ā ěr kē wéi dí
caratinga,卡拉廷加,kǎ lā tíng jiā
oiapoque,奥亚波基,ào yà bō jī
peruíbe,佩鲁伊比,pèi lǔ yī bǐ
aceguá,阿塞瓜,ā sāi guā
mairipotaba,迈里波塔巴,mài lǐ bō tǎ bā
aloândia,阿洛安迪亚,ā luò ān dí yà
hidrolândia,伊德罗兰迪亚,yī dé luó lán dí yà
firminópolis,菲尔米诺波利斯,fēi ěr mǐ nuò bō lì sī
matrinchã,马特林尚,mǎ tè lín shàng
resende,雷森迪,léi sēn dí
congonhas,孔戈尼亚斯,kǒng gē ní yà sī
jundiaí,永贾伊,yǒng jiǎ yī
jarinu,雅里努,yǎ lǐ nǔ
derrubadas,德鲁巴达斯,dé lǔ bā dá sī
crucilândia,克鲁西兰迪亚,kè lǔ xī lán dí yà
butiá,布蒂亚,bù dì yà
guaratinguetá,瓜拉廷格塔,guā lā tíng gé tǎ
juti,茹蒂,rú dì
porteirão,波尔泰朗,bō ěr tài lǎng
itarumã,伊塔鲁芒,yī tǎ lǔ máng
ceará,塞阿拉州,sāi ā lā zhōu
goianira,戈亚尼拉,gē yà ní lā
amapá,阿马帕州,ā mǎ pà zhōu
amazonas,亚马孙州,yà mǎ sūn zhōu
cerrado,塞拉多,sāi lā duō
alumínio,阿卢米尼奥,ā lú mǐ ní ào
itaberá,伊塔贝拉,yī tǎ bèi lā
piripiri,皮里皮里,pí lǐ pí lǐ
santiago,圣地牙哥,shèng dì yá gē
arenópolis,阿雷诺波利斯,ā léi nuò bō lì sī
paraúna,帕拉乌纳,pà lā wū nà
serro,塞鲁,sāi lǔ
quixeramobim,基谢拉莫宾,jī xiè lā mò bīn
caxias,卡希亚斯,kǎ xī yà sī
fronteira,弗龙泰拉,fú lóng tài lā
alecrim,阿莱克里姆,ā lái kè lǐ mǔ
paulínia,保利尼亚,bǎo lì ní yà
canela,卡内拉,kǎ nèi lā
flamengo,弗拉门戈,fú lā mén gē
crissiumal,克里西乌马尔,kè lǐ xī wū mǎ ěr
caarapó,卡拉波,kǎ lā bō
lajinha,拉日尼亚,lā rì ní yà
bacurituba,巴库里图巴,bā kù lǐ tú bā
aiuaba,艾瓦巴,ài wǎ bā
erechim,埃雷欣,āi léi xīn
manga,曼加,màn jiā
paraguaçu,帕拉瓜苏,pà lā guā sū
diamante,迪亚曼蒂,dí yà màn dì
coari,夸里,kuā lǐ
caraúbas,卡劳巴什,kǎ láo bā shén
conde,孔迪,kǒng dí
gouvelândia,戈韦兰迪亚,gē wéi lán dí yà
formosa,福莫萨,fú mò sà
mossâmedes,莫萨梅迪斯,mò sà méi dí sī
mozarlândia,莫扎兰迪亚,mò zhā lán dí yà
cunha,库尼亚,kù ní yà
joviânia,若维亚尼亚,ruò wéi yà ní yà
tabapuã,塔巴普昂,tǎ bā pǔ áng
cristianópolis,克里斯蒂亚诺波利斯,kè lǐ sī dì yà nuò bō lì sī
marialva,马里亚尔瓦,mǎ lǐ yà ěr wǎ
theobroma,西奥布罗马,xī ào bù luó mǎ
sobradinho,索布拉迪纽,suǒ bù lā dí niǔ
ipuaçu,伊普阿苏,yī pǔ ā sū
witmarsum,维特马尔孙,wéi tè mǎ ěr sūn
ouvidor,欧维杜尔,ōu wéi dù ěr
montenegro,蒙特内格鲁,méng tè nèi gé lǔ
ipatinga,伊帕廷加,yī pà tíng jiā
bragança,布拉甘萨,bù lā gān sà
pernambuco,伯南布哥州,bǎi nán bù gē zhōu
carolina,卡罗利纳,kǎ luó lì nà
dourados,多拉杜斯,duō lā dù sī
timbiras,廷比拉斯,tíng bǐ lā sī
salinópolis,萨利诺波利斯,sà lì nuò bō lì sī
estância,埃斯坦西亚,āi sī tǎn xī yà
xavantina,沙万蒂纳,shā wàn dì nà
remígio,雷米吉乌,léi mǐ jí wū
bahia,巴伊亚州,bā yī yà zhōu
manaus,马瑙斯,mǎ nǎo sī
mirassol,米拉索尔,mǐ lā suǒ ěr
paranaiguara,帕拉奈瓜拉,pà lā nài guā lā
goiandira,戈扬迪拉,gē yáng dí lā
urutaí,乌鲁塔伊,wū lǔ tǎ yī
itapetinga,伊塔佩廷加,yī tǎ pèi tíng jiā
ipuiuna,伊普尤纳,yī pǔ yóu nà
sanclerlândia,桑克莱兰迪亚,sāng kè lái lán dí yà
chuvisca,舒维斯卡,shū wéi sī kǎ
cruzeiro,克鲁赛罗,kè lǔ sài luó
tiradentes,蒂拉登特斯,dì lā dēng tè sī
eldorado,埃尔多拉多,āi ěr duō lā duō
goiás,戈亚斯州,gē yà sī zhōu
mauá,毛阿,máo ā
palmitinho,帕尔米蒂纽,pà ěr mǐ dì niǔ
canudos,卡努杜斯,kǎ nǔ dù sī
jaguaribe,雅瓜里贝,yǎ guā lǐ bèi
saquarema,萨夸雷马,sà kuā léi mǎ
cidelândia,锡德兰迪亚,xī dé lán dí yà
peixe,佩希,pèi xī
palmeiras,帕尔梅拉斯,pà ěr méi lā sī
guaraciama,瓜拉西亚马,guā lā xī yà mǎ
brodowski,布罗多夫斯基,bù luó duō fū sī jī
tambaú,坦巴乌,tǎn bā wū
batatais,巴塔泰斯,bā tǎ tài sī
crisólita,克里索利塔,kè lǐ suǒ lì tǎ
casinhas,卡西尼亚斯,kǎ xī ní yà sī
tanabi,塔纳比,tǎ nà bǐ
igarapémiri,伊加拉佩米里,yī jiā lā pèi mǐ lǐ
ataléia,阿塔莱亚,ā tǎ lái yà
juruá,茹鲁阿,rú lǔ ā
canindé,卡宁德,kǎ níng dé
davinópolis,达维诺波利斯,dá wéi nuò bō lì sī
pomerode,波梅罗迪,bō méi luó dí
brusque,布鲁斯基,bù lǔ sī jī
guarapuava,瓜拉普阿瓦,guā lā pǔ ā wǎ
acre,阿克里州,ā kè lǐ zhōu
itaubal,伊塔乌巴尔,yī tǎ wū bā ěr
colinas,科利纳斯,kē lì nà sī
ingá,因加,yīn jiā
alvinópolis,阿尔维诺波利斯,ā ěr wéi nuò bō lì sī
jardim,雅尔丁,yǎ ěr dīng
guapirama,瓜皮拉马,guā pí lā mǎ
itajá,伊塔雅,yī tǎ yǎ
caturaí,卡图拉伊,kǎ tú lā yī
uirapuru,维拉普鲁,wéi lā pǔ lǔ
alagoas,阿拉戈斯州,ā lā gē sī zhōu
morros,莫鲁斯,mò lǔ sī
fernão,费尔南,fèi ěr nán
itaquaquecetuba,伊塔夸克塞图巴,yī tǎ kuā kè sāi tú bā
piracicaba,皮拉西卡巴,pí lā xī kǎ bā
lobato,洛巴托,luò bā tuō
duartina,杜阿尔蒂纳,dù ā ěr dì nà
diadema,迪亚德马,dí yà dé mǎ
ivaiporã,伊瓦伊波朗,yī wǎ yī bō lǎng
abadiânia,阿巴迪亚尼亚,ā bā dí yà ní yà
altair,阿尔泰,ā ěr tài
ubá,乌巴,wū bā
planaltina,普拉纳蒂纳,pǔ lā nà dì nà
humaitá,乌迈塔,wū mài tǎ
pesqueira,佩斯凯拉,pèi sī kǎi lā
serrinha,塞里尼亚,sāi lǐ ní yà
diorama,迪奥拉马,dí ào lā mǎ
crato,克拉图,kè lā tú
panamá,帕纳马,pà nà mǎ
teixeira,特谢拉,tè xiè lā
juruti,茹鲁蒂,rú lǔ dì
caetés,卡埃特斯,kǎ āi tè sī
rolândia,罗兰迪亚,luó lán dí yà
valença,瓦伦萨,wǎ lún sà
maranhão,马拉尼昂州,mǎ lā ní áng zhōu
piauí,皮奥伊州,pí ào yī zhōu
roraima,罗赖马州,luó lài mǎ zhōu
paranaíba,帕拉纳伊巴,pà lā nà yī bā
itaju,伊塔茹,yī tǎ rú
materlândia,马特兰迪亚,mǎ tè lán dí yà
igrejinha,伊格雷日尼亚,yī gé léi rì ní yà
divinópolis,迪维诺波利斯,dí wéi nuò bō lì sī
colombo,哥伦布,gē lún bù
parintins,帕林廷斯,pà lín tíng sī
mamanguape,马曼瓜皮,mǎ màn guā pí
navegantes,纳韦甘蒂斯,nà wéi gān dì sī
jussara,茹萨拉,rú sà lā
cristalina,克里斯塔利娜,kè lǐ sī tǎ lì nà
xapuri,沙普里,shā pǔ lǐ
inhacorá,伊尼亚科拉,yī ní yà kē lā
jacareí,雅卡雷伊,yǎ kǎ léi yī
curimatá,库里马塔,kù lǐ mǎ tǎ
panambi,帕南比,pà nán bǐ
pejuçara,佩茹萨拉,pèi rú sà lā
acreúna,阿克莱乌纳,ā kè lái wū nà
bozano,博萨诺,bó sà nuò
itaituba,伊泰图巴,yī tài tú bā
corumbiara,科伦比亚拉,kē lún bǐ yà lā
serra,塞拉,sāi lā
jussari,茹萨里,rú sà lǐ
borborema,博博雷马,bó bó léi mǎ
piranhas,皮拉尼亚斯,pí lā ní yà sī
morrinhos,莫里纽斯,mò lǐ niǔ sī
vespasiano,韦斯帕夏诺,wéi sī pà xià nuò
lajeado,拉热阿杜,lā rè ā dù
paraty,帕拉蒂,pà lā dì
mucurici,穆库里西,mù kù lǐ xī
mafra,马夫拉,mǎ fū lā
corupá,科鲁帕,kē lǔ pà
piraí,皮拉伊,pí lā yī
timon,蒂蒙,dì méng
soure,索雷,suǒ léi
mesquita,梅斯基塔,méi sī jī tǎ
jaraguá,雅拉瓜,yǎ lā guā
rondônia,朗多尼亚州,lǎng duō ní yà zhōu
cumbe,昆贝,kūn bèi
castelândia,卡斯特兰迪亚,kǎ sī tè lán dí yà
emilianópolis,埃米利亚诺波利斯,āi mǐ lì yà nuò bō lì sī
atalaia,阿塔拉亚,ā tǎ lā yà
elisiário,埃利夏里奥,āi lì xià lǐ ào
inaciolândia,伊纳西奥兰迪亚,yī nà xī ào lán dí yà
arez,阿雷斯,ā léi sī
ipiguá,伊皮瓜,yī pí guā
arataca,阿拉塔卡,ā lā tǎ kǎ
avaí,阿瓦伊,ā wǎ yī
ilhéus,伊列乌斯,yī liè wū sī
embaúba,恩巴乌巴,ēn bā wū bā
óleo,奥莱奥,ào lái ào
sirinhaém,锡里尼亚恩,xī lǐ ní yà ēn
beijamão,吻手礼,wěn shǒu lǐ
timbaúba,廷巴乌巴,tíng bā wū bā
ipaussu,伊保苏,yī bǎo sū
pindorama,平多拉马,píng duō lā mǎ
caçu,卡苏,kǎ sū
fernandópolis,费尔南多波利斯,fèi ěr nán duō bō lì sī
rubineia,鲁比内亚,lǔ bǐ nèi yà
ipeúna,伊佩乌纳,yī pèi wū nà
itatinga,伊塔廷加,yī tǎ tíng jiā
mercês,梅尔塞斯,méi ěr sāi sī
poá,波阿,bō ā
paulistânia,保利斯坦尼亚,bǎo lì sī tǎn ní yà
guzolândia,古佐兰迪亚,gǔ zuǒ lán dí yà
piratininga,皮拉蒂宁加,pí lā dì níng jiā
ibitinga,伊比廷加,yī bǐ tíng jiā
lutécia,卢特西亚,lú tè xī yà
nhandeara,年德阿拉,nián dé ā lā
olindina,奥林迪纳,ào lín dí nà
zortéa,佐特阿,zuǒ tè ā
araçagi,阿拉萨吉,ā lā sà jí
irará,伊拉拉,yī lā lā
roseira,罗塞拉,luó sāi lā
tucuruí,图库鲁伊,tú kù lǔ yī
juarina,茹阿里纳,rú ā lǐ nà
serrana,塞拉纳,sāi lā nà
guaraqueçaba,瓜拉克萨巴,guā lā kè sà bā
ibituruna,伊比图鲁纳,yī bǐ tú lǔ nà
santarém,圣塔伦,shèng tǎ lún
brejo,布雷茹,bù léi rú
caatiba,卡蒂巴,kǎ dì bā
damião,达米昂,dá mǐ áng
nuporanga,努波兰加,nǔ bō lán jiā
pradópolis,普拉多波利斯,pǔ lā duō bō lì sī
lucianópolis,卢西亚诺波利斯,lú xī yà nuò bō lì sī
matão,马唐,mǎ táng
marinópolis,马里诺波利斯,mǎ lǐ nuò bō lì sī
arabutã,阿拉布塔,ā lā bù tǎ
medianeira,梅迪亚内拉,méi dí yà nèi lā
jaguarari,雅瓜拉里,yǎ guā lā lǐ
lavínia,拉维尼亚,lā wéi ní yà
japonvar,雅蓬瓦尔,yǎ péng wǎ ěr
correntina,科伦蒂纳,kē lún dì nà
itaí,伊塔伊,yī tǎ yī
bilac,比拉克,bǐ lā kè
potirendaba,波蒂伦达巴,bō dì lún dá bā
iacanga,亚坎加,yà kǎn jiā
iaras,亚拉斯,yà lā sī
itobi,伊托比,yī tuō bǐ
orindiúva,奥林迪乌瓦,ào lín dí wū wǎ
brotas,布罗塔斯,bù luó tǎ sī
jupiá,茹皮亚,rú pí yà
itainópolis,伊泰诺波利斯,yī tài nuò bō lì sī
