alberto cirio,阿尔贝托·奇里奥,ā ěr bèi tuō · qí lǐ ào
giulio bisegni,吉欧里奥·比塞尼,jí ōu lǐ ào · bǐ sāi ní
edoardo goldaniga,埃杜尔多·格尔达尼加,āi dù ěr duō · gé ěr dá ní jiā
francesca deidda,弗兰切斯卡·戴达,fú lán qiè sī kǎ · dài dá
beatrice callegari,贝亚特里切·卡莱加里,bèi yà tè lǐ qiè · kǎ lái jiā lǐ
giampaolo ricci,詹保罗·里奇,zhān bǎo luó · lǐ qí
gianni moscon,詹尼·莫斯孔,zhān ní · mò sī kǒng
kevin lasagna,凯文·拉萨尼亚,kǎi wén · lā sà ní yà
maurizio arrivabene,毛里齐奥·阿里瓦贝内,máo lǐ qí ào · ā lǐ wǎ bèi nèi
daniele garozzo,达尼埃莱·加罗佐,dá ní āi lái · jiā luó zuǒ
luca curatoli,卢卡·库拉托利,lú kǎ · kù lā tuō lì
angelica moratelli,安杰莉卡·莫拉泰利,ān jié lì kǎ · mò lā tài lì
simona quadarella,西蒙娜·夸达雷拉,xī méng nà · kuā dá léi lā
marco barbini,马尔科·巴尔比尼,mǎ ěr kē · bā ěr bǐ ní
arianna garibotti,阿里安娜·加里博蒂,ā lǐ ān nà · jiā lǐ bó dì
michele caccavale,米凯莱·卡卡瓦莱,mǐ kǎi lái · kǎ kǎ wǎ lái
simone giannelli,西莫内·詹内利,xī mò nèi · zhān nèi lì
simone consonni,西莫内·孔松尼,xī mò nèi · kǒng sōng ní
michele scartezzini,米凯莱·斯卡尔泰齐尼,mǐ kǎi lái · sī kǎ ěr tài qí ní
matilda lutz,玛蒂尔达·鲁茨,mǎ dì ěr dá · lǔ cí
carlo tavecchio,卡洛·塔韦基奥,kǎ luò · tǎ wéi jī ào
ivan provedel,伊万·普罗维德尔,yī wàn · pǔ luó wéi dé ěr
santo condorelli,桑托·孔多雷利,sāng tuō · kǒng duō léi lì
carlo bazzi,卡罗·巴齐,kǎ luó · bā qí
mario bardi,马里奥·巴尔迪,mǎ lǐ ào · bā ěr dí
simone resta,西蒙尼·雷斯塔,xī méng ní · léi sī tǎ
vincenzo dolce,温琴佐·多尔切,wēn qín zuǒ · duō ěr qiè
ettore gliozzi,埃托雷·格利奥齐,āi tuō léi · gé lì ào qí
paolo pittino,保罗·皮蒂诺,bǎo luó · pí dì nuò
jasmine paolini,贾斯明·保利尼,jiǎ sī míng · bǎo lì ní
matteo ricci,马特奥·里奇,mǎ tè ào · lǐ qí
alessia maurelli,阿莱西娅·毛雷利,ā lái xī yà · máo léi lì
alberto grassi,阿尔贝托·格拉西,ā ěr bèi tuō · gé lā xī
andrea fulignati,安德烈亚·弗里格纳蒂,ān dé liè yà · fú lǐ gé nà dì
michele somma,米歇尔·索马,mǐ xiē ěr · suǒ mǎ
alessio foconi,阿莱西奥·福科尼,ā lái xī ào · fú kē ní
giovanni battista rabino,乔凡尼·巴蒂斯塔·拉比诺,qiáo fán ní · bā dì sī tǎ · lā bǐ nuò
giorgia bordignon,焦尔贾·博尔迪尼翁,jiāo ěr jiǎ · bó ěr dí ní wēng
franco cervi,佛朗哥·塞尔维,fó lǎng gē · sāi ěr wéi
dado coletti,达多·科莱蒂,dá duō · kē lái dì
massimo stano,马西莫·斯塔诺,mǎ xī mò · sī tǎ nuò
alex meret,阿列克斯·梅雷特,ā liè kè sī · méi léi tè
davide pascolo,戴维德·帕斯卡罗,dài wéi dé · pà sī kǎ luó
gianluigi donnarumma,基安卢基·当拿隆马,jī ān lú jī · dāng ná lóng mǎ
simone sabbioni,西莫内·萨比奥尼,xī mò nèi · sà bǐ ào ní
davide calabria,大卫·卡拿比亚,dà wèi · kǎ ná bǐ yà
andrea conti,安德烈·孔蒂,ān dé liè · kǒng dì
giovanni tocci,乔瓦尼·托奇,qiáo wǎ ní · tuō qí
mattia binotto,马蒂亚·比诺托,mǎ dì yà · bǐ nuò tuō
matteo lodo,马泰奥·洛多,mǎ tài ào · luò duō
matteo castaldo,马泰奥·卡斯塔尔多,mǎ tài ào · kǎ sī tǎ ěr duō
matteo pessina,马泰奥·佩西纳,mǎ tài ào · pèi xī nà
filippo ganna,菲利波·甘纳,fēi lì bō · gān nà
luigi arisio,路易吉·阿里西奥,lù yì jí · ā lǐ xī ào
francesco vicari,弗朗塞斯克·韦卡里,fú lǎng sāi sī kè · wéi kǎ lǐ
nicolò barella,尼科洛·巴雷拉,ní kē luò · bā léi lā
andrea nencini,安德烈亚·南奇尼,ān dé liè yà · nán qí ní
andrea nannini,安德烈亚·南尼尼,ān dé liè yà · nán ní ní
wladimiro falcone,弗拉迪米罗·法尔科内,fú lā dí mǐ luó · fǎ ěr kē nèi
alessia arisi,阿莱西娅·阿里西,ā lái xī yà · ā lǐ xī
gabriele cimini,加布里埃莱·奇米尼,jiā bù lǐ āi lái · qí mǐ ní
diana bacosi,迪亚娜·巴科西,dí yà nà · bā kē xī
riccardo filippelli,里卡多·菲利佩里,lǐ kǎ duō · fēi lì pèi lǐ
silvana stanco,席尔瓦娜·史坦科,xí ěr wǎ nà · shǐ tǎn kē
nicholas presciutti,尼古拉斯·普雷休蒂,ní gǔ lā sī · pǔ léi xiū dì
alessia cara,艾莉希亚·卡拉,ài lì xī yà · kǎ lā
lorenzo pellegrini,洛伦佐·佩莱格里尼,luò lún zuǒ · pèi lái gé lǐ ní
paola egonu,宝拉·艾格努,bǎo lā · ài gé nǔ
gonzalo echenique,贡萨洛·埃切尼克,gòng sà luò · āi qiè ní kè
carlotta zofkova,卡洛塔·佐夫科娃,kǎ luò tǎ · zuǒ fū kē wá
anna danesi,安娜·达尼西,ān nà · dá ní xī
francesca pomeri,弗兰切斯卡·波梅里,fú lán qiè sī kǎ · bō méi lǐ
david pasqualucci,戴维·帕斯夸卢奇,dài wéi · pà sī kuā lú qí
stefano sensi,斯特法诺·森西,sī tè fǎ nuò · sēn xī
irma testa,伊尔玛·泰斯塔,yī ěr mǎ · tài sī tǎ
federico dimarco,费德里科·迪马尔科,fèi dé lǐ kē · dí mǎ ěr kē
alice volpi,阿莉切·沃尔皮,ā lì qiè · wò ěr pí
odette giuffrida,奥黛特·朱弗里达,ào dài tè · zhū fú lǐ dá
martina centofanti,马丁娜·琴托凡蒂,mǎ dīng nà · qín tuō fán dì
arianna perilli,阿里安娜·佩里利,ā lǐ ān nà · pèi lǐ lì
luca mazzone,卢卡·马佐内,lú kǎ · mǎ zuǒ nèi
nicola tumolero,尼古拉·图莫莱罗,ní gǔ lā · tú mò lái luó
alessia orro,阿莱西娅·奥罗,ā lái xī yà · ào luó
irene franchini,伊雷妮·弗兰基尼,yī léi nī · fú lán jī ní
pietro boselli,皮埃特罗·博塞利,pí āi tè luó · bó sāi lì
ofelia malinov,欧菲莉亚·马里诺夫,ōu fēi lì yà · mǎ lǐ nuò fū
agnelli,阿涅利家族,ā niè lì jiā zú
chiara tabani,基娅拉·塔巴尼,jī yà lā · tǎ bā ní
gino pasqualotto,吉诺·帕斯夸洛托,jí nuò · pà sī kuā luò tuō
andrea favilli,安德烈·法维利,ān dé liè · fǎ wéi lì
mattia camboni,马蒂亚·坎博尼,mǎ dì yà · kǎn bó ní
andrea micheletti,安德烈亚·米凯莱蒂,ān dé liè yà · mǐ kǎi lái dì
gabriele rossetti,加布里埃莱·罗塞蒂,jiā bù lǐ āi lái · luó sāi dì
gianluca scamacca,詹卢卡·斯卡马卡,zhān lú kǎ · sī kǎ mǎ kǎ
margherita panziera,玛格丽塔·潘齐耶拉,mǎ gé lì tǎ · pān qí yē lā
enrico d'aniello,恩里科·达尼埃洛,ēn lǐ kē · dá ní āi luò
garibaldo nizzola,加里巴尔多·尼佐拉,jiā lǐ bā ěr duō · ní zuǒ lā
carlo canna,卡罗·卡纳,kǎ luó · kǎ nà
amos mosaner,阿莫斯·莫萨纳,ā mò sī · mò sà nà
massimiliano mondello,马西米利亚诺·蒙代洛,mǎ xī mǐ lì yà nuò · méng dài luò
sergio rossi,塞尔焦·罗西,sāi ěr jiāo · luó xī
abraham conyedo,阿夫拉姆·孔涅多,ā fū lā mǔ · kǒng niè duō
giulia ghiretti,朱莉娅·吉雷蒂,zhū lì yà · jí léi dì
giuseppe pezzella,朱塞佩·佩泽拉,zhū sāi pèi · pèi zé lā
salvatore farina,萨尔瓦多莱·法利纳,sà ěr wǎ duō lái · fǎ lì nà
martina alzini,马丁娜·阿尔齐尼,mǎ dīng nà · ā ěr qí ní
virginia raggi,维吉尼亚·拉吉,wéi jí ní yà · lā jí
claudia mandia,克劳迪娅·曼迪亚,kè láo dí yà · màn dí yà
vittoria ceretti,维多利亚·伽里蒂,wéi duō lì yà · jiā lǐ dì
gabriele roberto,加布里埃莱·罗伯托,jiā bù lǐ āi lái · luó bǎi tuō
francesco lamon,弗朗西斯科·拉蒙,fú lǎng xī sī kē · lā méng
stefano sottile,斯特凡诺·索蒂莱,sī tè fán nuò · suǒ dì lái
manfredi rizza,曼弗雷迪·里扎,màn fú léi dí · lǐ zhā
giorgio minisini,乔治·米尼西尼,qiáo zhì · mǐ ní xī ní
giovanni abagnale,乔瓦尼·阿巴尼亚莱,qiáo wǎ ní · ā bā ní yà lái
ester palmesino,埃丝特·帕尔墨兹诺,āi sī tè · pà ěr mò zī nuò
luca pizzini,卢卡·皮齐尼,lú kǎ · pí qí ní
marta cavalli,玛尔塔·卡瓦利,mǎ ěr tǎ · kǎ wǎ lì
mirko zanni,米尔科·赞尼,mǐ ěr kē · zàn ní
martina trevisan,玛蒂娜·特雷维桑,mǎ dì nà · tè léi wéi sāng
valentina rodini,瓦伦蒂娜·罗迪尼,wǎ lún dì nà · luó dí ní
andrea santarelli,安德烈亚·桑塔雷利,ān dé liè yà · sāng tǎ léi lì
alexandra agiurgiuculese,亚历山德拉·阿久尔久库莱塞,yà lì shān dé lā · ā jiǔ ěr jiǔ kù lái sāi
anna costalunga,安娜·科斯塔伦加,ān nà · kē sī tǎ lún jiā
federico chiesa,费德里科·奇萨,fèi dé lǐ kē · qí sà
davide biraschi,戴维德·比拉奇,dài wéi dé · bǐ lā qí
alessandro bastoni,亚历山德罗·巴斯东尼,yà lì shān dé luó · bā sī dōng ní
monica bastiani,莫妮卡·巴斯蒂亚尼,mò nī kǎ · bā sī dì yà ní
luca furbatto,卢卡·弗巴托,lú kǎ · fú bā tuō
stefania salvemini,斯特凡尼娅·萨尔韦米尼,sī tè fán ní yà · sà ěr wéi mǐ ní
marco lodadio,马尔科·洛达迪奥,mǎ ěr kē · luò dá dí ào
filippo tortu,菲利波·托尔图,fēi lì bō · tuō ěr tú
giada rossi,贾达·罗西,jiǎ dá · luó xī
antonino pizzolato,安东尼诺·皮佐拉托,ān dōng ní nuò · pí zuǒ lā tuō
nicola bartolini,尼古拉·巴尔托利尼,ní gǔ lā · bā ěr tuō lì ní
elisa balsamo,埃莉萨·巴尔萨莫,āi lì sà · bā ěr sà mò
ugo crescenzi,优格·克雷申齐,yōu gé · kè léi shēn qí
riccardo orsolini,里卡多·奥索利尼,lǐ kǎ duō · ào suǒ lì ní
davide ghiotto,达维德·吉奥托,dá wéi dé · jí ào tuō
manuel locatelli,曼努埃尔·洛卡特利,màn nǔ āi ěr · luò kǎ tè lì
fabio basile,法比奥·巴西莱,fǎ bǐ ào · bā xī lái
elios manzi,埃廖斯·曼齐,āi liào sī · màn qí
moise kean,莫伊塞·基恩,mò yī sāi · jī ēn
danilo fraquelli,达尼洛·弗拉奎利,dá ní luò · fú lā kuí lì
niccolò mannion,尼科·曼尼恩,ní kē · màn ní ēn
letizia paternoster,莱蒂齐娅·帕特诺斯特,lái dì qí yà · pà tè nuò sī tè
kevin bonifazi,凯文·博尼法齐,kǎi wén · bó ní fǎ qí
marcell jacobs,马塞尔·雅各布斯,mǎ sāi ěr · yǎ gè bù sī
domenico tedesco,多梅尼科·特德斯科,duō méi ní kē · tè dé sī kē
adalberto giazotto,阿达尔贝托·贾佐托,ā dá ěr bèi tuō · jiǎ zuǒ tuō
rebecca ghilardi,丽贝卡·吉拉尔迪,lì bèi kǎ · jí lā ěr dí
daniel grassl,达尼埃尔·格拉斯尔,dá ní āi ěr · gé lā sī ěr
rachele barbieri,拉凯莱·巴尔别里,lā kǎi lái · bā ěr bié lǐ
nicolò zaniolo,尼古洛·扎尼奥洛,ní gǔ luò · zhā ní ào luò
andrea pinamonti,安德雷亚·皮纳蒙蒂,ān dé léi yà · pí nà méng dì
lorenzo sonego,洛伦佐·索内戈,luò lún zuǒ · suǒ nèi gē
gianluca mancini,吉安卢卡·曼奇尼,jí ān lú kǎ · màn qí ní
lucilla boari,露西拉·博阿里,lù xī lā · bó ā lǐ
mattia zaccagni,马蒂亚·扎卡尼,mǎ dì yà · zhā kǎ ní
viviana bottaro,维维安娜·博塔罗,wéi wéi ān nà · bó tǎ luó
francesco bocciardo,弗朗切斯科·博恰尔多,fú lǎng qiè sī kē · bó qià ěr duō
vincenzo boni,温琴佐·博尼,wēn qín zuǒ · bó ní
marco fichera,马尔科·菲凯拉,mǎ ěr kē · fēi kǎi lā
ruggero tita,鲁杰罗·蒂塔,lǔ jié luó · dì tǎ
luigi chinazzo,路易吉·基纳佐,lù yì jí · jī nà zuǒ
loreta gulotta,洛蕾塔·古洛塔,luò lěi tǎ · gǔ luò tǎ
sara franceschi,萨拉·弗兰切斯基,sà lā · fú lán qiè sī jī
giovanni achenza,乔瓦尼·阿肯扎,qiáo wǎ ní · ā kěn zhā
fabio cavallucci,法比奥·卡瓦卢奇,fǎ bǐ ào · kǎ wǎ lú qí
matilda de angelis,玛蒂尔达·德·安杰利斯,mǎ dì ěr dá · dé · ān jié lì sī
zaynab dosso,扎伊纳布·多索,zhā yī nà bù · duō suǒ
milena baldassarri,米莱娜·巴尔达萨里,mǐ lái nà · bā ěr dá sà lǐ
stefano postiglione,斯特凡诺·波斯蒂廖内,sī tè fán nuò · bō sī dì liào nèi
nicolò martinenghi,尼古洛·马丁嫩吉,ní gǔ luò · mǎ dīng nèn jí
manuel lazzari,曼努埃尔·拉扎里,màn nǔ āi ěr · lā zhā lǐ
michele malfatti,米凯莱·马尔法蒂,mǐ kǎi lái · mǎ ěr fǎ dì
chiara consonni,基娅拉·孔松尼,jī yà lā · kǒng sōng ní
paolo cecchetto,保罗·切凯托,bǎo luó · qiè kǎi tuō
pietro pellegri,皮埃特罗·佩莱格里,pí āi tè luó · pèi lái gé lǐ
alice pagani,爱丽丝·帕加尼,ài lì sī · pà jiā ní
tatiana andreoli,塔蒂亚娜·安德烈奥利,tǎ dì yà nà · ān dé liè ào lì
alessandro plizzari,亚历山德罗·普利扎里,yà lì shān dé luó · pǔ lì zhā lǐ
patrick cutrone,帕特里克·库特罗内,pà tè lǐ kè · kù tè luó nèi
chiara pellacani,基娅拉·佩拉卡尼,jī yà lā · pèi lā kǎ ní
riccardo sbertoli,里卡尔多·斯贝尔托利,lǐ kǎ ěr duō · sī bèi ěr tuō lì
matteo gabbia,马泰奥·加比亚,mǎ tài ào · jiā bǐ yà
martina criscio,马丁娜·克里肖,mǎ dīng nà · kè lǐ xiào
felipe drugovich,费利佩·德鲁戈维奇,fèi lì pèi · dé lǔ gē wéi qí
jordan bardella,若尔丹·巴尔代拉,ruò ěr dān · bā ěr dài lā
vito dell'aquila,维托·德拉奎拉,wéi tuō · dé lā kuí lā
andrea vavassori,安德烈亚·瓦瓦索里,ān dé liè yà · wǎ wǎ suǒ lǐ
stefano gori,斯蒂法诺·吉奥,sī dì fǎ nuò · jí ào
matteo berrettini,马泰奥·贝雷蒂尼,mǎ tài ào · bèi léi dì ní
laura rogora,萝拉·罗戈拉,luó lā · luó gē lā
piero sfiligoi,皮耶罗·斯菲利戈伊,pí yē luó · sī fēi lì gē yī
leone barbaro,莱昂内·巴尔巴罗,lái áng nèi · bā ěr bā luó
alberto magliozzi,阿尔贝托·马格里奥齐,ā ěr bèi tuō · mǎ gé lǐ ào qí
alessandro pajola,亚历山德罗·帕约拉,yà lì shān dé luó · pà yuē lā
gualtiero galmanini,瓜尔蒂耶罗·加尔马尼尼,guā ěr dì yē luó · jiā ěr mǎ ní ní
maria giuseppa robucci,玛丽亚·朱塞帕·罗布奇,mǎ lì yà · zhū sāi pà · luó bù qí
mario acchini,马里奥·阿基尼,mǎ lǐ ào · ā jī ní
francesco schisano,弗朗切斯科·斯基萨诺,fú lǎng qiè sī kē · sī jī sà nuò
ezio acchini,埃齐奥·阿基尼,āi qí ào · ā jī ní
vincenzo serpico,温琴佐·塞尔皮科,wēn qín zuǒ · sāi ěr pí kē
simone molteni,西莫内·莫尔泰尼,xī mò nèi · mò ěr tài ní
guglielmo vicario,古列尔莫·维卡里奥,gǔ liè ěr mò · wéi kǎ lǐ ào
giacomo gentili,贾科莫·真蒂利,jiǎ kē mò · zhēn dì lì
andrea panizza,安德烈亚·帕尼扎,ān dé liè yà · pà ní zhā
michele geraci,迈克·杰拉奇,mài kè · jié lā qí
antonio fantin,安东尼奥·凡廷,ān dōng ní ào · fán tíng
monica boggioni,莫妮卡·博焦尼,mò nī kǎ · bó jiāo ní
gabriel soares,加布里埃尔·索阿雷斯,jiā bù lǐ āi ěr · suǒ ā léi sī
simone barlaam,西莫内·巴拉姆,xī mò nèi · bā lā mǔ
roberto russo,罗伯托·鲁索,luó bǎi tuō · lǔ suǒ
giorgia villa,焦尔吉娅·维拉,jiāo ěr jí yà · wéi lā
valentina bellè,瓦伦蒂娜·贝莱,wǎ lún dì nà · bèi lái
asia d'amato,阿西娅·达马托,ā xī yà · dá mǎ tuō
silvia parente,西尔维娅·帕伦特,xī ěr wéi yà · pà lún tè
andrea cassinelli,安德烈亚·卡西内利,ān dé liè yà · kǎ xī nèi lì
giuseppe conte,朱塞佩·孔特,zhū sāi pèi · kǒng tè
sandro tonali,桑德罗·托纳利,sāng dé luó · tuō nà lì
daniele lavia,达尼埃莱·拉维亚,dá ní āi lái · lā wéi yà
gianluca galassi,詹卢卡·加拉西,zhān lú kǎ · jiā lā xī
giulio pinali,朱利奥·皮纳利,zhū lì ào · pí nà lì
elisabetta cocciaretto,伊丽莎白·科恰雷托,yī lì shā bái · kē qià léi tuō
yuri romanò,尤里·罗马诺,yóu lǐ · luó mǎ nuò
leandro mosca,莱安德罗·莫斯卡,lái ān dé luó · mò sī kǎ
arianna bridi,阿里安娜·布里迪,ā lǐ ān nà · bù lǐ dí
filippo megli,菲利波·梅利,fēi lì bō · méi lì
giacomo carini,贾科莫·卡里尼,jiǎ kē mò · kǎ lǐ ní
gaetano castrovilli,加埃塔诺·卡斯特罗维利,jiā āi tǎ nuò · kǎ sī tè luó wéi lì
giacomo bertagnolli,贾科莫·贝尔塔尼奥利,jiǎ kē mò · bèi ěr tǎ ní ào lì
michelangelo crispi,米凯兰杰洛·克里斯皮,mǐ kǎi lán jié luò · kè lǐ sī pí
rosa feola,罗莎·费奥拉,luó shā · fèi ào lā
giulia gabbrielleschi,朱莉娅·加布里埃莱斯基,zhū lì yà · jiā bù lǐ āi lái sī jī
lorenzo marsaglia,洛伦佐·马尔萨利亚,luò lún zuǒ · mǎ ěr sà lì yà
federica cesarini,费代丽卡·切萨里尼,fèi dài lì kǎ · qiè sà lǐ ní
giovanna aldegani,焦万娜·阿尔德加尼,jiāo wàn nà · ā ěr dé jiā ní
gregorio de falco,格雷戈里奥·德·法尔科,gé léi gē lǐ ào · dé · fǎ ěr kē
martina maggio,马丁娜·马焦,mǎ dīng nà · mǎ jiāo
maria testa,玛丽亚·泰斯塔,mǎ lì yà · tài sī tǎ
stefania constantini,斯特凡尼娅·康斯坦蒂尼,sī tè fán ní yà · kāng sī tǎn dì ní
filippo mondelli,菲利波·蒙代利,fēi lì bō · méng dài lì
luca rambaldi,卢卡·兰巴尔迪,lú kǎ · lán bā ěr dí
cynthia mascitto,辛西娅·马希托,xīn xī yà · mǎ xī tuō
lorenzo musetti,洛伦佐·穆塞蒂,luò lún zuǒ · mù sāi dì
jannik sinner,扬尼克·辛纳,yáng ní kè · xīn nà
martina santandrea,马丁娜·圣安德烈亚,mǎ dīng nà · shèng ān dé liè yà
agnese duranti,阿涅塞·杜兰蒂,ā niè sāi · dù lán dì
cristina ioriatti,克里斯蒂娜·约里阿蒂,kè lǐ sī dì nà · yuē lǐ ā dì
alessandro rivolta,亚历山德罗·里沃尔塔,yà lì shān dé luó · lǐ wò ěr tǎ
esther robertson,埃丝特·罗伯特松,āi sī tè · luó bǎi tè sōng
franca capetta,弗兰卡·卡佩塔,fú lán kǎ · kǎ pèi tǎ
matteo ciampi,马泰奥·钱皮,mǎ tài ào · qián pí
alberta santuccio,阿尔贝塔·圣图乔,ā ěr bèi tǎ · shèng tú qiáo
domiziana cavanna,多米齐亚娜·卡万纳,duō mǐ qí yà nà · kǎ wàn nà
francesco viganò,弗朗切斯科·维加诺,fú lǎng qiè sī kē · wéi jiā nuò
martina fidanza,马丁娜·菲丹扎,mǎ dīng nà · fēi dān zhā
tammaro cassandro,塔马罗·卡桑德罗,tǎ mǎ luó · kǎ sāng dé luó
thomas ceccon,托马斯·切孔,tuō mǎ sī · qiè kǒng
rossella inverni,萝塞拉·因韦尔尼,luó sāi lā · yīn wéi ěr ní
marta murru,玛尔塔·穆鲁,mǎ ěr tǎ · mù lǔ
francesca zunino,弗兰切斯卡·祖尼诺,fú lán qiè sī kǎ · zǔ ní nuò
enrica piccoli,恩丽卡·皮科利,ēn lì kǎ · pí kē lì
alfonso scalzone,阿方索·斯卡尔佐内,ā fāng suǒ · sī kǎ ěr zuǒ nèi
matteo mulas,马泰奥·穆拉斯,mǎ tài ào · mù lā sī
bruno rosetti,布鲁诺·罗塞蒂,bù lǔ nuò · luó sāi dì
fabio viale,法比奥·维亚莱,fǎ bǐ ào · wéi yà lái
leonardo balerdi,莱昂纳多·巴勒迪,lái áng nà duō · bā lè dí
liliana mele,莉莉安娜·米尔,lì lì ān nà · mǐ ěr
davide frattesi,达维德·弗拉泰西,dá wéi dé · fú lā tài xī
andrea pellegrino,安德烈亚·佩莱格里诺,ān dé liè yà · pèi lái gé lǐ nuò
vitinho,域天奴,yù tiān nú
ilaria cusinato,伊拉里娅·库西纳托,yī lā lǐ yà · kù xī nà tuō
lorenzo zazzeri,洛伦佐·扎泽里,luò lún zuǒ · zhā zé lǐ
federico burdisso,费德里科·布迪索,fèi dé lǐ kē · bù dí suǒ
lucia azzolina,露奇亚·阿佐莉娜,lù qí yà · ā zuǒ lì nà
elena pietrini,埃莱娜·彼得里尼,āi lái nà · bǐ dé lǐ ní
gemma galli,杰玛·加利,jié mǎ · jiā lì
alice d'amato,阿莉切·达马托,ā lì qiè · dá mǎ tuō
vittoria guazzini,维多利亚·瓜齐尼,wéi duō lì yà · guā qí ní
giulio zeppieri,朱利奥·泽皮耶里,zhū lì ào · zé pí yē lǐ
sara conti,萨拉·孔蒂,sà lā · kǒng dì
fazio fabbrini,法齐奥·法布里尼,fǎ qí ào · fǎ bù lǐ ní
alessandro miressi,亚历山德罗·米雷西,yà lì shān dé luó · mǐ léi xī
domenico acerenza,多梅尼科·阿切伦扎,duō méi ní kē · ā qiè lún zhā
erica cipressa,埃丽卡·奇普雷萨,āi lì kǎ · qí pǔ léi sà
nicolò fagioli,尼科洛·法吉奥利,ní kē luò · fǎ jí ào lì
leonardo fabbri,莱奥纳尔多·法布里,lái ào nà ěr duō · fǎ bù lǐ
michael piccolruaz,麦可·皮科尔鲁阿斯,mài kě · pí kē ěr lǔ ā sī
lucrezia beccari,卢克雷齐娅·贝卡里,lú kè léi qí yà · bèi kǎ lǐ
osvaldo ferrari,奥斯瓦尔多·费拉里,ào sī wǎ ěr duō · fèi lā lǐ
nadia delago,娜迪娅·德拉戈,nà dí yà · dé lā gē
orazio schillaci,奥拉齐奥·斯基拉奇,ào lā qí ào · sī jī lā qí
natale vecchi,纳塔莱·韦基,nà tǎ lái · wéi jī
loredana trigilia,洛雷达娜·特里吉利亚,luò léi dá nà · tè lǐ jí lì yà
mahmood,马哈茂德,mǎ hā mào dé
milan tadić,米兰·塔迪奇,mǐ lán · tǎ dí qí
tommaso pobega,托马索·波贝加,tuō mǎ suǒ · bō bèi jiā
francesca palumbo,弗兰切斯卡·帕伦博,fú lán qiè sī kǎ · pà lún bó
efrem morelli,埃弗雷姆·莫雷利,āi fú léi mǔ · mò léi lì
alberto razzetti,阿尔贝托·拉泽蒂,ā ěr bèi tuō · lā zé dì
manuel frigo,马努埃尔·弗里戈,mǎ nǔ āi ěr · fú lǐ gē
fabrizio zardini,法布里齐奥·扎尔迪尼,fǎ bù lǐ qí ào · zhā ěr dí ní
benedetta pilato,贝妮代塔·皮拉托,bèi nī dài tǎ · pí lā tuō
helmut wolf,赫尔穆特·沃尔夫,hè ěr mù tè · wò ěr fū
antonio marziali,安东尼奥·马尔齐亚利,ān dōng ní ào · mǎ ěr qí yà lì
bruno oberhammer,布鲁诺·奥伯哈默,bù lǔ nuò · ào bǎi hā mò
josef erlacher,约瑟夫·埃拉赫尔,yuē sè fū · āi lā hè ěr
guillaume bianchi,纪尧姆·比安基,jì yáo mǔ · bǐ ān jī
pietro sighel,彼得罗·西盖尔,bǐ dé luó · xī gài ěr
elena bellò,埃莱娜·贝洛,āi lái nà · bèi luò
arianna sighel,阿里安娜·西盖尔,ā lǐ ān nà · xī gài ěr
giacomo raspadori,贾科莫·拉斯帕多里,jiǎ kē mò · lā sī pà duō lǐ
martina favaretto,马丁娜·法瓦雷托,mǎ dīng nà · fǎ wǎ léi tuō
alessio zerbin,亚力希欧·泽尔滨,yà lì xī ōu · zé ěr bīn
raffaele serio,拉法埃莱·塞里奥,lā fǎ āi lái · sāi lǐ ào
gianmarco nicosia,詹马尔科·尼科西亚,zhān mǎ ěr kē · ní kē xī yà
antonio lieto,安东尼奥·列托,ān dōng ní ào · liè tuō
marco castelli,马可·卡斯泰利,mǎ kě · kǎ sī tài lì
simone alessio,西莫内·阿莱西奥,xī mò nèi · ā lái xī ào
maria centracchio,玛丽亚·琴特拉基奥,mǎ lì yà · qín tè lā jī ào
carmela cantisani,卡尔梅拉·坎蒂萨尼,kǎ ěr méi lā · kǎn dì sà ní
marco carnesecchi,马尔科·卡内塞奇,mǎ ěr kē · kǎ nèi sāi qí
flavio cobolli,弗拉维奥·科博利,fú lā wéi ào · kē bó lì
lorenzo fontana,洛伦佐·丰塔纳,luò lún zuǒ · fēng tǎ nà
marco baldineti,马尔科·巴尔迪内蒂,mǎ ěr kē · bā ěr dí nèi dì
leonardo deplano,莱奥纳尔多·德普拉诺,lái ào nà ěr duō · dé pǔ lā nuò
daniele santarelli,达尼埃莱·桑塔瑞利,dá ní āi lái · sāng tǎ ruì lì
giulio belletti,朱利奥·贝莱蒂,zhū lì ào · bèi lái dì
sebastiano esposito,塞巴斯蒂亚诺·埃斯波西托,sāi bā sī dì yà nuò · āi sī bō xī tuō
michela battiston,米凯拉·巴蒂斯顿,mǐ kǎi lā · bā dì sī dùn
ludovico fossali,卢多维科·福萨利,lú duō wéi kē · fú sà lì
carolina costa,卡罗琳娜·科斯塔,kǎ luó lín nà · kē sī tǎ
sofia raffaeli,索菲娅·拉法埃利,suǒ fēi yà · lā fǎ āi lì
elena bonetti,埃琳娜·波内提,āi lín nà · bō nèi tí
lorenzo pirola,洛伦佐·皮罗拉,luò lún zuǒ · pí luó lā
carlotta gilli,卡洛塔·吉利,kǎ luò tǎ · jí lì
federica isola,费代丽卡·伊索拉,fèi dài lì kǎ · yī suǒ lā
giulia terzi,朱莉娅·泰尔齐,zhū lì yà · tài ěr qí
roberto stella,罗伯托·斯特拉,luó bǎi tuō · sī tè lā
caterina banti,卡泰丽娜·班蒂,kǎ tài lì nà · bān dì
andrea cambiaso,安德烈亚·坎比亚索,ān dé liè yà · kǎn bǐ yà suǒ
