kārlis lejnieks,卡尔利斯·莱吉尼克斯,kǎ ěr lì sī · lái jí ní kè sī
laimute balode,莱姆特·巴罗德,lái mǔ tè · bā luó dé
eduards šturms,埃杜阿尔德斯·什图尔姆斯,āi dù ā ěr dé sī · shén tú ěr mǔ sī
arturs krišjānis kariņš,艾特尔斯·克里斯亚尼斯·卡林斯,ài tè ěr sī · kè lǐ sī yà ní sī · kǎ lín sī
ojārs siliņš,奥尔亚斯·西林什,ào ěr yà sī · xī lín shén
mārtiņš zīverts,马丁什·济韦尔茨,mǎ dīng shén · jì wéi ěr cí
miķelis dancis,迈克·丹西斯,mài kè · dān xī sī
roze stiebra,罗泽·施蒂布拉,luó zé · shī dì bù lā
pāvels šteinbors,佩维尔斯·史泰因博尔斯,pèi wéi ěr sī · shǐ tài yīn bó ěr sī
leonīds kalniņš,列昂尼兹·卡尔尼斯,liè áng ní zī · kǎ ěr ní sī
dainis kazakevičs,戴尼斯·卡扎凯维奇,dài ní sī · kǎ zhā kǎi wéi qí
ksenija sidorova,克塞尼亚·西多罗娃,kè sāi ní yà · xī duō luó wá
hermanis albats,赫尔曼尼斯·阿尔巴茨,hè ěr màn ní sī · ā ěr bā cí
roberts gobziņš,罗伯茨·戈布兹什,luó bǎi cí · gē bù zī shén
voldemārs akurāters,伏地魔·阿库拉特斯,fú dì mó · ā kù lā tè sī
signe baumane,西格内·包马内,xī gé nèi · bāo mǎ nèi
ronalds zaķis,罗纳德斯·赞克兹,luó nà dé sī · zàn kè zī
angelina kučvaļska,安吉丽娜·布拉尔斯卡,ān jí lì nà · bù lā ěr sī kǎ
niks matvejevs,尼克斯·马特维耶夫斯,ní kè sī · mǎ tè wéi yē fū sī
alfrēds hartmanis,阿尔弗雷德斯·哈尔特曼尼斯,ā ěr fú léi dé sī · hā ěr tè màn ní sī
jānis ikaunieks,雅尼斯·伊考涅克斯,yǎ ní sī · yī kǎo niè kè sī
viesturs koziols,维埃斯图尔斯·科济奥尔斯,wéi āi sī tú ěr sī · kē jì ào ěr sī
valērijs belokoņs,瓦列里斯·贝洛科尼斯,wǎ liè lǐ sī · bèi luò kē ní sī
pēteris liepiņš,佩德力士·利平什,pèi dé lì shì · lì píng shén
žoržs tikmers,佐尔日斯·蒂克莫斯,zuǒ ěr rì sī · dì kè mò sī
laura rizoto,劳拉·里佐托,láo lā · lǐ zuǒ tuō
anžejs pasečņiks,昂热·帕施尼克,áng rè · pà shī ní kè
staņislavs petkēvičs,斯坦尼斯瓦夫·佩特凯维奇,sī tǎn ní sī wǎ fū · pèi tè kǎi wéi qí
einars semanis,埃纳尔斯·塞马尼斯,āi nà ěr sī · sāi mǎ ní sī
ance krauze,安斯·克劳兹,ān sī · kè láo zī
pēteris gaudiņš,彼得里斯·高迪什,bǐ dé lǐ sī · gāo dí shén
dāvis ikaunieks,戴维斯·伊考尼克斯,dài wéi sī · yī kǎo ní kè sī
voldemārs salnais,沃尔德马尔斯·萨尔奈斯,wò ěr dé mǎ ěr sī · sà ěr nài sī
guntars račs,贡塔尔斯·拉什,gòng tǎ ěr sī · lā shén
andrejs radzevičs,安德烈斯·瓦达那维奇,ān dé liè sī · wǎ dá nà wéi qí
viesturs kairišs,维斯特·凯里什,wéi sī tè · kǎi lǐ shén
krists neilands,克里斯特·尼兰兹,kè lǐ sī tè · ní lán zī
juris jurašs,尤里斯·尤拉什,yóu lǐ sī · yóu lā shén
mārtiņš staķis,马丁·史达基,mǎ dīng · shǐ dá jī
didzis šmits,季济斯·什米茨,jì jì sī · shén mǐ cí
monika radovska,莫妮卡·拉多夫斯卡,mò nī kǎ · lā duō fū sī kǎ
miķelis lībietis,米克利斯·利别蒂斯,mǐ kè lì sī · lì bié dì sī
rebeka koha,丽贝卡·科哈,lì bèi kǎ · kē hā
antonijs černomordijs,安东尼·切尔诺莫迪,ān dōng ní · qiè ěr nuò mò dí
adris plūksna,阿德里斯·普卢克斯纳,ā dé lǐ sī · pǔ lú kè sī nà
inga freidenfelds,英奇·弗里登费尔兹,yīng qí · fú lǐ dēng fèi ěr zī
pēteris bumbērs,彼得·邦伯斯,bǐ dé · bāng bǎi sī
kārlis lasmanis,卡尔利斯·拉斯马尼斯,kǎ ěr lì sī · lā sī mǎ ní sī
edgars krūmiņš,埃德加斯·克鲁明斯,āi dé jiā sī · kè lǔ míng sī
edgars šubrovskis,埃德加斯·舒布罗夫斯基斯,āi dé jiā sī · shū bù luó fū sī jī sī
darja semeņistaja,达尔亚·赛门尼斯塔娅,dá ěr yà · sài mén ní sī tǎ yà
poļina rožkova,波利娜·罗日科娃,bō lì nà · luó rì kē wá
elīna vaska,埃利娜·瓦斯卡,āi lì nà · wǎ sī kǎ
artūrs kurucs,阿尔图尔斯·库鲁克斯,ā ěr tú ěr sī · kù lǔ kè sī
aleksandrs sircovs,亚历山大斯·西尔科夫,yà lì shān dà sī · xī ěr kē fū
māris sprindžuks,马里斯·斯普林朱克斯,mǎ lǐ sī · sī pǔ lín zhū kè sī
daniels ontužāns,丹尼尔斯·昂图赞斯,dān ní ěr sī · áng tú zàn sī
tīna graudiņa,季娜·格劳季尼亚,jì nà · gé láo jì ní yà
anastasija kravčenoka,阿纳斯塔西娅·萨莫伊洛娃,ā nà sī tǎ xī yà · sà mò yī luò wá
ģirts feldbergs,吉兹·费尔德伯格斯,jí zī · fèi ěr dé bǎi gé sī
eduards emsis,爱德华兹·埃姆西斯,ài dé huá zī · āi mǔ xī sī
toms grēviņš,汤姆斯·格雷文斯,tāng mǔ sī · gé léi wén sī
kamilla bartone,卡米拉·巴尔通,kǎ mǐ lā · bā ěr tōng
una celma,伍娜·塞尔玛,wǔ nà · sāi ěr mǎ
mārtiņš kazāks,马丁斯·卡扎克斯,mǎ dīng sī · kǎ zhā kè sī
zane daudziņa,赞恩·多齐娜,zàn ēn · duō qí nà
daiga mieriņa,代佳·米埃林娜,dài jiā · mǐ āi lín nà
līga meņģelsone,莉加·梅尼杰尔索内,lì jiā · méi ní jié ěr suǒ nèi
līga zeļģe,利加·泽杰,lì jiā · zé jié
ilze vazdika,伊尔兹·瓦兹迪卡,yī ěr zī · wǎ zī dí kǎ
roberts zvejnieks,罗伯茨·兹韦伊尼埃克斯,luó bǎi cí · zī wéi yī ní āi kè sī
ināra kolmane,伊娜拉·科尔马内,yī nà lā · kē ěr mǎ nèi
roberts krūzbergs,罗伯茨·克鲁日贝格斯,luó bǎi cí · kè lǔ rì bèi gé sī
jurģis krāsons,尤尔吉斯·克拉松,yóu ěr jí sī · kè lā sōng
māris putniņš,马里斯·普特宁斯,mǎ lǐ sī · pǔ tè níng sī
matīss kaža,马蒂斯·卡扎,mǎ dì sī · kǎ zhā
ieva aleksandrovaeklone,伊娃·亚历山大洛娃厄克隆,yī wá · yà lì shān dà luò wá è kè lóng
ansis bērziņš,安西斯·贝尔津什,ān xī sī · bèi ěr jīn shén
kristers tobers,克里斯特·杜贝斯,kè lǐ sī tè · dù bèi sī
aivita putniņa,艾维塔·普特尼娜,ài wéi tǎ · pǔ tè ní nà
vilma lasmane,维尔玛·拉斯曼讷,wéi ěr mǎ · lā sī màn nè
daniels balodis,丹尼尔斯·巴洛迪斯,dān ní ěr sī · bā luò dí sī
kārlis vītols,卡利斯·维托尔斯,kǎ lì sī · wéi tuō ěr sī
raimonds krollis,雷蒙兹·克罗利斯,léi méng zī · kè luó lì sī
vilnis kalnaellis,维尔尼斯·卡尔奈里斯,wéi ěr ní sī · kǎ ěr nài lǐ sī
nauris miezis,诺睿斯·密亚齐斯,nuò ruì sī · mì yà qí sī
plostošana,木材漂流,mù cái piāo liú
durbe,杜尔贝,dù ěr bèi
alsunga,阿尔松加,ā ěr sōng jiā
koknese,科肯胡森,kē kěn hú sēn
ikšķile,伊克斯基莱,yī kè sī jī lái
skonto,斯康图足球俱乐部,sī kāng tú zú qiú jù lè bù
biksti,比克斯季,bǐ kè sī jì
ērgļi,厄格里,è gé lǐ
baldone,巴尔东埃,bā ěr dōng āi
ādaži,阿达日,ā dá rì
ķekava,凯卡瓦,kǎi kǎ wǎ
ķīpsala,基普萨拉,jī pǔ sà lā
dundaga,敦达加,dūn dá jiā
līksna,利克斯纳,lì kè sī nà
aglona,阿格纳,ā gé nà
inčukalns,印楚卡伦斯,yìn chǔ kǎ lún sī
mārupe,马鲁佩,mǎ lǔ pèi
mērsrags,梅尔斯拉格斯,méi ěr sī lā gé sī
ulbroka,乌尔布罗卡,wū ěr bù luó kǎ
smārde,斯马尔代,sī mǎ ěr dài
carnikava,察尔尼卡瓦,chá ěr ní kǎ wǎ
kalnciems,坎希姆斯,kǎn xī mǔ sī
vecpiebalga,旧皮耶巴尔加,jiù pí yē bā ěr jiā
bērze,贝尔泽,bèi ěr zé
cena,采拿,cǎi ná
ozolnieki,奥佐尔涅基,ào zuǒ ěr niè jī
roja,罗亚,luó yà
daugavgrīva,道加格里伐,dào jiā gé lǐ fá
delfi,德尔斐,dé ěr fěi
jaunolaine,新奥莱内,xīn ào lái nèi
dalbe,达尔贝,dá ěr bèi
vabole,瓦博莱,wǎ bó lái
gaiziņkalns,盖幸肯山,gài xìng kěn shān
gardene,加尔登内,jiā ěr dēng nèi
melluži,梅卢日,méi lú rì
iecava,耶察瓦,yē chá wǎ
zvejnieki,兹韦伊尼埃基墓葬群,zī wéi yī ní āi jī mù zàng qún
dzērbene,泽尔贝内,zé ěr bèi nèi
jumprava,尤姆普拉瓦,yóu mǔ pǔ lā wǎ
pārdaugava,帕尔道加瓦,pà ěr dào jiā wǎ
līvbērze,利夫贝尔泽,lì fū bèi ěr zé
pumpuri,普姆普里,pǔ mǔ pǔ lǐ
milzkalne,米尔兹卡尔内,mǐ ěr zī kǎ ěr nèi
majori,马约里,mǎ yuē lǐ
miķeļbāka,米开洛夫斯科,mǐ kāi luò fū sī kē
jāņi,亚尼节,yà ní jié
nīcgale,尼茨加莱,ní cí jiā lái
saulkalne,绍尔卡尔内,shào ěr kǎ ěr nèi
terehova,德雷霍瓦,dé léi huò wǎ
tiņģere,季尼杰雷,jì ní jié léi
leta,拉脱维亚通讯社,lā tuō wéi yà tōng xùn shè
lilaste,利拉斯泰,lì lā sī tài
rīdzene,里泽内,lǐ zé nèi
rītausmas,里陶斯马斯,lǐ táo sī mǎ sī
priedaine,普里埃代内,pǔ lǐ āi dài nèi
imanta,伊曼塔,yī màn tǎ
vecmīlgrāvis,维茨米尔格拉维斯,wéi cí mǐ ěr gé lā wéi sī
zasulauks,扎苏劳克斯,zhā sū láo kè sī
bulduri,布尔杜里,bù ěr dù lǐ
tērvete,特尔韦特,tè ěr wéi tè
spāre,斯帕雷,sī pà léi
zvejniekciems,兹维伊涅克茨埃姆斯,zī wéi yī niè kè cí āi mǔ sī
zālīte,扎利特,zhā lì tè
svētciems,斯维特茨埃姆斯,sī wéi tè cí āi mǔ sī
per,解释节奏,jiě shì jié zòu
melnsils,梅尔席恩斯,méi ěr xí ēn sī
saunags,绍纳格斯,shào nà gé sī
kazdanga,卡兹丹加,kǎ zī dān jiā
stūnīši,斯通尼希,sī tōng ní xī
ēdole,埃多莱,āi duō lái
vaide,瓦伊德,wǎ yī dé
baltezers,巴尔泰泽尔斯,bā ěr tài zé ěr sī
atgāzene,阿特加泽内,ā tè jiā zé nèi
reverta,巴莱克斯银行,bā lái kè sī yín háng
pārolaine,帕罗赖内,pà luó lài nèi
latgalieši,拉特加利亚,lā tè jiā lì yà
košrags,科什拉格斯,kē shén lā gé sī
torņakalns,托尔尼亚卡尔内斯,tuō ěr ní yà kǎ ěr nèi sī
glūda,格卢达,gé lú dá
melnbārži,梅尔恩巴尔日,méi ěr ēn bā ěr rì
pitrags,皮特拉格斯,pí tè lā gé sī
toce,托切,tuō qiè
bērstele,贝尔斯泰莱,bèi ěr sī tài lái
omega,欧米茄反恐部队,ōu mǐ qié fǎn kǒng bù duì
zaķusala,扎求萨拉,zhā qiú sà lā
mazirbe,马济尔贝,mǎ jì ěr bèi
sīkrags,斯基克拉格斯,sī jī kè lā gé sī
riga,里加足球俱乐部,lǐ jiā zú qiú jù lè bù
venta,文塔足球俱乐部,wén tǎ zú qiú jù lè bù
gaujiena,高伊耶纳,gāo yī yē nà
vilksala,维尔克萨拉,wéi ěr kè sà lā
uši,乌希,wū xī
dižilmāja,季日尔马亚,jì rì ěr mǎ yà
mazilmāja,马济尔马亚,mǎ jì ěr mǎ yà
līgciems,利格茨埃姆,lì gé cí āi mǔ
europe,欧洲,ōu zhōu
