urgel,乌赫尔,wū hè ěr
segarra,塞加拉,sāi jiā lā
vilahur,比拉乌尔,bǐ lā wū ěr
málaga,马拉加,mǎ lā jiā
murcia,穆尔西亚,mù ěr xī yà
ullestret,乌利亚斯特雷特,wū lì yà sī tè léi tè
ullá,乌利亚,wū lì yà
porqueras,波尔克雷斯,bō ěr kè léi sī
huelva,韦尔瓦,wéi ěr wǎ
susqueda,苏斯克达,sū sī kè dá
campellas,坎佩利亚斯,kǎn pèi lì yà sī
zaragoza,萨拉戈萨,sà lā gē sà
breda,布雷达,bù léi dá
hostalrich,奥斯塔尔里奇,ào sī tǎ ěr lǐ qí
vidreras,比德雷雷斯,bǐ dé léi léi sī
chirivella,克西里韦利亚,kè xī lǐ wéi lì yà
guipúzcoa,吉普斯夸省,jí pǔ sī kuā shěng
gombreny,贡布雷尼,gòng bù léi ní
sabadell,萨瓦德尔,sà wǎ dé ěr
llanás,利亚纳斯,lì yà nà sī
alp,阿尔普,ā ěr pǔ
das,达斯,dá sī
bolvir,博尔维尔,bó ěr wéi ěr
pamplona,潘普洛纳,pān pǔ luò nà
selva,塞尔瓦县,sāi ěr wǎ xiàn
tortosa,托尔托萨,tuō ěr tuō sà
andalucía,安达卢西亚,ān dá lú xī yà
gijón,希洪,xī hóng
molló,莫略,mò lüè
urús,乌鲁斯,wū lǔ sī
prulláns,普鲁良斯,pǔ lǔ liáng sī
ríu,留德塞尔达尼亚,liú dé sāi ěr dá ní yà
llivia,利维亚,lì wéi yà
isóbol,伊索沃尔,yī suǒ wò ěr
lles,列斯,liè sī
centellas,森特列斯,sēn tè liè sī
puigcerdá,普奇塞达,pǔ qí sāi dá
ger,赫尔,hè ěr
burgos,布尔戈斯,bù ěr gē sī
campdevánol,坎普德瓦诺尔,kǎn pǔ dé wǎ nuò ěr
santander,桑坦德,sāng tǎn dé
crespiá,克雷斯皮亚,kè léi sī pí yà
fontcuberta,丰特库韦尔塔,fēng tè kù wéi ěr tǎ
esponellá,埃斯波内利亚,āi sī bō nèi lì yà
vilademúls,比拉德穆尔斯,bǐ lā dé mù ěr sī
bañolas,巴尼奥拉斯,bā ní ào lā sī
seriñá,塞里尼亚,sāi lǐ ní yà
massanas,马萨纳斯,mǎ sà nà sī
campaspero,坎帕斯佩罗,kǎn pà sī pèi luó
valdemorillo,巴尔德莫里略,bā ěr dé mò lǐ lüè
oristá,奥里斯塔,ào lǐ sī tǎ
silla,西利亚,xī lì yà
orís,奥里斯,ào lǐ sī
olost,奥洛斯特,ào luò sī tè
montanyola,蒙塔尼奥拉,méng tǎ ní ào lā
montesquiu,蒙特斯基乌,méng tè sī jī wū
acedera,阿塞德拉,ā sāi dé lā
benifato,贝尼法托,bèi ní fǎ tuō
godelleta,戈德列塔,gē dé liè tǎ
alovera,阿洛韦拉,ā luò wéi lā
guadalaviar,瓜达拉维亚尔,guā dá lā wéi yà ěr
pego,佩戈,pèi gē
perafita,佩拉菲塔,pèi lā fēi tǎ
llusá,柳萨,liǔ sà
sedaví,塞达维,sāi dá wéi
masanasa,马萨纳萨,mǎ sà nà sà
paiporta,派波尔塔,pài bō ěr tǎ
occitania,奥克西塔尼亚,ào kè xī tǎ ní yà
manlleu,曼列乌,màn liè wū
cañaveruelas,卡尼亚韦鲁埃拉斯,kǎ ní yà wéi lǔ āi lā sī
alcorcón,阿尔科孔,ā ěr kē kǒng
almería,阿尔梅里亚,ā ěr méi lǐ yà
ogassa,奥加萨,ào jiā sà
extremadura,埃斯特雷马杜拉,āi sī tè léi mǎ dù lā
pardinas,帕尔迪纳斯,pà ěr dí nà sī
villarreal,比利亚雷阿尔,bǐ lì yà léi ā ěr
maranges,马兰赫斯,mǎ lán hè sī
elche,埃尔切,āi ěr qiè
alpens,阿尔彭斯,ā ěr péng sī
brull,布鲁尔,bù lǔ ěr
balenyá,巴莱尼亚,bā lái ní yà
folgarolas,福尔加罗拉斯,fú ěr jiā luó lā sī
espinelvas,埃斯皮内尔瓦斯,āi sī pí nèi ěr wǎ sī
collsuspina,科尔苏斯皮纳,kē ěr sū sī pí nà
gurb,古尔布,gǔ ěr bù
aldaya,阿尔代阿,ā ěr dài ā
orense,奥伦塞,ào lún sāi
picasent,皮卡森特,pí kǎ sēn tè
macaronesia,马卡罗尼西亚,mǎ kǎ luó ní xī yà
cofrentes,科夫伦特斯,kē fū lún tè sī
utiel,乌铁尔,wū tiě ěr
ceuta,休达,xiū dá
muruzábal,穆鲁萨瓦尔,mù lǔ sà wǎ ěr
melilla,梅利利亚,méi lì lì yà
ador,阿多尔,ā duō ěr
gorafe,戈拉费,gē lā fèi
laspaúles,拉斯保莱斯,lā sī bǎo lái sī
áger,阿赫尔,ā hè ěr
gerindote,赫林多特,hè lín duō tè
miajadas,米亚哈达斯,mǐ yà hǎ dá sī
albañá,阿尔瓦尼亚,ā ěr wǎ ní yà
toledo,托莱多,tuō lái duō
ripollés,里波列斯,lǐ bō liè sī
alándalus,安达卢斯,ān dá lú sī
arbeca,阿尔韦卡,ā ěr wéi kǎ
olocau,奥洛考,ào luò kǎo
agullana,阿古利亚纳,ā gǔ lì yà nà
lugo,卢戈,lú gē
sobremunt,索夫雷蒙特,suǒ fū léi méng tè
seva,塞瓦,sāi wǎ
l'esquirol,圣玛丽亚德科尔科,shèng mǎ lì yà dé kē ěr kē
taradell,塔拉德尔,tǎ lā dé ěr
tabernolas,塔韦尔诺拉斯,tǎ wéi ěr nuò lā sī
sora,索拉,suǒ lā
aviñonet,阿维尼奥内特德普伊格文托斯,ā wéi ní ào nèi tè dé pǔ yī gé wén tuō sī
báscara,巴斯卡拉,bā sī kǎ lā
viure,比乌雷,bǐ wū léi
buadella,布阿德利亚,bù ā dé lì yà
catoira,卡托伊拉,kǎ tuō yī lā
liérganes,列尔加内斯,liè ěr jiā nèi sī
porcuna,波尔库纳,bō ěr kù nà
febró,拉费夫罗,lā fèi fū luó
vilaboa,比拉沃阿,bǐ lā wò ā
almaluez,阿尔马卢埃斯,ā ěr mǎ lú āi sī
pancrudo,潘克鲁多,pān kè lǔ duō
borrassá,博拉萨,bó lā sà
cabanellas,卡瓦内利亚斯,kǎ wǎ nèi lì yà sī
cabanas,卡瓦纳斯,kǎ wǎ nà sī
cadaqués,卡达克斯,kǎ dá kè sī
cistella,锡斯特利亚,xī sī tè lì yà
colera,科莱拉,kē lái lā
vic,比克,bǐ kè
vidrá,比德拉,bǐ dé lā
torelló,托雷略,tuō léi lüè
tavertet,塔韦泰特,tǎ wéi tài tè
tona,托纳,tuō nà
faraján,法拉汉,fǎ lā hàn
vallés,巴列斯,bā liè sī
pajarón,帕哈龙,pà hā lóng
durón,杜龙,dù lóng
carataunas,卡拉陶纳斯,kǎ lā táo nà sī
matadepera,马塔德佩拉,mǎ tǎ dé pèi lā
gallifa,加利法,jiā lì fǎ
polinyá,波利尼亚,bō lì ní yà
rellinars,雷利纳尔斯,léi lì nà ěr sī
almansa,阿尔曼萨,ā ěr màn sà
zarzalejo,萨尔萨莱霍,sà ěr sà lái huò
rubí,鲁维,lǔ wéi
ripollet,里波列特,lǐ bō liè tè
blesa,布莱萨,bù lái sà
ugíjar,乌希哈尔,wū xī hā ěr
mues,穆埃斯,mù āi sī
morell,埃尔莫雷利,āi ěr mò léi lì
viladrau,比拉德劳,bǐ lā dé láo
isaba,伊萨瓦,yī sà wǎ
novés,诺韦斯,nuò wéi sī
nalech,纳莱克,nà lái kè
ullastrell,乌利亚斯特雷利,wū lì yà sī tè léi lì
senmanat,森马纳特,sēn mǎ nà tè
tarrasa,塔拉萨,tǎ lā sà
pérez,佩雷斯,pèi léi sī
begíjar,贝希哈尔,bèi xī hā ěr
pantoja,潘托哈,pān tuō hā
petra,彼得拉,bǐ dé lā
polopos,波洛波斯,bō luò bō sī
valdesotos,巴尔德索托斯,bā ěr dé suǒ tuō sī
lucillo,卢西略,lú xī lüè
cea,塞亚,sāi yà
viladecavalls,比拉德卡瓦尔斯,bǐ lā dé kǎ wǎ ěr sī
vacarisas,巴卡里萨斯,bā kǎ lǐ sà sī
beniatjar,贝尼亚特哈尔,bèi ní yà tè hā ěr
masegoso,马塞戈索,mǎ sāi gē suǒ
cijuela,锡胡埃拉,xī hú āi lā
rollán,罗良,luó liáng
gatica,加蒂卡,jiā dì kǎ
negredo,内格雷多,nèi gé léi duō
garcibuey,加尔西武埃,jiā ěr xī wǔ āi
flix,弗利斯,fú lì sī
chimillas,奇米利亚斯,qí mǐ lì yà sī
desojo,德索霍,dé suǒ huò
carbajo,卡尔瓦霍,kǎ ěr wǎ huò
garachico,加拉奇科,jiā lā qí kē
villaharta,比利亚阿尔塔,bǐ lì yà ā ěr tǎ
burriana,布里亚纳,bù lǐ yà nà
benirredrá,贝尼雷德拉,bèi ní léi dé lā
dumbría,敦布里亚,dūn bù lǐ yà
castilfalé,卡斯蒂尔法莱,kǎ sī dì ěr fǎ lái
poboleda,波沃莱达,bō wò lái dá
crémenes,克雷梅内斯,kè léi méi nèi sī
corella,科雷利亚,kē léi lì yà
almegíjar,阿尔梅希哈尔,ā ěr méi xī hā ěr
atarfe,阿塔尔费,ā tǎ ěr fèi
armilla,阿米利亚,ā mǐ lì yà
constantí,康斯坦蒂,kāng sī tǎn dì
palomas,帕洛马斯,pà luò mǎ sī
portugalete,波图加莱特,bō tú jiā lái tè
cuadros,夸德罗斯,kuā dé luó sī
riello,列略,liè lüè
tébar,特瓦尔,tè wǎ ěr
tinajas,蒂纳哈斯,dì nà hā sī
castrocalbón,卡斯特罗卡尔翁,kǎ sī tè luó kǎ ěr wēng
tejadillos,特哈迪略斯,tè hā dí lüè sī
carrocera,卡罗塞拉,kǎ luó sāi lā
polícar,波利卡尔,bō lì kǎ ěr
píñar,皮尼亚尔,pí ní yà ěr
cáñar,卡尼亚尔,kǎ ní yà ěr
lardero,拉尔德罗,lā ěr dé luó
pesoz,佩索斯,pèi suǒ sī
cádiar,卡迪亚尔,kǎ dí yà ěr
cájar,卡哈尔,kǎ hā ěr
forcarey,福尔卡雷,fú ěr kǎ léi
capileira,卡皮莱拉,kǎ pí lái lā
castril,卡斯特里尔,kǎ sī tè lǐ ěr
cástaras,卡斯塔拉斯,kǎ sī tǎ lā sī
mañón,马尼翁,mǎ ní wēng
baliarrain,巴利亚赖恩,bā lì yà lài ēn
alcudia,阿尔库迪亚,ā ěr kù dí yà
cútar,库塔尔,kù tǎ ěr
benamaurel,贝纳毛雷尔,bèi nà máo léi ěr
bubión,布维翁,bù wéi wēng
cacín,卡辛,kǎ xīn
bérchules,贝尔丘莱斯,bèi ěr qiū lái sī
busquístar,布斯基斯塔尔,bù sī jī sī tǎ ěr
caniles,卡尼莱斯,kǎ ní lái sī
castilléjar,卡斯蒂列哈尔,kǎ sī dì liè hā ěr
cebanico,塞瓦尼科,sāi wǎ ní kē
chauchina,乔奇纳,qiáo qí nà
ganekogorta,加内科戈尔塔山,jiā nèi kē gē ěr tǎ shān
benalúa,贝纳卢阿,bèi nà lú ā
alquife,阿尔基费,ā ěr jī fèi
lupiana,卢皮亚纳,lú pí yà nà
calicasas,卡利卡萨斯,kǎ lì kǎ sà sī
bédar,贝达尔,bèi dá ěr
bugedo,布赫多,bù hè duō
oiz,奥兹山,ào zī shān
chimeneas,奇梅内亚斯,qí méi nèi yà sī
campazas,坎帕萨斯,kǎn pà sà sī
zafra,萨夫拉,sà fū lā
zafarraya,萨法拉亚,sà fǎ lā yà
dólar,多拉尔,duō lā ěr
dúdar,杜达尔,dù dá ěr
colomera,科洛梅拉,kē luò méi lā
armañanzas,阿尔马尼扬萨斯,ā ěr mǎ ní yáng sà sī
pulianas,普利亚纳斯,pǔ lì yà nà sī
zúñiga,苏尼加,sū ní jiā
soportújar,索波尔图哈尔,suǒ bō ěr tú hā ěr
salar,萨拉尔,sà lā ěr
logroño,洛格罗尼奥,luò gé luó ní ào
alcadozo,阿尔卡多索,ā ěr kǎ duō suǒ
alcaraz,阿尔卡拉斯,ā ěr kǎ lā sī
alatoz,阿拉托斯,ā lā tuō sī
alpera,阿尔佩拉,ā ěr pèi lā
rubite,鲁维特,lǔ wéi tè
villatoya,比利亚托亚,bǐ lì yà tuō yà
villavaliente,比利亚瓦连特,bǐ lì yà wǎ lián tè
villapalacios,比利亚帕拉西奥斯,bǐ lì yà pà lā xī ào sī
fuentealbilla,丰特阿尔维利亚,fēng tè ā ěr wéi lì yà
montmell,埃尔蒙特梅利,āi ěr méng tè méi lì
dúrcal,杜尔卡尔,dù ěr kǎ ěr
darro,达罗,dá luó
dílar,迪拉尔,dí lā ěr
cúllar,库利亚尔,kù lì yà ěr
alcántara,阿尔坎塔拉,ā ěr kǎn tǎ lā
aldeire,阿尔德雷,ā ěr dé léi
albuñán,阿尔武尼扬,ā ěr wǔ ní yáng
alhendín,阿尔恩丁,ā ěr ēn dīng
alfacar,阿尔法卡尔,ā ěr fǎ kǎ ěr
albuñuelas,阿尔武纽埃拉斯,ā ěr wǔ niǔ āi lā sī
oviedo,奥维耶多,ào wéi yē duō
vitoria,维多利亚,wéi duō lì yà
alborea,阿尔沃雷亚,ā ěr wò léi yà
albatana,阿尔瓦塔纳,ā ěr wǎ tǎ nà
villamuelas,比利亚穆埃拉斯,bǐ lì yà mù āi lā sī
algarinejo,阿尔加里内霍,ā ěr jiā lǐ nèi huò
deifontes,德丰特斯,dé fēng tè sī
abengibre,阿文希夫雷,ā wén xī fū léi
purullena,普鲁列纳,pǔ lǔ liè nà
sorvilán,索尔维兰,suǒ ěr wéi lán
gordoncillo,戈尔东西略,gē ěr dōng xī lüè
albolote,阿尔沃洛特,ā ěr wò luò tè
albuñol,阿尔武尼奥尔,ā ěr wǔ ní ào ěr
mirinda,美年达,měi nián dá
santiponce,桑蒂蓬塞,sāng dì péng sāi
alpeñés,阿尔佩涅斯,ā ěr pèi niè sī
cantabrana,坎塔夫拉纳,kǎn tǎ fū lā nà
escamilla,埃斯卡米利亚,āi sī kǎ mǐ lì yà
escúzar,埃斯库萨尔,āi sī kù sà ěr
mendaza,门达萨,mén dá sà
villatobas,比利亚托瓦斯,bǐ lì yà tuō wǎ sī
bañalbufar,巴尼亚尔武法尔,bā ní yà ěr wǔ fǎ ěr
escalona,埃斯卡洛纳,āi sī kǎ luò nà
icazteguieta,伊卡斯特吉耶塔,yī kǎ sī tè jí yē tǎ
aceuchal,阿塞乌查尔,ā sāi wū chá ěr
albondón,阿尔翁东,ā ěr wēng dōng
calamocha,卡拉莫查,kǎ lā mò chá
antequera,安特克拉,ān tè kè lā
tauste,陶斯特,táo sī tè
torvizcón,托尔维斯孔,tuō ěr wéi sī kǒng
esteríbar,埃斯特里瓦尔,āi sī tè lǐ wǎ ěr
grado,格拉多,gé lā duō
agaete,阿盖特,ā gài tè
luyego,卢伊埃戈,lú yī āi gē
maraña,马拉尼亚,mǎ lā ní yà
ahillones,阿伊略内斯,ā yī lüè nèi sī
villasexmir,比利亚塞斯米尔,bǐ lì yà sāi sī mǐ ěr
teruel,特鲁埃尔,tè lǔ āi ěr
macotera,马科特拉,mǎ kē tè lā
ansó,安索,ān suǒ
cubel,库韦尔,kù wéi ěr
puenteareas,蓬特亚雷亚斯,péng tè yà léi yà sī
golada,戈拉达,gē lā dá
bello,贝略,bèi lüè
gallur,加柳尔,jiā liǔ ěr
alcañiz,阿尔卡尼斯,ā ěr kǎ ní sī
escatrón,埃斯卡特龙,āi sī kǎ tè lóng
superwasp,超广角寻找行星,chāo guǎng jiǎo xún zhǎo xíng xīng
honrubia,翁鲁维亚,wēng lǔ wéi yà
jarafuel,哈拉富埃尔,hā lā fù āi ěr
bocairente,博凯伦特,bó kǎi lún tè
gestalgar,赫斯塔尔加尔,hè sī tǎ ěr jiā ěr
trevélez,特雷韦莱斯,tè léi wéi lái sī
válor,巴洛尔,bā luò ěr
torrecardela,托雷卡尔德拉,tuō léi kǎ ěr dé lā
adsubia,阿德苏维亚,ā dé sū wéi yà
albatera,阿尔瓦特拉,ā ěr wǎ tè lā
yeste,耶斯特,yē sī tè
corralrubio,科拉尔鲁维奥,kē lā ěr lǔ wéi ào
casasibáñez,卡萨斯伊瓦涅斯,kǎ sà sī yī wǎ niè sī
zamudio,萨穆迪奥,sà mù dí ào
facheca,法切卡,fǎ qiè kǎ
agüero,阿圭罗,ā guī luó
agüimes,阿圭梅斯,ā guī méi sī
coria,科里亚,kē lǐ yà
valdefresno,巴尔德夫雷斯诺,bā ěr dé fū léi sī nuò
huéscar,韦斯卡尔,wéi sī kǎ ěr
cotillas,科蒂利亚斯,kē dì lì yà sī
víznar,比斯纳尔,bǐ sī nà ěr
huéneja,韦内哈,wéi nèi hā
agulo,阿古洛,ā gǔ luò
salvatierra,萨尔瓦铁拉,sà ěr wǎ tiě lā
gójar,戈哈尔,gē hā ěr
freila,弗雷拉,fú léi lā
gor,戈尔,gē ěr
zújar,苏哈尔,sū hā ěr
alcalalí,阿尔卡拉利,ā ěr kǎ lā lì
ferreira,费雷拉,fèi léi lā
navarrés,纳瓦雷斯,nà wǎ léi sī
galera,加莱拉,jiā lái lā
fonelas,福内拉斯,fú nèi lā sī
balazote,巴拉索特,bā lā suǒ tè
gobernador,戈韦尔纳多尔,gē wéi ěr nà duō ěr
bienservida,比恩塞尔维达,bǐ ēn sāi ěr wéi dá
carcelén,卡尔塞伦,kǎ ěr sāi lún
alfafara,阿尔法法拉,ā ěr fǎ fǎ lā
alcolecha,阿尔科莱哈,ā ěr kē lái hā
zaidín,赛丁,sài dīng
haro,阿罗,ā luó
auñón,奥尼翁,ào ní wēng
andosilla,安多西利亚,ān duō xī lì yà
pedrola,佩德罗拉,pèi dé luó lā
derio,德里奥,dé lǐ ào
gualchos,瓜尔乔斯,guā ěr qiáo sī
huélago,韦拉戈,wéi lā gē
guadahortuna,瓜达奥尔图纳,guā dá ào ěr tú nà
antigua,安蒂瓜,ān dì guā
avilés,阿维莱斯,ā wéi lái sī
cenizate,塞尼萨特,sāi ní sà tè
benasque,贝纳斯克,bèi nà sī kè
zara,飒拉,sà lā
villamena,比利亚梅纳,bǐ lì yà méi nà
almoradí,阿尔莫拉迪,ā ěr mò lā dí
güevéjar,格韦哈尔,gé wéi hā ěr
tazacorte,塔萨科尔特,tǎ sà kē ěr tè
paderne,帕德尔内,pà dé ěr nèi
alarilla,阿拉里利亚,ā lā lǐ lì yà
algueña,阿尔格尼亚,ā ěr gé ní yà
abánades,阿瓦纳德斯,ā wǎ nà dé sī
almoguera,阿尔莫格拉,ā ěr mò gé lā
alhóndiga,阿尔翁迪加,ā ěr wēng dí jiā
anguita,安吉塔,ān jí tǎ
alustante,阿卢斯坦特,ā lú sī tǎn tè
zarauz,萨劳斯,sà láo sī
amoroto,阿莫罗托,ā mò luó tuō
salobreña,萨洛夫雷尼亚,sà luò fū léi ní yà
quéntar,肯塔尔,kěn tǎ ěr
landete,兰德特,lán dé tè
majadahonda,马哈达翁达,mǎ hǎ dá wēng dá
estelada,星旗,xīng qí
zas,萨斯,sà sī
alcover,阿尔科韦尔,ā ěr kē wéi ěr
donhierro,东耶罗,dōng yē luó
provincia,西班牙省份,xī bān yá shěng fèn
paradela,帕拉德拉,pà lā dé lā
casasbuenas,卡萨斯武埃纳斯,kǎ sà sī wǔ āi nà sī
perosillo,佩罗西略,pèi luó xī lüè
bañeres,巴涅雷斯,bā niè léi sī
benejama,贝内克萨马,bèi nèi kè sà mǎ
algora,阿尔戈拉,ā ěr gē lā
alcoroches,阿尔科罗切斯,ā ěr kē luó qiè sī
adobes,阿多韦斯,ā duō wéi sī
albaicín,阿尔拜辛,ā ěr bài xīn
vallmoll,巴利莫利,bā lì mò lì
jaizquíbel,海斯基贝尔山脉,hǎi sī jī bèi ěr shān mài
aduna,阿杜纳,ā dù nà
vélezblanco,贝莱斯夫兰科,bèi lái sī fū lán kē
germade,克塞尔马德,kè sāi ěr mǎ dé
friol,夫里奥尔,fū lǐ ào ěr
ablanque,阿夫兰克,ā fū lán kè
teror,特罗尔,tè luó ěr
roa,罗阿,luó ā
telefónica,西班牙电信,xī bān yá diàn xìn
torrente,托伦特,tuō lún tè
cartagena,卡塔赫纳,kǎ tǎ hè nà
tarragona,塔拉戈纳,tǎ lā gē nà
trévago,特雷瓦戈,tè léi wǎ gē
taboada,塔沃阿达,tǎ wò ā dá
lérida,莱里达,lái lǐ dá
sajazarra,萨哈萨拉,sà hā sà lā
espadilla,埃斯帕迪利亚,āi sī pà dí lì yà
torreserona,托雷塞罗纳,tuō léi sāi luó nà
cuenca,昆卡,kūn kǎ
albacete,阿尔瓦塞特,ā ěr wǎ sāi tè
barcelonés,巴塞罗那县,bā sāi luó nà xiàn
coslada,科斯拉达,kē sī lā dá
altafulla,阿尔塔富利亚,ā ěr tǎ fù lì yà
alcocer,阿尔科塞尔,ā ěr kē sāi ěr
albares,阿尔瓦雷斯,ā ěr wǎ léi sī
beniarrés,贝尼亚雷斯,bèi ní yà léi sī
roncal,龙卡尔,lóng kǎ ěr
barlovento,巴尔洛文托,bā ěr luò wén tuō
barbuñales,巴尔武尼亚莱斯,bā ěr wǔ ní yà lái sī
molvízar,莫尔维萨尔,mò ěr wéi sà ěr
colunga,科伦加,kē lún jiā
ceánuri,塞阿努里,sāi ā nǔ lǐ
priorato,普里奥拉托,pǔ lǐ ào lā tuō
garafía,加拉菲亚,jiā lā fēi yà
puntagorda,蓬塔戈尔达,péng tǎ gē ěr dá
piñuécargandullas,皮纽埃卡尔甘杜利亚斯,pí niǔ āi kǎ ěr gān dù lì yà sī
sport,每日体育报,měi rì tǐ yù bào
brenes,布雷内斯,bù léi nèi sī
tarragonés,塔拉戈纳县,tǎ lā gē nà xiàn
carballo,卡尔瓦略,kǎ ěr wǎ lüè
tormos,托尔莫斯,tuō ěr mò sī
muros,穆罗斯,mù luó sī
navalmanzano,纳瓦尔曼萨诺,nà wǎ ěr màn sà nuò
numancia,努曼西亚,nǔ màn xī yà
campins,坎平斯,kǎn píng sī
figarómontmany,菲加罗蒙特马尼,fēi jiā luó méng tè mǎ ní
canovellas,卡诺韦利亚斯,kǎ nuò wéi lì yà sī
cardedeu,卡德德乌,kǎ dé dé wū
bigas,比加斯,bǐ jiā sī
aiguafreda,艾瓜夫雷达,ài guā fū léi dá
puntallana,蓬塔利亚纳,péng tǎ lì yà nà
urda,乌尔达,wū ěr dá
ólvega,奥尔韦加,ào ěr wéi jiā
aracena,阿拉塞纳,ā lā sāi nà
badalona,巴达洛纳,bā dá luò nà
borredá,博雷达,bó léi dá
berga,贝尔加,bèi ěr jiā
bagá,巴加,bā jiā
corcubión,科尔库维翁,kē ěr kù wéi wēng
marchal,马尔查尔,mǎ ěr chá ěr
lanteira,兰泰拉,lán tài lā
granollers,格拉诺列尔斯,gé lā nuò liè ěr sī
granera,格拉内拉,gé lā nèi lā
gualba,瓜尔瓦,guā ěr wǎ
martorellas,马尔托雷利亚斯,mǎ ěr tuō léi lì yà sī
solarana,索拉拉纳,suǒ lā lā nà
montmeló,蒙特梅洛,méng tè méi luò
parets,帕雷特斯,pà léi tè sī
montseny,蒙特塞尼,méng tè sāi ní
maspalomas,马斯帕洛马斯,mǎ sī pà luò mǎ sī
obón,奥翁,ào wēng
tijarafe,蒂哈拉费,dì hā lā fèi
alájar,阿拉哈尔,ā lā hā ěr
altea,阿尔特阿,ā ěr tè ā
altorricón,阿尔托里孔,ā ěr tuō lǐ kǒng
almendral,阿尔门德拉尔,ā ěr mén dé lā ěr
arafo,阿拉福,ā lā fú
vallromanes,巴尔罗马内斯,bā ěr luó mǎ nèi sī
tagamanent,塔加马嫩特,tǎ jiā mǎ nèn tè
vallgorguina,巴尔戈吉纳,bā ěr gē jí nà
amboto,安博托山,ān bó tuō shān
ambite,安维特,ān wéi tè
capolat,卡波拉特,kǎ bō lā tè
castilla,卡斯蒂利亚,kǎ sī dì lì yà
espunyola,埃斯普尼奥拉,āi sī pǔ ní ào lā
serchs,塞尔奇斯,sāi ěr qí sī
aviá,阿维亚,ā wéi yà
mogán,莫甘,mò gān
montmajor,蒙特马霍尔,méng tè mǎ huò ěr
montclar,蒙克拉,méng kè lā
puigreig,普奇雷奇,pǔ qí léi qí
amieva,阿米耶瓦,ā mǐ yē wǎ
olván,奥尔万,ào ěr wàn
sarria,萨里亚,sà lǐ yà
sagás,萨加斯,sà jiā sī
bugarra,布加拉,bù jiā lā
ricote,里科特,lǐ kē tè
lezuza,莱苏萨,lái sū sà
henche,恩切,ēn qiè
manzanilla,曼萨尼利亚,màn sà ní lì yà
liétor,列托尔,liè tuō ěr
lubrín,卢夫林,lú fū lín
gironella,希罗内利亚,xī luó nèi lì yà
fígols,菲戈尔斯,fēi gē ěr sī
almadén,阿尔马登,ā ěr mǎ dēng
astorga,阿斯托加,ā sī tuō jiā
gisclareny,希斯克拉雷尼,xī sī kè lā léi ní
gósol,戈索尔,gē suǒ ěr
oyón,奥永,ào yǒng
repsol,西班牙国家石油公司,xī bān yá guó jiā shí yóu gōng sī
arnedillo,阿尔内迪略,ā ěr nèi dí lüè
castielfabib,卡斯铁尔法维布,kǎ sī tiě ěr fǎ wéi bù
capela,阿卡佩拉,ā kǎ pèi lā
garcillán,加尔西良,jiā ěr xī liáng
mendaro,门达罗,mén dá luó
vilada,比拉达,bǐ lā dá
verín,贝林,bèi lín
arbo,阿尔沃,ā ěr wò
valmala,巴尔马拉,bā ěr mǎ lā
navalonguilla,纳瓦隆吉利亚,nà wǎ lóng jí lì yà
saldes,萨尔德斯,sà ěr dé sī
vallcebre,巴尔塞夫雷,bā ěr sāi fū léi
sitges,锡切斯,xī qiè sī
caltojar,卡尔托哈尔,kǎ ěr tuō hā ěr
algete,阿尔赫特,ā ěr hè tè
olivella,奥利韦利亚,ào lì wéi lì yà
canyellas,卡涅利亚斯,kǎ niè lì yà sī
cubellas,库韦利亚斯,kù wéi lì yà sī
grañón,格拉尼翁,gé lā ní wēng
naturgy,天然气公司,tiān rán qì gōng sī
amorebietaechano,阿莫雷维耶塔埃查诺,ā mò léi wéi yē tǎ āi chá nuò
cunit,库尼特,kù ní tè
lentegí,伦特希,lún tè xī
lújar,卢哈尔,lú hā ěr
madrigueras,马德里格拉斯,mǎ dé lǐ gé lā sī
lobras,洛夫拉斯,luò fū lā sī
lanjarón,兰哈龙,lán hā lóng
ibiza,伊维萨,yī wéi sà
iniesta,伊涅斯塔,yī niè sī tǎ
begas,贝加斯,bèi jiā sī
abrera,阿夫雷拉,ā fū léi lā
nulles,努列斯,nǔ liè sī
castelldefels,卡斯特尔德费尔斯,kǎ sī tè ěr dé fèi ěr sī
cervelló,塞尔韦略,sāi ěr wéi lüè
collbató,科尔瓦托,kē ěr wǎ tuō
esparraguera,埃斯帕拉格拉,āi sī pà lā gé lā
letur,莱图尔,lái tú ěr
minaya,米奈阿,mǐ nài ā
ábalos,阿瓦洛斯,ā wǎ luò sī
golmés,戈尔梅斯,gē ěr méi sī
albendiego,阿尔文迭戈,ā ěr wén dié gē
azpeitia,阿斯佩蒂亚,ā sī pèi dì yà
mamá,妈妈,mā ma
gilgarcía,希尔加尔西亚,xī ěr jiā ěr xī yà
maracena,马拉塞纳,mǎ lā sāi nà
uncastillo,温卡斯蒂略,wēn kǎ sī dì lüè
gavá,加瓦,jiā wǎ
tordellego,托尔德列戈,tuō ěr dé liè gē
cucalón,库卡隆,kù kǎ lóng
archena,阿尔切纳,ā ěr qiè nà
briones,布里奥内斯,bù lǐ ào nèi sī
lumbier,伦别尔,lún bié ěr
tulebras,图莱夫拉斯,tú lái fū lā sī
amposta,安波斯塔,ān bō sī tǎ
sariñena,萨里涅纳,sà lǐ niè nà
martorell,马尔托雷尔,mǎ ěr tuō léi ěr
pallejá,帕列哈,pà liè hā
arbancón,阿尔万孔,ā ěr wàn kǒng
