george modelski,乔治·莫德尔斯基,qiáo zhì · mò dé ěr sī jī
aaron cel,阿隆·塞尔,ā lóng · sāi ěr
andrzej bednarz,安迪施积·比纳斯,ān dí shī jī · bǐ nà sī
andrzej gronowicz,安杰伊·格罗诺维奇,ān jié yī · gé luó nuò wéi qí
halina aszkiełowicz,哈利娜·阿什凯沃维奇沃伊诺,hā lì nà · ā shén kǎi wò wéi qí wò yī nuò
karolina kucharczyk,卡罗利娜·库哈尔奇克,kǎ luó lì nà · kù hā ěr qí kè
ryszard szymczak,理夏德·希姆恰克,lǐ xià dé · xī mǔ qià kè
karol linetty,卡罗尔·利内蒂,kǎ luó ěr · lì nèi dì
eugeniusz kamiński,欧根纽什·卡明斯基,ōu gēn niǔ shén · kǎ míng sī jī
grzegorz stellak,格热戈日·斯泰拉克,gé rè gē rì · sī tài lā kè
grzegorz kotowicz,格热戈日·科托维奇,gé rè gē rì · kē tuō wéi qí
grzegorz cziura,格热戈日·丘拉,gé rè gē rì · qiū lā
andrzej bek,安杰伊·贝克,ān jié yī · bèi kè
adam wiśniewski,亚当·维希涅夫斯基,yà dāng · wéi xī niè fū sī jī
adam tomasiak,亚当·托马夏克,yà dāng · tuō mǎ xià kè
adam skorek,亚当·斯科雷克,yà dāng · sī kē léi kè
agnieszka skrzypulec,阿格涅什卡·斯克日普莱茨,ā gé niè shén kǎ · sī kè rì pǔ lái cí
izabela dylewska,伊莎贝拉·迪莱夫斯卡,yī shā bèi lā · dí lái fū sī kǎ
bartłomiej bonk,巴尔特沃梅伊·邦克,bā ěr tè wò méi yī · bāng kè
katarzyna wasick,卡塔日娜·瓦西克,kǎ tǎ rì nà · wǎ xī kè
henryk niedźwiedzki,亨里克·涅季维兹基,hēng lǐ kè · niè jì wéi zī jī
brook billings,布鲁克·比林斯,bù lǔ kè · bǐ lín sī
ludwik rajchman,路德维克·莱赫曼,lù dé wéi kè · lái hè màn
wojciech kopczuk,沃伊切赫·科普丘克,wò yī qiè hè · kē pǔ qiū kè
jadwiga markoksiążek,雅德维加·克西翁热克,yǎ dé wéi jiā · kè xī wēng rè kè
jacek streich,亚采克·斯特雷赫,yà cǎi kè · sī tè léi hè
jadwiga abisiak,雅德维加·鲁特科夫斯卡,yǎ dé wéi jiā · lǔ tè kē fū sī kǎ
aneta szczepańska,阿内塔·什切潘斯卡,ā nèi tǎ · shén qiè pān sī kǎ
krzysztof mikołaj radziwiłł,克日什托夫·米科瓦伊·拉齐维乌,kè rì shén tuō fū · mǐ kē wǎ yī · lā qí wéi wū
jacek fafiński,亚采克·法芬斯基,yà cǎi kè · fǎ fēn sī jī
leszek kosedowski,莱谢克·科塞多夫斯基,lái xiè kè · kē sāi duō fū sī jī
kazimierz mijal,卡齐米日·米雅尔,kǎ qí mǐ rì · mǐ yǎ ěr
krystyna ostromęcka,克雷斯蒂娜·奥斯特罗门茨卡,kè léi sī dì nà · ào sī tè luó mén cí kǎ
krystyna krupa,克雷斯蒂娜·克鲁帕,kè léi sī dì nà · kè lǔ pà
krystyna kobylańska,克里斯蒂娜·科比兰斯卡,kè lǐ sī dì nà · kē bǐ lán sī kǎ
krystyna jakubowska,克雷斯蒂娜·雅库博夫斯卡,kè léi sī dì nà · yǎ kù bó fū sī kǎ
helena rakoczy,海伦娜·拉科奇,hǎi lún nà · lā kē qí
mieczysław wojczak,米奇斯瓦夫·沃伊恰克,mǐ qí sī wǎ fū · wò yī qià kè
janusz brzozowski,雅努什·布若佐夫斯基,yǎ nǔ shén · bù ruò zuǒ fū sī jī
tadeusz klimecki,塔德乌什·克里梅茨基,tǎ dé wū shén · kè lǐ méi cí jī
iga baumgartwitan,伊加·鲍姆加特维坦,yī jiā · bào mǔ jiā tè wéi tǎn
kazimierz kelleskrauz,卡西米尔·凯勒斯克劳斯,kǎ xī mǐ ěr · kǎi lè sī kè láo sī
lidia chmielnickażmuda,利迪娅·赫梅尔尼茨卡日穆达,lì dí yà · hè méi ěr ní cí kǎ rì mù dá
maciej gajos,马切伊·加诺斯,mǎ qiè yī · jiā nuò sī
beata szydło,贝娅塔·席多,bèi yà tǎ · xí duō
franciszka mann,弗朗切斯卡·曼恩,fú lǎng qiè sī kǎ · màn ēn
marek witkowski,马雷克·维特科夫斯基,mǎ léi kè · wéi tè kē fū sī jī
hanna busz,汉娜·布什,hàn nà · bù shén
jerzy opara,耶日·奥帕拉,yē rì · ào pà lā
maria golimowska,玛丽亚·戈利莫夫斯卡,mǎ lì yà · gē lì mò fū sī kǎ
lech łasko,莱赫·瓦斯科,lái hè · wǎ sī kē
janusz liberkowski,亚努什·利贝尔科夫斯基,yà nǔ shén · lì bèi ěr kē fū sī jī
jerzy przybylski,耶日·普日比尔斯基,yē rì · pǔ rì bǐ ěr sī jī
jerzy wiatr,叶基·维亚特尔,yè jī · wéi yà tè ěr
zuzanna bijoch,苏珊娜·碧约,sū shān nà · bì yuē
maciej freimut,马切伊·弗雷穆特,mǎ qiè yī · fú léi mù tè
daniel trojanowski,达尼埃尔·特罗扬诺夫斯基,dá ní āi ěr · tè luó yáng nuò fū sī jī
marian tałaj,马里安·塔瓦伊,mǎ lǐ ān · tǎ wǎ yī
romuald muklewicz,罗穆亚尔德·穆克列维奇,luó mù yà ěr dé · mù kè liè wéi qí
maria śliwka,玛丽亚·希利夫卡,mǎ lì yà · xī lì fū kǎ
joanna hentka,约安娜·莱什琴斯卡,yuē ān nà · lái shén qín sī kǎ
ryszard stadniuk,理夏德·斯塔德纽克,lǐ xià dé · sī tǎ dé niǔ kè
mateusz zachara,马特乌什·扎恰拉,mǎ tè wū shén · zhā qià lā
małgorzata dłużewska,马乌戈热塔·德乌热夫斯卡,mǎ wū gē rè tǎ · dé wū rè fū sī kǎ
małgorzata książkiewicz,马乌戈热塔·克西翁日凯维奇,mǎ wū gē rè tǎ · kè xī wēng rì kǎi wéi qí
michał szpakowski,米哈乌·什帕科夫斯基,mǐ hā wū · shén pà kē fū sī jī
ryszard bosek,理夏德·博塞克,lǐ xià dé · bó sāi kè
stanisław wróblewski,斯坦尼斯瓦夫·弗鲁布莱夫斯基,sī tǎn ní sī wǎ fū · fú lǔ bù lái fū sī jī
józef trenkwald,约瑟夫·特伦克瓦尔德,yuē sè fū · tè lún kè wǎ ěr dé
józef kustroń,约瑟夫·库斯特龙,yuē sè fū · kù sī tè lóng
kajetan broniewski,卡耶坦·布罗涅夫斯基,kǎ yē tǎn · bù luó niè fū sī jī
natalia maliszewska,纳塔利娅·马利谢夫斯卡,nà tǎ lì yà · mǎ lì xiè fū sī kǎ
natalia karp,娜塔莉亚·卡普,nà tǎ lì yà · kǎ pǔ
michał cieślak,米哈乌·切希拉克,mǐ hā wū · qiè xī lā kè
andrzej cofalik,安杰伊·措法利克,ān jié yī · cuò fǎ lì kè
mirosław rzepkowski,米罗斯瓦夫·热普科夫斯基,mǐ luó sī wǎ fū · rè pǔ kē fū sī jī
waldemar kikolski,瓦尔德马·基科尔斯基,wǎ ěr dé mǎ · jī kē ěr sī jī
stefan kapłaniak,斯特凡·卡普瓦尼亚克,sī tè fán · kǎ pǔ wǎ ní yà kè
stefan szlaszewski,斯蒂凡·施拉舍夫斯基,sī dì fán · shī lā shè fū sī jī
wojciech jankowski,沃伊切赫·扬科夫斯基,wò yī qiè hè · yáng kē fū sī jī
tadeusz trojanowski,塔德乌什·特罗扬诺夫斯基,tǎ dé wū shén · tè luó yáng nuò fū sī jī
wojciech kurpiewski,沃伊切赫·库尔皮耶夫斯基,wò yī qiè hè · kù ěr pí yē fū sī jī
agnieszka kobuszawojska,阿格涅什卡·科布斯扎沃伊斯卡,ā gé niè shén kǎ · kē bù sī zhā wò yī sī kǎ
wanda wiechawanot,万达·维哈,wàn dá · wéi hā
wiesław gawlikowski,维斯瓦夫·加夫利科夫斯基,wéi sī wǎ fū · jiā fū lì kē fū sī jī
szymon marciniak,西蒙·马齐尼亚克,xī méng · mǎ qí ní yà kè
patryk dobek,帕特里克·多贝克,pà tè lǐ kè · duō bèi kè
patrycja wyciszkiewiczzawadzka,帕特蕾恰·维齐什凯维奇,pà tè lěi qià · wéi qí shén kǎi wéi qí
paweł olkowski,帕维尔·奥尔科夫斯基,pà wéi ěr · ào ěr kē fū sī jī
włodzimierz brus,弗拉基米尔·布鲁斯,fú lā jī mǐ ěr · bù lǔ sī
władysław zieliński,瓦迪斯瓦夫·杰林斯基,wǎ dí sī wǎ fū · jié lín sī jī
włodzimierz stefański,沃齐米日·斯特凡斯基,wò qí mǐ rì · sī tè fán sī jī
agnieszka korneluk,阿格涅什卡·科尔内卢克,ā gé niè shén kǎ · kē ěr nèi lú kè
andrzej duda,安杰伊·杜达,ān jié yī · dù dá
zbigniew kwiatkowski,兹比格涅夫·克维亚特科夫斯基,zī bǐ gé niè fū · kè wéi yà tè kē fū sī jī
władysław szuszkiewicz,瓦迪斯瓦夫·舒什凯维奇,wǎ dí sī wǎ fū · shū shén kǎi wéi qí
władysław karaś,瓦迪斯瓦夫·卡拉希,wǎ dí sī wǎ fū · kǎ lā xī
zbigniew lubiejewski,兹比格涅夫·卢别耶夫斯基,zī bǐ gé niè fū · lú bié yē fū sī jī
tomasz kędziora,托马什·科奇奥拉,tuō mǎ shén · kē qí ào lā
rafał janicki,拉法尔·雅尼基,lā fǎ ěr · yǎ ní jī
zbigniew zarzycki,兹比格涅夫·扎日茨基,zī bǐ gé niè fū · zhā rì cí jī
łukasz skorupski,卢卡什·斯科鲁普斯基,lú kǎ shén · sī kē lǔ pǔ sī jī
tomasz tomiak,托马什·托米亚克,tuō mǎ shén · tuō mǐ yà kè
alfons ślusarski,阿尔方斯·希卢萨尔斯基,ā ěr fāng sī · xī lú sà ěr sī jī
piotr zieliński,彼得·杰林斯基,bǐ dé · jié lín sī jī
anna omielan,安娜·奥米兰,ān nà · ào mǐ lán
dariusz jemielniak,达留斯·耶米尔尼阿克,dá liú sī · yē mǐ ěr ní ā kè
dawid dryja,达维德·德里亚,dá wéi dé · dé lǐ yà
eugeniusz molczyk,尤金纽斯·莫尔奇克,yóu jīn niǔ sī · mò ěr qí kè
stefan jędrychowski,斯特凡·英德里霍夫斯基,sī tè fán · yīng dé lǐ huò fū sī jī
janusz pawłowski,雅努什·帕夫沃夫斯基,yǎ nǔ shén · pà fū wò fū sī jī
danuta stachow,达努塔·斯塔霍夫,dá nǔ tǎ · sī tǎ huò fū
dawid konarski,大卫·康纳尔斯基,dà wèi · kāng nà ěr sī jī
damian kulig,达米安·库利格,dá mǐ ān · kù lì gé
ewa durska,埃娃·杜尔斯卡,āi wá · dù ěr sī kǎ
fabian drzyzga,法比安·德尔奇佳,fǎ bǐ ān · dé ěr qí jiā
emil wojtaszek,埃米尔·沃伊塔谢克,āi mǐ ěr · wò yī tǎ xiè kè
rafał trzaskowski,拉法·特扎斯科夫斯基,lā fǎ · tè zhā sī kē fū sī jī
szymon romać,希蒙·罗马奇,xī méng · luó mǎ qí
szymon hołownia,西蒙·霍洛尼亚,xī méng · huò luò ní yà
grzegorz łomacz,格热戈日·沃马奇,gé rè gē rì · wò mǎ qí
tadeusz reger,塔德乌什·雷格,tǎ dé wū shén · léi gé
witold waszczykowski,维托尔德·瓦什奇科夫斯基,wéi tuō ěr dé · wǎ shén qí kē fū sī jī
zbigniew szczepkowski,兹比格涅夫·什切普科夫斯基,zī bǐ gé niè fū · shén qiè pǔ kē fū sī jī
stefan olszowski,斯特凡·奥尔绍夫斯基,sī tè fán · ào ěr shào fū sī jī
tom swoon,多利安·多马夏克,duō lì ān · duō mǎ xià kè
zbigniew ślusarski,兹比格涅夫·希卢萨尔斯基,zī bǐ gé niè fū · xī lú sà ěr sī jī
magdalena fręch,玛格达莱娜·弗雷希,mǎ gé dá lái nà · fú léi xī
tymoteusz karpowicz,蒂蒙图斯·卡波维兹,dì méng tú sī · kǎ bō wéi zī
wojciech ferens,沃伊切赫·费伦斯,wò yī qiè hè · fèi lún sī
wojciech nowicki,沃伊切赫·诺维茨基,wò yī qiè hè · nuò wéi cí jī
zbigniew rau,兹比格涅夫·拉乌,zī bǐ gé niè fū · lā wū
wojciech włodarczyk,沃伊切赫·沃达雷兹克,wò yī qiè hè · wò dá léi zī kè
łukasz perłowski,卢卡斯·佩罗夫斯基,lú kǎ sī · pèi luó fū sī jī
łukasz krawczuk,武卡什·克拉夫丘克,wǔ kǎ shén · kè lā fū qiū kè
dorota horzonekjokiel,多萝塔·霍尔佐内克约凯尔,duō luó tǎ · huò ěr zuǒ nèi kè yuē kǎi ěr
andrzej wrona,安德烈·弗罗纳,ān dé liè · fú luó nà
gerard mach,杰洛·马克,jié luò · mǎ kè
filip starzyński,菲利普·斯塔辛斯基,fēi lì pǔ · sī tǎ xīn sī jī
jarosław mika,雅罗斯瓦夫·米卡,yǎ luó sī wǎ fū · mǐ kǎ
barbara ślizowska,芭尔芭拉·希利佐夫斯卡,bā ěr bā lā · xī lì zuǒ fū sī kǎ
jan zalasiewicz,扬·扎拉谢维奇,yáng · zhā lā xiè wéi qí
damian wojtaszek,达米安·沃伊塔谢克,dá mǐ ān · wò yī tǎ xiè kè
jan szymański,扬·希曼斯基,yáng · xī màn sī jī
justyna świętyersetic,尤斯蒂娜·希温蒂埃尔塞蒂茨,yóu sī dì nà · xī wēn dì āi ěr sāi dì cí
józef baryła,约瑟夫·巴里瓦,yuē sè fū · bā lǐ wǎ
jerzy greszkiewicz,耶日·格雷什凯维奇,yē rì · gé léi shén kǎi wéi qí
joanna linkiewicz,约安娜·林凯维奇,yuē ān nà · lín kǎi wéi qí
krzysztof siemion,克日什托夫·谢米翁,kè rì shén tuō fū · xiè mǐ wēng
jolanta ogarhill,约兰塔·奥加尔希尔,yuē lán tǎ · ào jiā ěr xī ěr
lidia szczerbińska,利迪娅·什切尔宾斯卡,lì dí yà · shén qiè ěr bīn sī kǎ
marek karbarz,马雷克·卡尔巴日,mǎ léi kè · kǎ ěr bā rì
marian orzechowski,马里安·奥热霍夫斯基,mǎ lǐ ān · ào rè huò fū sī jī
konrad krajewski,龚拉·克拉耶夫斯基,gōng lā · kè lā yē fū sī jī
maciej wilusz,马齐·威卢斯,mǎ qí · wēi lú sī
michał szyba,米哈乌·希巴,mǐ hā wū · xī bā
ludwik wertenstein,路德维克·佩韦尔滕斯泰恩,lù dé wéi kè · pèi wéi ěr téng sī tài ēn
paulina guba,宝琳娜·古巴,bǎo lín nà · gǔ bā
marek seweryn,马雷克·塞韦伦,mǎ léi kè · sāi wéi lún
malwina kopron,玛尔维娜·科普龙,mǎ ěr wéi nà · kē pǔ lóng
maryna gąsienicadaniel,玛琳娜·贡谢尼察达涅尔,mǎ lín nà · gòng xiè ní chá dá niè ěr
maria wiłkomirska,玛丽亚·维科米尔斯卡,mǎ lì yà · wéi kē mǐ ěr sī kǎ
mateusz mika,马特乌什·米卡,mǎ tè wū shén · mǐ kǎ
mateusz michalski,马特乌什·米哈尔斯基,mǎ tè wū shén · mǐ hā ěr sī jī
malwina smarzek,马尔维纳·斯马泽克,mǎ ěr wéi nà · sī mǎ zé kè
robert bernatowicz,罗伯特·伯奈托维斯兹,luó bǎi tè · bǎi nài tuō wéi sī zī
mateusz morawiecki,马泰乌什·莫拉维茨基,mǎ tài wū shén · mò lā wéi cí jī
rafał buszek,拉法尔·布斯泽克,lā fǎ ěr · bù sī zé kè
rafał omelko,拉法乌·奥梅尔科,lā fǎ wū · ào méi ěr kē
milena olszewska,米莱娜·奥尔谢夫斯卡,mǐ lái nà · ào ěr xiè fū sī kǎ
małgorzata hołubkowalik,马乌戈热塔·霍武布科瓦利克,mǎ wū gē rè tǎ · huò wǔ bù kē wǎ lì kè
przemysław karnowski,普热泽梅克·卡诺夫斯基,pǔ rè zé méi kè · kǎ nuò fū sī jī
przemysław krajewski,普热梅斯瓦夫·克拉耶夫斯基,pǔ rè méi sī wǎ fū · kè lā yē fū sī jī
piotr lisek,彼得·里萨科,bǐ dé · lǐ sà kē
marcin janusz,马尔钦·雅努什,mǎ ěr qīn · yǎ nǔ shén
ewa swoboda,埃娃·斯沃博达,āi wá · sī wò bó dá
konrad bukowiecki,康拉德·布科维茨基,kāng lā dé · bù kē wéi cí jī
jan nowakowski,扬·诺瓦考斯基,yáng · nuò wǎ kǎo sī jī
michał daszek,米哈乌·达谢克,mǐ hā wū · dá xiè kè
marcin krukowski,马尔辛·库克沃斯基,mǎ ěr xīn · kù kè wò sī jī
piotr masłowski,彼得·马斯沃夫斯基,bǐ dé · mǎ sī wò fū sī jī
adam czerniaków,亚当·塞尼亚科夫,yà dāng · sāi ní yà kē fū
natalia kotwala,纳塔利娅·科特,nà tǎ lì yà · kē tè
paweł jaroszyński,帕维尔·雅罗辛斯基,pà wéi ěr · yǎ luó xīn sī jī
adam kowalski,亚当·科沃斯基,yà dāng · kē wò sī jī
sofia ennaoui,索菲亚·恩纳奥伊,suǒ fēi yà · ēn nà ào yī
natalia starr,娜塔莉亚·斯塔尔,nà tǎ lì yà · sī tǎ ěr
kamil majchrzak,卡米尔·迈赫扎克,kǎ mǐ ěr · mài hè zhā kè
michał kędzierski,米哈尔·克孜尔斯基,mǐ hā ěr · kè zī ěr sī jī
katarzyna niewiadoma,卡塔日娜·涅维亚多马,kǎ tǎ rì nà · niè wéi yà duō mǎ
paweł dawidowicz,帕维尔·达维多维茨,pà wéi ěr · dá wéi duō wéi cí
bartosz kapustka,巴尔托什·卡佩斯卡,bā ěr tuō shén · kǎ pèi sī kǎ
przemysław frankowski,普热梅斯瓦夫·弗兰科夫斯基,pǔ rè méi sī wǎ fū · fú lán kē fū sī jī
kamila lićwinko,卡米拉·利奇温科,kǎ mǐ lā · lì qí wēn kē
katarzyna kawa,卡塔日娜·卡瓦,kǎ tǎ rì nà · kǎ wǎ
dawid kownacki,大卫·考纳茨基,dà wèi · kǎo nà cí jī
aleksander śliwka,亚历山大·斯里夫卡,yà lì shān dà · sī lǐ fū kǎ
matylda damięcka,玛蒂尔达·达明茨卡,mǎ dì ěr dá · dá míng cí kǎ
aleksandra mirosław,亚历山德拉·米罗斯洛,yà lì shān dé lā · mǐ luó sī luò
joanna jędrzejczyk,乔安娜·延杰伊奇克,qiáo ān nà · yán jié yī qí kè
mateusz wieteska,马特乌什·维特斯卡,mǎ tè wū shén · wéi tè sī kǎ
bartłomiej drągowski,巴托米耶·德隆哥夫斯基,bā tuō mǐ yē · dé lóng gē fū sī jī
oktawia nowacka,奥克塔维亚·诺瓦茨卡,ào kè tǎ wéi yà · nuò wǎ cí kǎ
renata knapikmiazga,雷娜塔·克纳皮克米亚兹加,léi nà tǎ · kè nà pí kè mǐ yà zī jiā
krystian bielik,克里斯蒂安·别利克,kè lǐ sī dì ān · bié lì kè
maria sajdak,玛丽亚·萨伊达克,mǎ lì yà · sà yī dá kè
bartosz bednorz,巴尔托什·贝德诺尔兹,bā ěr tuō shén · bèi dé nuò ěr zī
jan bednarek,扬·贝德纳雷克,yáng · bèi dé nà léi kè
adrian dziółko,阿德里安·齐奥尔科,ā dé lǐ ān · qí ào ěr kē
zofia wichłacz,苏菲亚·威拉奇,sū fēi yà · wēi lā qí
aneta wojtkowska,阿内塔·维特科夫斯卡,ā nèi tǎ · wéi tè kē fū sī kǎ
tomasz fornal,托马什·福纳尔,tuō mǎ shén · fú nà ěr
jan zieliński,扬·杰林斯基,yáng · jié lín sī jī
karol gruszecki,卡罗尔·格鲁茨基,kǎ luó ěr · gé lǔ cí jī
hubert hurkacz,胡贝特·胡尔卡奇,hú bèi tè · hú ěr kǎ qí
jerzy duszyński,耶日·杜辛斯基,yē rì · dù xīn sī jī
łukasz kaczmarek,武卡什·卡奇马雷克,wǔ kǎ shén · kǎ qí mǎ léi kè
michał haratyk,米哈乌·哈拉蒂克,mǐ hā wū · hā lā dì kè
kajetan duszyński,卡耶坦·杜申斯基,kǎ yē tǎn · dù shēn sī jī
mateusz kus,马特乌什·库斯,mǎ tè wū shén · kù sī
maria andrejczyk,玛丽亚·安德雷奇克,mǎ lì yà · ān dé léi qí kè
damian szymański,达米安·希曼斯基,dá mǐ ān · xī màn sī jī
jarosław niezgoda,雅罗斯拉夫·涅哥达,yǎ luó sī lā fū · niè gē dá
mateusz bieniek,马特乌斯·比尼克,mǎ tè wū sī · bǐ ní kè
łukasz gierak,武卡什·盖拉克,wǔ kǎ shén · gài lā kè
matty cash,马蒂·卡什,mǎ dì · kǎ shén
katarzyna jurkowskakowalska,卡塔知娜·尤科斯卡克瓦尔斯卡,kǎ tǎ zhī nà · yóu kē sī kǎ kè wǎ ěr sī kǎ
jan świtkowski,扬·斯威特科夫斯基,yáng · sī wēi tè kē fū sī jī
karol świderski,卡罗尔·希维德尔斯基,kǎ luó ěr · xī wéi dé ěr sī jī
mateusz borkowski,马特乌什·博尔科夫斯基,mǎ tè wū shén · bó ěr kē fū sī jī
mateusz biskup,马特乌什·比斯库普,mǎ tè wū shén · bǐ sī kù pǔ
mateusz dubowski,马特乌什·杜博夫斯基,mǎ tè wū shén · dù bó fū sī jī
krzysztof piątek,克日什托夫·皮亚特克,kè rì shén tuō fū · pí yà tè kè
patryk lipski,帕特里克·利普斯基,pà tè lǐ kè · lì pǔ sī jī
wojciech wojdak,沃伊切赫·沃伊达克,wò yī qiè hè · wò yī dá kè
igor miecik,伊戈尔·梅奇克,yī gē ěr · méi qí kè
daria pikulik,达里娅·皮库利克,dá lǐ yà · pí kù lì kè
alina scholtz,阿林娜·绍尔茨,ā lín nà · shào ěr cí
paweł śmiłowski,帕维尔·斯梅洛夫斯基,pà wéi ěr · sī méi luò fū sī jī
magdalena świerczyńska,马格达莱纳·斯维尔琴斯卡,mǎ gé dá lái nà · sī wéi ěr qín sī kǎ
kamil semeniuk,卡米尔·塞梅纽克,kǎ mǐ ěr · sāi méi niǔ kè
tadeusz michalik,塔德乌什·米哈利克,tǎ dé wū shén · mǐ hā lì kè
mirosław ziętarski,米罗斯瓦夫·津塔尔斯基,mǐ luó sī wǎ fū · jīn tǎ ěr sī jī
mateusz wilangowski,马特乌什·维兰戈夫斯基,mǎ tè wū shén · wéi lán gē fū sī jī
miłosz jankowski,米沃什·扬科夫斯基,mǐ wò shén · yáng kē fū sī jī
maria wierzbowska,玛丽亚·维日博夫斯卡,mǎ lì yà · wéi rì bó fū sī kǎ
artur mikołajczewski,阿图尔·米科瓦伊切夫斯基,ā tú ěr · mǐ kē wǎ yī qiè fū sī jī
jarosław jach,雅罗斯拉夫·雅赫,yǎ luó sī lā fū · yǎ hè
szymon sajnok,希蒙·萨伊诺克,xī méng · sà yī nuò kè
mateusz rudyk,马特乌什·鲁德克,mǎ tè wū shén · lǔ dé kè
robert gumny,罗伯特·古姆尼,luó bǎi tè · gǔ mǔ ní
iga świątek,伊加·斯维亚特克,yī jiā · sī wéi yà tè kè
julia przyłębska,朱莉娅·普兹列布斯卡,zhū lì yà · pǔ zī liè bù sī kǎ
katarzyna zillmann,卡塔日娜·齐尔曼,kǎ tǎ rì nà · qí ěr màn
martyna łukasik,马蒂娜·武卡西克,mǎ dì nà · wǔ kǎ xī kè
anna puławska,安娜·普瓦夫斯卡,ān nà · pǔ wǎ fū sī kǎ
przemysław płacheta,普热梅斯瓦夫·普瓦赫塔,pǔ rè méi sī wǎ fū · pǔ wǎ hè tǎ
jan rudziński,扬·鲁津斯基,yáng · lǔ jīn sī jī
paweł prądziński,帕维尔·帕拉津斯基,pà wéi ěr · pà lā jīn sī jī
sebastian szymański,塞巴斯蒂安·希曼斯基,sāi bā sī dì ān · xī màn sī jī
maja chwalińska,玛雅·赫瓦林斯卡,mǎ yǎ · hè wǎ lín sī kǎ
justyna iskrzycka,尤斯蒂娜·伊斯克日茨卡,yóu sī dì nà · yī sī kè rì cí kǎ
aleksandra gaworska,亚历山德拉·加沃尔斯卡,yà lì shān dé lā · jiā wò ěr sī kǎ
norbert huber,诺贝特·胡贝尔,nuò bèi tè · hú bèi ěr
aleksandra jarecka,亚历山德拉·亚雷茨卡,yà lì shān dé lā · yà léi cí kǎ
szymon żurkowski,希蒙·茹尔科夫斯基,xī méng · rú ěr kē fū sī jī
katarzyna zdziebło,卡塔日娜·兹杰布沃,kǎ tǎ rì nà · zī jié bù wò
natalia kaczmarek,娜塔莉亚·卡奇马雷克,nà tǎ lì yà · kǎ qí mǎ léi kè
andżelika wójcik,安杰莉卡·武伊齐克,ān jié lì kǎ · wǔ yī qí kè
pia skrzyszowska,皮娅·斯克日绍夫斯卡,pí yà · sī kè rì shào fū sī kǎ
olga michałkiewicz,奥尔加·米哈乌凯维奇,ào ěr jiā · mǐ hā wū kǎi wéi qí
joanna dittmann,约安娜·迪特曼,yuē ān nà · dí tè màn
marta wieliczko,玛尔塔·维利奇科,mǎ ěr tǎ · wéi lì qí kē
adam sobczak,亚当·索布查克,yà dāng · suǒ bù chá kè
karolina bosiek,卡罗利娜·博谢克,kǎ luó lì nà · bó xiè kè
kaja ziomek,卡娅·焦梅克,kǎ yà · jiāo méi kè
kryscina cimanouska,克里斯蒂娜·齐马努斯卡娅,kè lǐ sī dì nà · qí mǎ nǔ sī kǎ yà
jakub moder,积及·莫达,jī jí · mò dá
aleksandra kowalczuk,亚历山德拉·科瓦尔丘克,yà lì shān dé lā · kē wǎ ěr qiū kè
patrycja adamkiewicz,派翠西亚·亚当凯维奇,pài cuì xī yà · yà dāng kǎi wéi qí
łukasz kuczyński,武卡什·库琴斯基,wǔ kǎ shén · kù qín sī jī
jan hołub,扬·霍武布,yáng · huò wǔ bù
tekla juniewicz,泰克拉·朱尼维茨,tài kè lā · zhū ní wéi cí
tomasz bartnik,汤玛斯·巴特尼克,tāng mǎ sī · bā tè ní kè
jekatierina kurakowa,叶卡捷琳娜·库拉科娃,yè kǎ jié lín nà · kù lā kē wá
helena wiśniewska,海伦娜·维希涅夫斯卡,hǎi lún nà · wéi xī niè fū sī kǎ
kamil grabara,卡米尔·格拉巴拉,kǎ mǐ ěr · gé lā bā lā
elżbieta wójcik,埃尔日别塔·武伊齐克,āi ěr rì bié tǎ · wǔ yī qí kè
jakub kiwior,雅各布·基维奥尔,yǎ gè bù · jī wéi ào ěr
roksana węgiel,罗沙娜·维奇尔,luó shā nà · wéi qí ěr
monika chabel,莫妮卡·哈贝尔,mò nī kǎ · hā bèi ěr
michał skóraś,米哈乌·斯库拉希,mǐ hā wū · sī kù lā xī
dariusz kowaluk,达留什·科瓦卢克,dá liú shén · kē wǎ lú kè
barbara hermelniemczyk,芭尔芭拉·涅姆奇克,bā ěr bā lā · niè mǔ qí kè
magdalena stysiak,玛格达莱娜·斯蒂夏克,mǎ gé dá lái nà · sī dì xià kè
viki gabor,薇琪·加博尔,wēi qí · jiā bó ěr
mateo klimowicz,马特奥·克里莫维奇,mǎ tè ào · kè lǐ mò wéi qí
blanka lipińska,布兰卡·利平斯卡,bù lán kǎ · lì píng sī kǎ
sylwia zyzańska,瑟尔维娅·齐扎尼斯卡,sè ěr wéi yà · qí zhā ní sī kǎ
nicola zalewski,尼科拉·扎勒维斯基,ní kē lā · zhā lè wéi sī jī
adrianna sułek,阿德里安娜·苏韦克,ā dé lǐ ān nà · sū wéi kè
jakub kamiński,雅各布·卡明斯基,yǎ gè bù · kǎ míng sī jī
piotr kosewicz,彼得·科塞维奇,bǐ dé · kē sāi wéi qí
kacper żuk,卡茨佩尔·祖克,kǎ cí pèi ěr · zǔ kè
gabriel slonina,加比尔·史隆连拿,jiā bǐ ěr · shǐ lóng lián ná
annamaria sieklucka,安娜玛丽亚·西克鲁卡,ān nà mǎ lì yà · xī kè lǔ kǎ
krzysztof chmielewski,克日什托夫·赫梅莱夫斯基,kè rì shén tuō fū · hè méi lái fū sī jī
jakub majerski,雅各布·马耶尔斯基,yǎ gè bù · mǎ yē ěr sī jī
