mabiala,mabjala
cluzel,klyzɛl
théobald,təɔbal
chartran,ʃaʀtʀɑ̃
labori,labɔʀi
laslandes,laslɑ̃dɛ
collache,kɔlaʃ
janvion,ʒɑ̃vjɔ̃
touvier,tuvjɛʀ
montet,mɔ̃tɛt
darniche,daʀniʃ
leclanché,ləklɑ̃ʃ
sandras,sɑ̃dʀa
dutruel,dytʀɥɛl
tiozzo,tʒozzo
couplet,kuplɛt
gadenne,ɡadɑ̃n
nacer,nake
bouhanni,bwɑ̃ni
rudi,ʀydi
dominici,dɔmɛ̃izi
baudeau,bodjy
welden,wəldɛn
hawkins,ozɛ̃
mitoraj,mitɔʀaʒ
petro,pətʀo
sauria,sɔʀja
coralli,kɔʀali
péter,pəte
frankl,fʀɑ̃kl
berthier,bəʀtjɛʀ
fabian,fabjɑ̃
bourzat,buʀza
cartellier,kaʀtəljɛʀ
beauregard,bjyʀəɡaʀ
sourou,suʀu
migan,miɡɑ̃
apithy,apiti
issiar,isjaʀ
dia,dja
bouin,bwɛ̃
pallois,palwa
legros,ləɡʀo
scriabine,skʀjabɛ̃
petra,pətʀa
plouffe,pluf
lalemant,lalɑ̃ɑ̃
radau,ʀado
lœwy,lœwi
shlomo,slɔmo
bravo,bʀavo
krivitsky,kʀivizi
laloux,laluɡ
ibañez,ibɑ̃̃e
guédiguian,ɡədiɡjɑ̃
fresnaye,fʀəsnɛ
pernelle,pəʀnəl
carron,kaʀɔ̃
alekan,aləkɑ̃
stéphan,stəfɑ̃
kévin,kəvɛ̃
sireau,siʀjy
delacour,dəlakuʀ
nat,na
piron,piʀɔ̃
darmon,daʀmɔ̃
blanchar,blɑ̃ʃaʀ
gavras,ɡavʀa
galliano,ɡaljano
guillet,ɡilɛt
corey,kɔʀɛ
oudéa,udəa
ilia,ilja
zdanevitch,zdanəvit͡ʃ
duval,dyval
pagenaud,paɡəno
ganne,ɡɑ̃n
pla,pla
obispo,ɔbispo
baude,bo
gaubert,ɡobəʀ
gluckstein,ɡlykkstɛ̃
erté,əʀ
souzay,suzɛ
villèle,vilɛl
ciampi,kjɑ̃pi
evry,əvʀi
schatzman,ʃatzmɑ̃
wehrling,wəʀlɛ̃ɡ
piketty,pikəti
saez,sae
tarry,taʀi
boudouani,budwani
wolf,wɔlf
larcher,laʀʃe
liogier,ljɔɡjɛʀ
agou,aɡu
legoût,ləɡu
schützenberger,ʃÿtzɑ̃bəʀɡe
vander,vɑ̃de
plasson,plazɔ̃
guillaumet,ksomɛt
geffroy,ɡəfʀwaj
n'diaye,n'djɛ
cugnot,kyɲo
peillon,pɛlɔ̃
rondelet,ʀɔ̃dəlɛt
godelier,ɡɔdəljɛʀ
lockwood,lɔkkwɔo
duret,dyʀɛt
talairach,talɛʀaʃ
ibrahima,ibʀaima
raynald,ʀɛjnal
denoueix,dənwis
berling,bəʀlɛ̃ɡ
corneille,kɔʀnɛl
lyon,ljɔ̃
lahlafi,lalafi
thévenin,təvənɛ̃
ángel,ánɡɛl
estrella,əstʀəla
liniers,lɛ̃iʀ
sommeil,sɔ̃mɛl
éboué,əbu
graczyk,ɡʀakzi
canfin,kɑ̃fɛ̃
daumal,domal
coquard,kɔkaʀ
bourguignon,buʀɡiɲɔ̃
mantovani,mɑ̃tɔvani
delbonnel,dəlbɔ̃nɛl
nuytten,nɥijtɛn
mégret,məɡʀɛt
pasquier,paskjɛʀ
deguy,dəɡi
vaudoyer,vodwaje
bardet,baʀdɛt
gakpé,ɡak
elek,əlɛ
bacsik,bai
peeters,pitəʀ
vola,vɔla
azria,azʀja
trigault,tʀiɡol
d'hérelle,d'əʀəl
vicq,vikk
d'azyr,d'aziʀ
cauwelaert,kowəleʀ
bracq,bʀakk
gérald,ɡəʀal
passi,pazi
joisel,ʒwazɛl
durix,dyʀis
veretout,vəʀətu
dominik,dɔmɛ̃i
moll,mɔl
marquand,maʀkɑ̃
vastine,vastɛ̃
weis,wɛ
jekhowsky,ʒəkossi
grimandi,ɡʀimɑ̃di
domenico,dɔməniko
éleuthère,əlœtɛʀ
mascart,maskaʀ
barney,baʀnɛ
wilen,wilɛn
steeve,sʒv
yago,jaɡo
civiale,sivjal
robien,ʀɔbjɛn
francisque,fʀɑ̃sis
collomb,kɔlɔ̃
mrozek,mʀozɛ
gailhaguet,ɡaʒaɡɥɛ
goldschmidt,ɡɔlʃmit
valmier,valmjɛʀ
nylander,nilɑ̃de
cyrille,siʀil
thiriet,tiʀjɛt
gueïda,ɡɛ̈da
renou,ʀənu
dessum,dəsœ̃
delage,dəlaɡ
aubert,obəʀ
trémoille,tʀɑ̃wal
stanick,stanik
jeannette,ʒɛ̃nə
tassaert,tazeʀ
dugommier,dyɡɔ̃mjɛʀ
cathelineau,katəlɛ̃jy
metz,mət
bouillé,bwil
flem,flɛm
nahon,naɔ̃
bonnafond,bɔ̃nafɔ̃
roqueplan,ʀɔkəplɑ̃
montagne,mɔ̃taɲ
chevillard,ʃəvʒaʀ
fath,fa
elliot,əljo
grandin,ɡʀɑ̃dɛ̃
wildenstein,wildɑ̃stɛ̃
fatou,fatu
nizan,nizɑ̃
fondane,fɔ̃dɑ̃
bakambu,bakɑ̃by
pommerat,pɔ̃məʀa
dupuy,dypɥij
lôme,lom
pauriol,pɔʀjɔl
griaule,ɡʀjol
bakar,bakaʀ
bruneau,bʀœ̃jy
gaudin,ɡodɛ̃
bazelaire,bazəlɛʀ
harriet,aʀjɛt
smithson,smitsɔ̃
comminges,kɔ̃mɛ̃ɡɛ
cauet,kaɥɛ
costil,kɔsʒl
rebatet,ʀəbatɛt
chabas,ʃaba
der,de
zakarian,zakaʀjɑ̃
apéry,apəʀi
ronet,ʀõɛt
morny,mɔʀni
jenson,ʒɑ̃sɔ̃
mamère,mɑ̃ɛʀ
jacquot,ʒako
hamon,ɑ̃ɔ̃
hartwig,aʀtwiɡ
pecqueur,pəkœʀ
attal,atal
detaille,dətɛl
brunet,bʀœ̃ɛt
d'alsace,d'alsa
bosquier,bɔskjɛʀ
tirel,sʒʀɛl
evein,əvɛ̃
bossoutrot,bozutʀo
erlanger,əʀlɑ̃ɡe
nallet,nalɛt
eustache,østaʃ
filipe,fili
teixeira,tɛɡzɛʀa
paray,paʀɛ
salim,salɛ̃
arrache,aʀaʃ
leibowitz,lɛboit
frapié,fʀapi
benett,bənə
mikhail,mizɛl
bats,ba
selim,səlɛ̃
benachour,bənaʃuʀ
b,
kondogbia,kɔ̃dɔɡbja
narcisse,naʀsi
díaz,díaz
peña,pəña
fahas,faa
croiza,kʀwaza
vanel,vanɛl
decaisne,dəsɛsn
cassou,kazu
benoist,bənwas
takam,takam
doriot,dɔʀjo
vogondy,vɔɡɔ̃di
ducruet,dykʀɥɛ
bergougnoux,bəʀɡuɲuɡ
edmemarieernest,ədmɑ̃aʀjiʀnəs
deldevez,dəldəve
bouet,bɔɥɛ
heymans,ɛjmɑ̃
duvauchelle,dyvoʃəl
bainville,bɛ̃vil
ménochet,mənɔʃɛt
teisserenc,tɛsəʀɑ̃
bort,bɔʀ
picouly,pikuli
veyre,vɛjʀ
sabrina,sabʀɛ̃a
jonnier,ʒɔ̃njɛʀ
bell,bəl
brion,bʀjɔ̃
pasqua,paska
chambonnières,ʃɑ̃bɔ̃njɛʀɛ
douillet,dwilɛt
brosses,bʀozɛ
vlado,vlado
perlemuter,pəʀlɑ̃yte
alexeï,alɛɡzɛ̈
tchitchibabine,t͡ʃit͡ʃibabɛ̃
hocine,ozɛ̃
ragued,ʀaɡɥɛ
martini,maʀsʒni
mengin,mɑ̃ɡɛ̃
vicaut,viko
moncef,mɔ̃sɛf
zerka,zəʀka
fortuné,fɔʀtœ̃
boisgobey,bwasɡɔbɛ
grenon,ɡʀənɔ̃
fabbroni,fabʀõi
chantavoine,ʃɑ̃tavɔɛ̃
abeid,abɛ
titi,sʒsʒ
decety,dəkəti
brienne,bʀjɑ̃n
dubuque,dyby
d'argenlieu,d'aʀɡɑ̃ljy
corchia,kɔʀʃja
delagrange,dəlaɡʀɑ̃
claudin,klodɛ̃
sermisy,səʀmizi
angrand,ɑ̃ʀɑ̃
meynard,mɛjnaʀ
candide,kɑ̃di
thovex,tɔvɛɡ
giroix,ɡiʀwaɡ
banner,bɑ̃ne
jeanfrançois,ʒɛ̃fʀɑ̃swa
delsarte,dəlsaʀ
émerse,ɑ̃əʀ
faé,fa
jacquesmartin,ʒakəsmaʀtɛ̃
hotteterre,ɔtətəʀ
déodat,dəɔda
séverac,səvəʀa
fodé,fo
mansaré,mɑ̃saʀ
dotto,dɔto
frémaux,fʀɑ̃oɡ
billotte,bilo
kneisky,knɛssi
vierny,viʀni
meynier,mɛjnjɛʀ
lesueur,ləsɥɛyʀ
thion,tjɔ̃
boban,bɔbɑ̃
bois,bwa
marcelle,maʀkəl
demarçay,dɑ̃aʀsɛ
pio,pjo
marmaï,maʀmai
jaubert,ʒobəʀ
halter,alte
cyprien,sipʀjɛn
katsaris,kaaʀi
bakayoko,bazɛjɔko
catulle,katyl
mendès,mɑ̃dɛ
chaplin,ʃaplɛ̃
sallette,salə
patin,patɛ̃
lamorisse,lɑ̃ɔʀi
guiraud,ɡiʀo
litaize,litɛ
chastanié,ʃastani
massadio,mazadjo
haïdara,aidaʀa
alaeddine,aledɛ̃
roubaud,ʀubo
wolsky,wɔlssi
lamoureux,lɑ̃uʀœɡ
bérard,bəʀaʀ
ruminski,ʀymɛ̃ssi
hénon,ənɔ̃
pillard,pʒaʀ
lorrainemayenne,lɔʀɛnɑ̃ɛjɑ̃n
gaudry,ɡodʀi
poton,pɔtɔ̃
xaintrailles,ksɛ̃tʀɛlɛ
bondue,bɔ̃dy
dancla,dɑ̃kla
monticelli,mɔ̃sʒkəli
jeanvictor,ʒɛ̃viktɔʀ
bihan,bjɑ̃
barrelier,baʀəljɛʀ
astolphe,astɔlf
nogaret,nɔɡaʀɛt
schneitzhoeffer,ʃnɛtzɔefe
bolling,bɔlɛ̃ɡ
bec,bɛ
grospiron,ɡʀɔspiʀɔ̃
robinet,ʀɔbɛ̃ɛt
testard,təstaʀ
colas,kɔla
savidan,savidɑ̃
roches,ʀɔʃɛ
tristán,tʀistán
ulloa,ylɔa
ernaux,əʀnoɡ
white,wi
rebillard,ʀəbʒaʀ
hélion,əljɔ̃
candeloro,kɑ̃dəlɔʀo
monsoreau,mɔ̃sɔʀjy
bigeard,biɡiʀ
ortelli,ɔʀtəli
soheil,sɔɛl
ayari,ɛjaʀi
tapie,tapi
vladimir,vladimiʀ
jankélévitch,ʒɑ̃kələvit͡ʃ
delvin,dəlvɛ̃
ndinga,ndɛ̃ɡa
herr,əʀ
ohana,ɔana
schillès,ʃilɛ
allégret,aləɡʀɛt
geneviève,ɡənəvjɛv
cluny,klœ̃i
samson,sɑ̃sɔ̃
philipon,filipɔ̃
ishak,iza
belfodil,bəlfɔdil
nègre,nɛɡʀ
guintoli,ɡɥɛ̃tɔli
sarron,saʀɔ̃
skrela,skʀəla
grimbert,ɡʀɛ̃bəʀ
panzo,pɑ̃zo
gontautbiron,ɡɔ̃totbiʀɔ̃
piazza,pjazza
moon,mɔɔ̃
cerda,kəʀda
grammont,ɡʀɑ̃mɔ̃
lancen,lɑ̃sɛn
pixii,pisji
mermaz,məʀmaz
hinschberger,ɛ̃ʃbəʀɡe
bourbourg,buʀbuʀɡ
thibault,tibol
allou,alu
pitof,pitɔf
héroult,əʀul
agélou,aɡəlu
locard,lɔkaʀ
joxe,ʒɔɡ
lafrance,lafʀɑ̃
dodart,dɔdaʀ
chevallier,ʃəvaljɛʀ
neeskens,niskɑ̃
kebano,kəbano
fraisse,fʀɛ
gavarni,ɡavaʀni
meyssonnier,mɛjsɔ̃njɛʀ
vendryes,vɑ̃dʀjɛ
huré,yʀ
alzin,alzɛ̃
duguit,dyɡi
nikolai,nikɔlɛ
fraiture,fʀɛtyʀ
lavant,lavɑ̃
cochereau,kɔʃəʀjy
ingrao,ɛ̃ɡʀao
lavieille,lavjil
blanco,blɑ̃ko
ido,ido
hérélius,əʀəljy
seguin,səɡɥɛ̃
coutadeur,kutadœʀ
sunu,sœ̃y
grégorini,ɡʀəɡɔʀɛ̃i
teste,təs
mossé,mo
poveda,pɔvəda
bourdin,buʀdɛ̃
denys,dəni
patellière,patəljɛʀ
dutrochet,dytʀɔʃɛt
raël,ʀaɛl
solal,sɔlal
mayerne,mɛiʀn
descola,dəskɔla
diafra,djafʀa
ponsero,pɔ̃səʀo
bouchut,buʃy
levallet,ləvalɛt
capelle,kapəl
martenot,maʀtəno
pugno,pyɲo
leenhardt,lɛ̃aʀt
beaumont,bjymɔ̃
dyens,djɑ̃
morinière,mɔʀɛ̃jɛʀ
bich,biʃ
karmitz,kaʀmit
mboma,mbɔma
jannick,ʒɑ̃nik
top,to
guyon,ɡjɔ̃
rahim,ʀaɛ̃
akakpo,akakpo
delluc,dəly
delille,dəlil
fourmont,fuʀmɔ̃
hasselmans,asəlmɑ̃
feuillet,fœilɛt
déroulède,dəʀulɛ
foucher,fuʃe
amiel,ɑ̃jɛl
d'armagnac,d'aʀmaɲa
gozon,ɡozɔ̃
nihous,nju
beaufrand,bjyfʀɑ̃
poénaru,pɔenaʀy
langelaan,lɑ̃ɡəlɑ̃
hulot,ylo
duvert,dyvəʀ
rouaud,ʀwo
daléchamps,daləʃɑ̃
liais,ljɛ
salinger,salɛ̃ɡe
velde,vəl
planchon,plɑ̃ʃɔ̃
desenclos,dəsɑ̃klo
jazy,ʒazi
oesterlé,ɔestəʀl
seringe,səʀɛ̃ɡ
hadida,adida
spénale,spənal
geniez,ɡənie
desurvire,dəsyʀviʀ
bove,bɔv
drake,dʀa
del,dɛl
castillo,kasʒlo
delangle,dəlɑ̃l
delvincourt,dəlvɛ̃kuʀ
gervaise,ɡəʀvɛ
damia,dɑ̃ja
albéric,albəʀi
magnard,maɲaʀ
suffren,syfʀɛn
jardin,ʒaʀdɛ̃
corrette,kɔʀə
piquemal,pikɑ̃al
bouveresse,buvəʀə
bertini,bəʀsʒni
allègre,alɛɡʀ
aubriet,obʀjɛt
beauchamp,bjyʃɑ̃
émilien,ɑ̃iljɛn
nieuwerkerke,njywəʀkəʀ
kad,ka
merad,məʀa
neal,nil
maupay,mopɛ
melvil,məlvil
poupaud,pupo
torreton,tɔʀətɔ̃
megaton,məɡatɔ̃
chambon,ʃɑ̃bɔ̃
alban,albɑ̃
préaubert,pʀobəʀ
eriq,əʀik
ebouaney,əbwanɛ
moinot,mwano
akchoté,akʃo
japhet,ʒafɛt
n'doram,n'dɔʀam
goncourt,ɡɔ̃kuʀ
sabiani,sabjani
gallois,ɡalwa
meschonnic,məʃɔ̃ni
loret,lɔʀɛt
trouille,tʀwil
failliot,fɛljo
quénéhervé,kəneʀv
luigini,lɥiɡɛ̃i
peugeot,pœʒo
hermé,əʀm
horațiu,ɔʀațjy
rădulescu,ʀădyləsky
isaach,izaʃ
bankolé,bɑ̃kɔl
arvanitas,aʀvanita
leblond,ləblɔ̃
nozières,nozjɛʀɛ
bénazéraf,bənazəʀaf
tomer,tɔme
oleg,ɔlɛɡ
richier,ʀiʃjɛʀ
laconi,lakõi
mathiez,matie
clieu,kljy
verdier,vəʀdjɛʀ
baratelli,baʀatəli
rosenthal,ʀozɑ̃tal
dropsy,dʀɔi
fauvelet,fovəlɛt
bourrienne,buʀjɑ̃n
larivey,laʀivɛ
dadi,dadi
douis,dwi
nino,nɛ̃o
mignot,miɲo
simondon,simɔ̃dɔ̃
bussmann,bysmɑ̃n
naville,navil
théo,təo
sarapo,saʀapo
bernadis,bəʀnadi
lachaise,laʃɛ
gaucher,ɡoʃe
châtillonnevers,ʃɑ̃sʒlɔ̃nəvəʀ
rouits,ʀwi
reymond,ʀɛjmɔ̃
bussière,bysjɛʀ
albius,albjy
livio,livjo
nabab,naba
marcoussis,maʀkuzi
conrad,kɔ̃ʀa
lycosthenes,likɔstənɛ
termes,təʀmɛ
merhar,məʀaʀ
gallimard,ɡalimaʀ
manitas,manita
plata,plata
tibet,sʒbɛt
psalmanazar,almanazaʀ
deflandre,dəflɑ̃dʀ
canetti,kanəʒ
guyenne,ɡjɑ̃n
coli,kɔli
michard,miʃaʀ
donovan,dõɔvɑ̃
rieder,ʀide
benacerraf,bənakəʀaf
aubin,obɛ̃
péquet,pəkɥɛ
emmanuelli,ɑ̃manɥɛli
stopyra,stɔpiʀa
jadin,ʒadɛ̃
nimani,nimani
hansi,ɑ̃si
detienne,dəsʒɑ̃n
pierremédard,piʀɑ̃ədaʀ
diard,djaʀ
michalak,miʃala
houot,wo
révoil,ʀəvwal
diémer,dime
opron,ɔpʀɔ̃
dusautoir,dyzotwaʀ
désormière,dəsɔʀmjɛʀ
aube,o
chouly,ʃuli
hyacinthe,jazɛ̃
francœur,fʀɑ̃kœʀ
cogan,kɔɡɑ̃
clairin,klɛʀɛ̃
bulliard,byljaʀ
bruckner,bʀykkne
papé,pa
bernac,bəʀna
dolet,dɔlɛt
florey,flɔʀɛ
beaufret,bjyfʀɛt
sclavis,sklavi
jeanlouis,ʒɛ̃lwi
lubtchansky,lypt͡ʃɑ̃ssi
ladmirault,ladmiʀol
navarre,navaʀ
josse,ʒo
flesselles,fləsəlɛ
grimault,ɡʀimol
bastier,bastʒɛʀ
péruse,pəʀy
liottel,ljɔtɛl
draner,dʀane
abkarian,apkaʀjɑ̃
slavoljub,slavɔlʒy
muslin,myslɛ̃
lautner,lotne
calmat,kalma
portal,pɔʀtal
gamblin,ɡɑ̃blɛ̃
dupuit,dypɥi
chanute,ʃany
glovacki,ɡlɔvaksi
macque,ma
ventard,vɑ̃taʀ
loubon,lubɔ̃
grangier,ɡʀɑ̃ɡjɛʀ
malaury,malɔʀi
berbié,bəʀbi
sio,sjo
criqui,kʀizi
cassegrain,kasəɡʀɛ̃
roubaix,ʀubɛɡ
huet,ɥɛ
érick,əʀik
zonca,zɔ̃ka
broussonet,bʀuzõɛt
perot,pəʀo
traian,tʀɛɑ̃
vuia,vɥja
gonon,ɡõɔ̃
piet,pjɛt
fernande,fəʀnɑ̃
barrey,baʀɛ
aldo,aldo
romano,ʀɔmano
druillet,dʀɥilɛt
tonnelat,tɔ̃nəla
hey,ɛ
d'étampes,d'ətɑ̃pɛ
fournet,fuʀnɛt
reber,ʀəbe
lami,lɑ̃i
dondeyne,dɔ̃dəɛ̃
beaux,bjyɡ
pujol,pyʒɔl
guilbaut,ɡilbo
aperghis,apəʀɡi
pathé,pa
grégori,ɡʀəɡɔʀi
derangère,dəʀɑ̃ɡɛʀ
oukidja,uzidʒa
ducos,dyko
d'aguesseau,d'aɡəsjy
alessandro,aləsɑ̃dʀo
gassmann,ɡasmɑ̃n
barraqué,baʀa
résal,ʀəsal
cosson,kozɔ̃
bal,bal
lorraineharcourt,lɔʀɛnəaʀkuʀ
longuet,lɔ̃ɡɥɛ
nigg,niɡ 
chaillot,ʃɛlo
vermont,vəʀmɔ̃
thuret,tyʀɛt
mosjoukine,mɔsʒuzɛ̃
charlier,ʃaʀljɛʀ
devoyon,dəvwajɔ̃
eddy,ədi
lépine,ləpɛ̃
etaeta,əteta
schneiderlin,ʃnɛdəʀlɛ̃
mourey,muʀɛ
gigoux,ɡiɡuɡ
bonvin,bɔ̃vɛ̃
peck,pək
vietto,vito
massart,mazaʀ
mikli,mikli
grosso,ɡʀozo
mollo,mɔlo
deshayes,dəsɛjɛ
allières,aljɛʀɛ
d'almeida,d'almɛda
semkow,sɑ̃ko
vivin,vivɛ̃
allio,aljo
giletti,ksəʒ
alber,albe
elbaz,əlbaz
pradier,pʀadjɛʀ
linard,lɛ̃aʀ
rouvier,ʀuvjɛʀ
metge,mətɡ
charette,ʃaʀə
buzot,byzo
edet,ədɛt
ocelot,ɔkəlo
kerbrat,kəʀbʀa
bras,bʀa
quarteron,kaʀtəʀɔ̃
larminat,laʀmɛ̃a
n'dam,n'dam
n'jikam,n'ʒikam
guiguet,ɡiɡɥɛ
cottet,kɔtɛt
boisrond,bwasʀɔ̃
rithy,ʀiti
panh,pɑ̃
cavalier,kavaljɛʀ
rochambroise,ʀɔʃɑ̃bʀwa
cucurron,kykyʀɔ̃
aulard,olaʀ
rue,ʀy
comelade,kɔməla
dupeyron,dypɛjʀɔ̃
dubet,dybɛt
ewald,jwal
bégaudeau,bəɡodjy
couturier,kutyʀjɛʀ
somm,sɔ̃m
younousse,junu
sankharé,sɑ̃kaʀ
ruel,ʀɥɛl
delmas,dəlma
lebasque,ləbas
desboutin,dəsbutɛ̃
hanoteau,anɔsʒy
fauconnier,fokɔ̃njɛʀ
robuchon,ʀɔbyʃɔ̃
hachette,aʃə
leguat,ləɡɥa
hantaï,ɑ̃tai
périer,pəʀjɛʀ
trentin,tʀɑ̃tɛ̃
gachet,ɡaʃɛt
l'hermite,l'əʀmi
manguin,mɑ̃ɡɥɛ̃
challan,ʃalɑ̃
hartmann,aʀtmɑ̃n
ciriani,siʀjani
decaë,dəkaɛ
mule,myl
allen,alɛn
wresinski,wʀəsɛ̃ssi
guignes,ɡiɲɛ
ferro,fəʀo
antiga,ɑ̃sʒɡa
orazi,ɔʀazi
rouart,ʀwaʀ
montaut,mɔ̃to
barraud,baʀo
tusseau,tysjy
makhir,maziʀ
ibn,ibn
tibbon,sʒbɔ̃
spitz,spit
rondeau,ʀɔ̃djy
berson,bəʀsɔ̃
fiocre,fjɔkʀ
mignoni,miɲõi
falciani,falkjani
darcos,daʀko
bachelet,baʃəlɛt
buhot,bɥo
ravaisson,ʀavɛzɔ̃
couppey,kupɛ
tagawa,taɡoa
laumon,lomɔ̃
grimm,ɡʀɛ̃m
perbet,pəʀbɛt
péra,pəʀa
estre,əstʀ
danjou,dɑ̃ʒu
dauberval,dobəʀval
cras,kʀa
parfait,paʀfɛ
lodéon,lɔdəɔ̃
bloche,blɔʃ
hanni,ɑ̃ni
marsh,maʀ
freytag,fʀɛjtaɡ
talgorn,talɡɔʀn
magné,maɲ
ferenc,fəʀɑ̃
boilet,bwalɛt
auriacombe,ɔʀjakɔ̃
lafond,lafɔ̃
grémillon,ɡʀɑ̃ilɔ̃
hubeau,ybjy
poli,pɔli
christina,ʃʀisʒna
bauer,boe
yavé,jav
cahard,kaaʀ
aussaresses,ozaʀəsɛ
chareau,ʃaʀjy
winshluss,wɛ̃sly
pourfour,puʀfuʀ
gelabale,ɡəlabal
hansenne,ɑ̃sɑ̃n
fauchard,foʃaʀ
guiringaud,ɡiʀɛ̃ɡo
rédélé,ʀədəl
leleux,ləlœɡ
wolinski,wɔlɛ̃ssi
charbonneaux,ʃaʀbɔ̃njyɡ
grandjany,ɡʀɑ̃dʒani
dalio,daljo
blondlot,blɔ̃dlo
candilis,kɑ̃dili
toubon,tubɔ̃
schivardi,ʃivaʀdi
bambuck,bɑ̃byk
entremont,ɑ̃tʀɑ̃ɔ̃
ducreux,dykʀœɡ
dos,do
santos,sɑ̃to
ropartz,ʀɔpaʀt
santiago,sɑ̃sʒaɡo
amigorena,ɑ̃iɡɔʀəna
alexia,alɛɡzja
landeau,lɑ̃djy
tiberi,sʒbəʀi
vautrin,votʀɛ̃
vuarnet,vɥaʀnɛt
weissenbach,wɛzɑ̃baʃ
chappey,ʃapɛ
rivier,ʀivjɛʀ
servais,səʀvɛ
théréau,təʀo
maele,mel
thibaudet,tibodɛt
nassim,nazɛ̃
akrour,akʀuʀ
marliave,maʀljav
baptiste,baʒs
reynet,ʀɛjnɛt
croizon,kʀwazɔ̃
régy,ʀəɡi
bereta,bəʀəta
janmot,ʒɑ̃mo
meyendorff,mɛjɑ̃dɔʀf
mozin,mozɛ̃
simonet,simõɛt
germot,ɡəʀmo
hewitt,jwi
kaplan,kaplɑ̃
trebor,tʀəbɔʀ
bontemps,bɔ̃tɑ̃
maio,mɛo
gertrude,ɡəʀtʀy
izambard,izɑ̃baʀ
brézé,bʀe
tonnelier,tɔ̃nəljɛʀ
breteuil,bʀətœil
cabanes,kabanɛ
mauro,mɔʀo
dambier,dɑ̃bjɛʀ
leonetto,ləõəto
cappiello,kapilo
komlan,kɔ̃lɑ̃
assignon,aziɲɔ̃
berthon,bəʀtɔ̃
gurtner,ɡyʀtne
azéliemarie,azəlimaʀi
hadol,adɔl
médard,mədaʀ
mavinga,mavɛ̃ɡa
larrieu,laʀjy
léonfrançois,ləɔ̃fʀɑ̃swa
comerre,kɔməʀ
gané,ɡɑ̃
groppi,ɡʀɔpi
freiss,fʀɛ
parès,paʀɛ
palun,palœ̃
feure,fœʀ
imorou,imɔʀu
mabboux,mabuɡ
gévrise,ɡəvʀi
émane,ɑ̃ɑ̃
priscilla,pʀiskʒa
gneto,ɲəto
ilan,ilɑ̃
halevi,aləvi
gringore,ɡʀɛ̃ɡɔʀ
ciccolini,sikɔlɛ̃i
malik,mali
filiger,filiɡe
automne,otɔ̃n
pavia,pavja
tcheuméo,t͡ʃœməo
colombier,kɔlɔ̃bjɛʀ
biot,bjo
hausser,ose
hidalgo,idalɡo
marochetti,maʀɔʃəʒ
pouchet,puʃɛt
layvin,lɛjvɛ̃
kurzawa,kyʀzoa
modo,mɔdo
lejeune,ləʒœ̃
vaulot,volo
yost,jɔs
battut,baty
hébrard,əbʀaʀ
vovelle,vɔvəl
legrain,ləɡʀɛ̃
rideau,ʀidjy
baudo,bodo
malberg,malbəʀɡ
andy,ɑ̃di
delort,dəlɔʀ
vérone,vəʀɔ̃
monbars,mɔ̃baʀs
hamouma,ɑ̃uma
salvadori,salvadɔʀi
gagnaire,ɡaɲɛʀ
naudin,nodɛ̃
fayet,fɛjɛt
moret,mɔʀɛt
tobeen,tɔbɛ̃
zargo,zaʀɡo
touré,tuʀ
brizé,bʀi
queffélec,kəfəlɛ
yaya,jɛja
sanogo,sanɔɡo
mino,mɛ̃o
cinelu,sɛ̃əly
lavignac,laviɲa
leonid,ləõi
sabaneïev,sabanɛ̈ɛv
teaonui,tʒõɥi
tehau,təo
ide,i
boulogne,bulɔɲ
teheivarii,təɛvaʀji
ludivion,lydivjɔ̃
préault,pʀol
sérandour,səʀɑ̃duʀ
ermenault,əʀmənol
lagoya,laɡwaja
autels,otəl
grèce,ɡʀɛ
pantaloni,pɑ̃talõi
séon,səɔ̃
ségur,səɡyʀ
joffrey,ʒɔfʀɛ
lauvergne,lovəʀɲ
dimie,dimi
cat,ka
brie,bʀi
lewin,ljwɛ̃
laporte,lapɔʀ
beltoise,bəltwa
mouquet,mukɥɛ
alan,alɑ̃
seeger,siɡe
née,nə
peynet,pɛjnɛt
d'albret,d'albʀɛt
bascou,basku
palud,paly
bellechose,bələʃo
larbi,laʀbi
benboudaoud,bɑ̃budau
maufra,mofʀa
cohade,kɔa
mazilier,maziljɛʀ
evdokimov,əvdozimɔv
benzi,bɛ̃zi
fenet,fənɛt
paccelis,pakəli
morlende,mɔʀlɑ̃
dambury,dɑ̃byʀi
carles,kaʀlɛ
calvocoressi,kalvɔkɔʀəsi
yan,jɑ̃
lavanchy,lavɑ̃ʃi
alvin,alvɛ̃
coste,kɔs
natasha,nataza
nice,ni
renié,ʀəni
étaix,ətɛɡ
l'obel,l'ɔbɛl
legris,ləɡʀi
bourgue,buʀɡy
mariani,maʀjani
gnabouyou,ɲabuju
duvaucel,dyvozɛl
anaclet,anaklɛt
wamba,wɑ̃ba
mbaye,mbɛ
d'enghien,d'ɑ̃ɡjɛn
loisel,lwazɛl
hertz,əʀt
marqueste,maʀkəs
doukan,dukɑ̃
annick,ɑ̃nik
soetens,sɔetɑ̃
chahir,ʃaiʀ
belghazouani,bəlɡazwani
erick,əʀik
mombaerts,mɔ̃beʀ
berman,bəʀmɑ̃
girieud,ɡiʀjy
duperrey,dypəʀɛ
vestier,vəstʒɛʀ
niels,nil
arestrup,aʀəstʀy
meslin,məslɛ̃
